x-axis,1,3
second,Volt,Volt
-3.2400E-03,+175.0002E-03,+18.7500E-03
-3.2300E-03,+175.0002E-03,+18.7500E-03
-3.2200E-03,+300.0002E-03,+34.3750E-03
-3.2100E-03,+300.0002E-03,+18.7500E-03
-3.2000E-03,+237.5002E-03,+34.3750E-03
-3.1900E-03,+237.5002E-03,+18.7500E-03
-3.1800E-03,+237.5002E-03,+18.7500E-03
-3.1700E-03,+237.5002E-03,+34.3750E-03
-3.1600E-03,+237.5002E-03,+18.7500E-03
-3.1500E-03,+175.0002E-03,+34.3750E-03
-3.1400E-03,+237.5002E-03,+34.3750E-03
-3.1300E-03,+362.5002E-03,+34.3750E-03
-3.1200E-03,+300.0002E-03,+50.0000E-03
-3.1100E-03,+300.0002E-03,+18.7500E-03
-3.1000E-03,+175.0002E-03,+18.7500E-03
-3.0900E-03,+237.5002E-03,+34.3750E-03
-3.0800E-03,+175.0002E-03,+18.7500E-03
-3.0700E-03,+300.0002E-03,+34.3750E-03
-3.0600E-03,+237.5002E-03,+18.7500E-03
-3.0500E-03,+237.5002E-03,+18.7500E-03
-3.0400E-03,+175.0002E-03,+18.7500E-03
-3.0300E-03,+237.5002E-03,+34.3750E-03
-3.0200E-03,+237.5002E-03,+34.3750E-03
-3.0100E-03,+237.5002E-03,+34.3750E-03
-3.0000E-03,+300.0002E-03,+18.7500E-03
-2.9900E-03,+237.5002E-03,+34.3750E-03
-2.9800E-03,+300.0002E-03,+3.1250E-03
-2.9700E-03,+237.5002E-03,+3.1250E-03
-2.9600E-03,+237.5002E-03,+18.7500E-03
-2.9500E-03,+175.0002E-03,+3.1250E-03
-2.9400E-03,+175.0002E-03,+3.1250E-03
-2.9300E-03,+300.0002E-03,+18.7500E-03
-2.9200E-03,+237.5002E-03,+18.7500E-03
-2.9100E-03,+300.0002E-03,+34.3750E-03
-2.9000E-03,+237.5002E-03,+18.7500E-03
-2.8900E-03,+175.0002E-03,+34.3750E-03
-2.8800E-03,+237.5002E-03,+18.7500E-03
-2.8700E-03,+175.0002E-03,+34.3750E-03
-2.8600E-03,+175.0002E-03,+34.3750E-03
-2.8500E-03,+237.5002E-03,+18.7500E-03
-2.8400E-03,+175.0002E-03,+18.7500E-03
-2.8300E-03,+237.5002E-03,+18.7500E-03
-2.8200E-03,+300.0002E-03,+18.7500E-03
-2.8100E-03,+237.5002E-03,+3.1250E-03
-2.8000E-03,+175.0002E-03,+18.7500E-03
-2.7900E-03,+175.0002E-03,+18.7500E-03
-2.7800E-03,+237.5002E-03,+3.1250E-03
-2.7700E-03,+237.5002E-03,+18.7500E-03
-2.7600E-03,+237.5002E-03,+18.7500E-03
-2.7500E-03,+237.5002E-03,+18.7500E-03
-2.7400E-03,+175.0002E-03,+18.7500E-03
-2.7300E-03,+175.0002E-03,+34.3750E-03
-2.7200E-03,+300.0002E-03,+18.7500E-03
-2.7100E-03,+237.5002E-03,+18.7500E-03
-2.7000E-03,+237.5002E-03,+18.7500E-03
