&a / °	I1 / %
4.791	9.5
4.786	9.8
4.780	10.5
4.775	12.2
4.770	13.6
4.764	14.0
4.759	13.6
4.754	13.5
4.748	13.5
4.743	13.1
4.738	12.0
4.733	10.8
4.727	10.0
4.722	10.0
4.717	10.5
4.711	11.2
4.706	11.6
4.701	12.3
4.695	13.6
4.690	15.6
4.685	16.8
4.679	16.8
4.674	16.4
4.669	16.4
4.663	16.4
4.658	15.6
4.653	14.3
4.648	13.0
4.642	12.0
4.637	12.0
4.632	12.8
4.626	13.6
4.621	14.0
4.616	15.0
4.610	16.7
4.605	18.9
4.600	20.0
4.594	20.0
4.589	19.6
4.584	19.6
4.578	19.0
4.573	18.2
4.568	16.7
4.563	15.1
4.557	14.2
4.552	14.4
4.547	15.1
4.541	15.6
4.536	16.0
4.531	17.0
4.525	18.6
4.520	20.6
4.515	21.6
4.509	22.0
4.504	22.1
4.499	22.5
4.493	22.2
4.488	21.1
4.483	19.5
4.478	17.7
4.472	16.2
4.467	16.1
4.462	16.7
4.456	17.4
4.451	17.8
4.446	18.7
4.440	20.7
4.435	23.2
4.430	24.5
4.424	24.9
4.419	24.8
4.414	24.9
4.408	24.8
4.403	24.0
4.398	22.4
4.392	20.5
4.387	18.8
4.382	17.9
4.377	18.0
4.371	18.6
4.366	18.6
4.361	19.0
4.355	20.3
4.350	23.1
4.345	24.8
4.339	24.7
4.334	23.5
4.329	22.3
4.323	21.9
4.318	22.5
4.313	22.5
4.307	21.9
4.302	20.7
4.297	19.5
4.291	18.8
4.286	19.6
4.281	20.5
4.275	20.9
4.270	21.2
4.265	22.6
4.260	25.5
4.254	28.3
4.249	29.0
4.244	28.6
4.238	28.2
4.233	28.6
4.228	28.9
4.222	27.9
4.217	25.8
4.212	23.4
4.206	21.1
4.201	19.8
4.196	20.3
4.190	21.6
4.185	22.1
4.180	22.3
4.174	23.1
4.169	25.7
4.164	29.2
4.158	30.8
4.153	30.3
4.148	29.0
4.143	28.1
4.137	28.4
4.132	28.3
4.127	27.2
4.121	25.4
4.116	23.4
4.111	21.6
4.105	21.2
4.100	22.4
4.095	23.6
4.089	24.0
4.084	24.2
4.079	25.1
4.073	28.0
4.068	31.1
4.063	32.4
4.057	31.9
4.052	31.1
4.047	31.0
4.041	32.0
4.036	31.9
4.031	30.2
4.025	27.4
4.020	24.6
4.015	22.5
4.009	22.0
4.004	23.2
3.999	24.8
3.994	25.2
3.988	25.1
3.983	25.9
3.978	29.1
3.972	33.4
3.967	35.6
3.962	35.2
3.956	33.5
3.951	32.3
3.946	32.8
3.940	33.3
3.935	32.1
3.930	29.5
3.924	26.5
3.919	23.7
3.914	22.4
3.908	23.1
3.903	25.2
3.898	26.5
3.892	26.8
3.887	26.6
3.882	28.1
3.876	31.9
3.871	36.0
3.866	37.2
3.860	36.2
3.855	34.2
3.850	33.4
3.844	33.9
3.839	34.2
3.834	32.5
3.829	29.5
3.823	26.2
3.818	23.6
3.813	22.3
3.807	23.2
3.802	25.7
3.797	27.6
3.791	27.9
3.786	27.6
3.781	28.4
3.775	31.6
3.770	35.7
3.765	38.0
3.759	37.6
3.754	35.6
3.749	34.1
3.743	34.6
3.738	35.5
3.733	34.8
3.727	32.0
3.722	28.6
3.717	25.3
3.711	23.2
3.706	22.8
3.701	24.9
3.695	27.5
3.690	28.9
3.685	29.1
3.679	29.3
3.674	31.3
3.669	36.1
3.663	40.6
3.658	42.1
3.653	40.4
3.647	37.6
3.642	35.6
3.637	35.9
3.632	36.5
3.626	35.5
3.621	32.7
3.616	29.0
3.610	25.6
3.605	23.2
3.600	22.7
3.594	24.4
3.589	26.6
3.584	28.1
3.578	28.5
3.573	28.9
3.568	30.7
3.562	35.5
3.557	40.8
3.552	43.6
3.546	43.1
3.541	40.3
3.536	37.3
3.530	36.3
3.525	36.8
3.520	36.8
3.514	34.9
3.509	31.5
3.504	27.7
3.498	24.6
3.493	22.9
3.488	23.7
3.482	26.4
3.477	29.2
3.472	30.8
3.466	30.9
3.461	30.9
3.456	32.5
3.450	37.0
3.445	42.2
3.440	45.1
3.434	44.7
3.429	41.6
3.424	38.4
3.418	37.3
3.413	37.9
3.408	37.6
3.402	35.8
3.397	32.3
3.392	28.4
3.386	24.8
3.381	22.8
3.376	22.9
3.370	25.3
3.365	28.7
3.360	31.4
3.354	32.6
3.349	32.6
3.344	33.1
3.338	36.2
3.333	41.4
3.328	45.8
3.322	47.1
3.317	45.3
3.312	41.3
3.306	38.3
3.301	37.6
3.296	38.5
3.291	38.8
3.285	36.9
3.280	32.9
3.275	28.5
3.269	24.8
3.264	22.5
3.259	22.1
3.253	24.1
3.248	27.4
3.243	30.5
3.237	32.4
3.232	33.1
3.227	33.4
3.221	35.7
3.216	40.5
3.211	45.4
3.205	48.3
3.200	48.1
3.195	44.8
3.189	40.8
3.184	38.4
3.179	38.7
3.173	39.5
3.168	39.3
3.163	36.8
3.157	32.7
3.152	28.3
3.147	24.8
3.141	22.9
3.136	23.2
3.131	25.8
3.125	29.4
3.120	32.6
3.115	34.6
3.109	34.9
3.104	34.9
3.099	36.4
3.093	40.8
3.088	45.8
3.083	49.5
3.077	50.1
3.072	47.5
3.067	42.9
3.061	39.5
3.056	38.4
3.051	39.2
3.045	39.7
3.040	38.7
3.035	35.5
3.029	31.2
3.024	27.2
3.019	24.3
3.013	23.0
3.008	23.9
3.003	26.8
2.997	30.3
2.992	33.5
2.987	35.5
2.981	35.8
2.976	35.6
2.971	37.0
2.965	41.0
2.960	45.9
2.955	49.8
2.949	51.1
2.944	49.2
2.939	45.1
2.933	41.0
2.928	39.1
2.923	39.6
2.917	40.8
2.912	41.2
2.907	39.2
2.901	35.2
2.896	30.5
2.891	26.6
2.885	23.9
2.880	23.1
2.875	24.4
2.869	27.6
2.864	31.2
2.859	34.5
2.853	36.6
2.848	37.0
2.843	36.6
2.837	37.6
2.832	40.8
2.827	45.9
2.821	50.7
2.816	53.9
2.811	53.5
2.805	49.9
2.800	44.8
2.795	41.2
2.789	40.0
2.784	40.9
2.779	41.8
2.773	41.4
2.768	38.7
2.763	34.6
2.757	30.1
2.752	26.4
2.747	23.9
2.741	23.2
2.736	24.3
2.731	27.2
2.725	30.8
2.720	34.5
2.715	37.2
2.709	38.4
2.704	38.0
2.699	38.3
2.693	40.5
2.688	44.9
2.683	49.7
2.677	53.7
2.672	54.8
2.667	52.3
2.661	47.6
2.656	42.7
2.651	39.5
2.645	39.1
2.640	40.3
2.635	42.0
2.629	42.0
2.624	39.8
2.619	36.0
2.613	31.7
2.608	27.8
2.602	25.2
2.597	24.0
2.592	24.8
2.586	26.8
2.581	29.0
2.576	30.8
2.570	32.3
2.565	33.2
2.560	33.8
2.554	34.1
2.549	35.1
2.544	38.0
2.538	43.2
2.533	48.7
2.528	53.4
2.522	55.7
2.517	55.0
2.512	51.3
2.506	46.6
2.501	42.7
2.496	41.3
2.490	41.6
2.485	42.8
2.480	43.3
2.474	42.4
2.469	39.3
2.464	35.2
2.458	30.8
2.453	27.1
2.448	24.7
2.442	23.7
2.437	24.5
2.432	27.0
2.426	30.2
2.421	33.8
2.416	37.0
2.410	39.4
2.405	40.5
2.400	40.4
2.394	40.0
2.389	41.1
2.384	44.1
2.378	48.4
2.373	52.6
2.368	56.1
2.362	57.5
2.357	56.3
2.352	52.7
2.346	48.0
2.341	44.0
2.336	42.0
2.330	42.1
2.325	43.1
2.320	44.0
2.314	43.6
2.309	41.3
2.304	37.8
2.298	33.6
2.293	29.6
2.288	26.3
2.282	24.3
2.277	23.5
2.272	24.5
2.266	26.8
2.261	30.0
2.256	33.2
2.250	36.5
2.245	39.2
2.240	41.0
2.234	41.3
2.229	40.8
2.223	40.7
2.218	42.3
2.213	45.6
2.207	49.9
2.202	54.0
2.197	57.5
2.191	58.8
2.186	57.7
2.181	54.5
2.175	50.0
2.170	45.5
2.165	42.9
2.159	42.2
2.154	42.9
2.149	44.0
2.143	44.6
2.138	43.8
2.133	41.7
2.127	38.3
2.122	34.4
2.117	30.5
2.111	27.4
2.106	25.1
2.101	24.2
2.095	24.7
2.090	26.5
2.085	29.0
2.079	32.0
2.074	35.2
2.069	38.4
2.063	40.7
2.058	42.3
2.053	42.6
2.047	42.3
2.042	42.0
2.037	43.0
2.031	45.8
2.026	49.6
2.021	53.2
2.015	56.6
2.010	59.0
2.005	59.6
1.999	57.8
1.994	54.3
1.989	50.0
1.983	46.1
1.978	43.3
1.972	42.6
1.967	43.2
1.962	44.4
1.956	45.1
1.951	45.0
1.946	43.8
1.940	41.8
1.935	38.6
1.930	34.7
1.924	30.9
1.919	27.7
1.914	25.5
1.908	24.4
1.903	24.4
1.898	26.0
1.892	28.4
1.887	31.5
1.882	34.4
1.876	37.2
1.871	39.5
1.866	41.2
1.860	42.0
1.855	42.4
1.850	42.1
1.844	41.8
1.839	42.2
1.834	44.2
1.828	47.5
1.823	51.5
1.818	55.2
1.812	58.6
1.807	60.8
1.802	61.7
1.796	60.6
1.791	57.9
1.786	54.0
1.780	49.8
1.775	46.2
1.769	44.2
1.764	43.6
1.759	44.4
1.753	45.5
1.748	46.7
1.743	47.1
1.737	46.6
1.732	44.9
1.727	42.4
1.721	38.8
1.716	35.1
1.711	31.4
1.705	28.5
1.700	26.2
1.695	25.0
1.689	24.8
1.684	25.8
1.679	27.7
1.673	30.3
1.668	33.2
1.663	36.0
1.657	38.6
1.652	41.2
1.647	43.3
1.641	45.2
1.636	46.0
1.631	45.7
1.625	44.8
1.620	44.0
1.615	43.8
1.609	44.8
1.604	47.1
1.599	50.2
1.593	53.4
1.588	56.6
1.582	59.8
1.577	62.7
1.572	64.0
1.566	63.5
1.561	61.4
1.556	57.9
1.550	53.6
1.545	49.6
1.540	46.4
1.534	44.7
1.529	44.3
1.524	44.8
1.518	45.7
1.513	46.6
1.508	47.0
1.502	47.0
1.497	46.3
1.492	44.7
1.486	42.3
1.481	39.4
1.476	36.2
1.470	33.1
1.465	30.3
1.460	27.9
1.454	26.3
1.449	25.4
1.444	25.2
1.438	25.8
1.433	27.2
1.428	29.2
1.422	31.6
1.417	34.0
1.411	36.4
1.406	38.7
1.401	40.9
1.395	43.0
1.390	44.7
1.385	46.0
1.379	46.5
1.374	46.3
1.369	45.3
1.363	44.4
1.358	43.7
1.353	43.9
1.347	45.3
1.342	47.7
1.337	51.0
1.331	54.5
1.326	57.7
1.321	60.6
1.315	63.1
1.310	65.0
1.305	66.1
1.299	66.1
1.294	64.5
1.289	61.9
1.283	58.3
1.278	54.3
1.273	50.4
1.267	47.2
1.262	45.2
1.256	44.4
1.251	44.3
1.246	45.1
1.240	46.3
1.235	47.5
1.230	48.3
1.224	48.9
1.219	48.9
1.214	48.5
1.208	47.3
1.203	45.5
1.198	43.0
1.192	40.1
1.187	37.0
1.182	34.1
1.176	31.6
1.171	29.5
1.166	27.6
1.160	26.1
1.155	25.3
1.150	25.1
1.144	25.4
1.139	26.2
1.134	27.4
1.128	29.0
1.123	30.8
1.118	32.8
1.112	35.1
1.107	37.4
1.101	39.4
1.096	41.4
1.091	43.3
1.085	44.9
1.080	46.1
1.075	47.1
1.069	47.6
1.064	47.8
1.059	47.5
1.053	47.0
1.048	46.1
1.043	45.0
1.037	44.2
1.032	44.0
1.027	44.6
1.021	45.9
1.016	47.8
1.011	50.4
1.005	53.4
1.000	56.3
0.995	59.0
0.989	61.7
0.984	64.0
0.979	66.0
0.973	67.4
0.968	68.3
0.962	68.3
0.957	67.3
0.952	65.5
0.946	63.2
0.941	60.4
0.936	57.3
0.930	53.7
0.925	50.5
0.920	47.9
0.914	46.1
0.909	44.9
0.904	44.4
0.898	44.5
0.893	45.2
0.888	46.0
0.882	46.9
0.877	47.7
0.872	48.5
0.866	48.9
0.861	49.6
0.856	50.3
0.850	50.4
0.845	49.7
0.840	48.8
0.834	47.7
0.829	46.6
0.823	45.2
0.818	43.6
0.813	41.7
0.807	39.6
0.802	37.4
0.797	35.4
0.791	33.2
0.786	31.2
0.781	29.5
0.775	28.3
0.770	27.1
0.765	26.5
0.759	26.1
0.754	25.8
0.749	25.6
0.743	25.7
0.738	25.9
0.733	26.3
0.727	26.8
0.722	27.7
0.717	28.8
0.711	30.1
0.706	31.5
0.701	33.1
0.695	34.6
0.690	36.0
0.684	37.6
0.679	39.0
0.674	40.4
0.668	41.7
0.663	42.9
0.658	44.2
0.652	45.7
0.647	47.0
0.642	48.1
0.636	48.9
0.631	49.4
0.626	49.8
0.620	49.9
0.615	49.8
0.610	49.6
0.604	49.2
0.599	48.7
0.594	48.2
0.588	47.4
0.583	46.4
0.578	45.4
0.572	44.7
0.567	44.2
0.561	43.8
0.556	43.8
0.551	44.0
0.545	44.6
0.540	45.5
0.535	46.4
0.529	47.7
0.524	48.9
0.519	50.6
0.513	52.2
0.508	54.0
0.503	55.8
0.497	57.7
0.492	59.4
0.487	61.2
0.481	62.9
0.476	64.9
0.471	66.6
0.465	68.0
0.460	69.1
0.455	69.9
0.449	70.1
0.444	70.1
0.438	70.1
0.433	70.5
0.428	70.8
0.422	70.4
0.417	69.0
0.412	67.0
0.406	64.9
0.401	63.7
0.396	63.1
0.390	62.9
0.385	62.7
0.380	62.5
0.374	62.0
0.369	61.1
0.364	59.7
0.358	58.5
0.353	57.1
0.348	55.8
0.342	54.2
0.337	53.0
0.332	51.8
0.326	50.7
0.321	49.4
0.316	48.1
0.310	46.9
0.305	45.8
0.299	44.8
0.294	44.3
0.289	44.0
0.283	43.9
0.278	43.9
0.273	43.9
0.267	44.0
0.262	44.3
0.257	44.4
0.251	44.8
0.246	45.1
0.241	45.4
0.235	45.6
0.230	46.0
0.225	46.4
0.219	46.7
0.214	46.8
0.209	47.1
0.203	47.3
0.198	47.6
0.193	47.9
0.187	48.2
0.182	48.6
0.176	49.1
0.171	49.5
0.166	49.9
0.160	50.2
0.155	50.5
0.150	50.6
0.144	50.6
0.139	50.5
0.134	50.8
0.128	50.9
0.123	51.2
0.118	51.4
0.112	51.8
0.107	52.1
0.102	52.5
0.096	52.8
0.091	52.9
0.086	52.9
0.080	52.9
0.075	52.9
0.070	53.1
0.064	53.2
0.059	53.3
0.053	53.1
0.048	53.0
0.043	52.8
0.037	52.8
0.032	52.9
0.027	53.4
0.021	53.8
0.016	54.2
0.011	54.3
0.005	54.4
0.000	54.2
-0.005	53.8
-0.011	53.1
-0.016	52.3
-0.021	51.4
-0.027	50.9
-0.032	50.5
-0.037	50.9
-0.043	51.4
-0.048	52.1
-0.053	52.5
-0.059	52.8
-0.064	52.8
-0.070	52.9
-0.075	52.9
-0.080	53.0
-0.086	53.0
-0.091	53.0
-0.096	52.9
-0.102	52.9
-0.107	52.7
-0.112	52.7
-0.118	52.7
-0.123	52.8
-0.128	52.8
-0.134	52.8
-0.139	52.8
-0.144	52.9
-0.150	52.9
-0.155	53.1
-0.160	53.1
-0.166	53.1
-0.171	53.0
-0.176	52.8
-0.182	52.4
-0.187	52.0
-0.193	51.5
-0.198	50.8
-0.203	50.3
-0.209	49.9
-0.214	49.4
-0.219	48.8
-0.225	48.1
-0.230	47.6
-0.235	47.1
-0.241	46.7
-0.246	46.0
-0.251	45.5
-0.257	45.0
-0.262	44.5
-0.267	44.1
-0.273	43.7
-0.278	43.2
-0.283	43.0
-0.289	42.7
-0.294	42.7
-0.299	42.7
-0.305	43.1
-0.310	43.3
-0.316	43.6
-0.321	43.6
-0.326	43.6
-0.332	43.4
-0.337	43.5
-0.342	43.5
-0.348	43.5
-0.353	43.5
-0.358	43.6
-0.364	44.2
-0.369	44.7
-0.374	45.4
-0.380	46.4
-0.385	47.4
-0.390	48.6
-0.396	49.5
-0.401	50.8
-0.406	51.9
-0.412	53.2
-0.417	54.5
-0.422	55.7
-0.428	56.9
-0.433	58.2
-0.438	59.5
-0.444	60.7
-0.449	61.8
-0.455	63.0
-0.460	64.2
-0.465	65.4
-0.471	66.6
-0.476	67.7
-0.481	68.5
-0.487	69.3
-0.492	69.8
-0.497	70.3
-0.503	70.5
-0.508	70.7
-0.513	70.6
-0.519	70.3
-0.524	69.6
-0.529	68.8
-0.535	67.6
-0.540	66.4
-0.545	64.8
-0.551	63.2
-0.556	61.3
-0.561	59.2
-0.567	57.1
-0.572	55.1
-0.578	53.1
-0.583	51.2
-0.588	49.5
-0.594	48.0
-0.599	46.6
-0.604	45.3
-0.610	44.3
-0.615	43.5
-0.620	43.0
-0.626	42.6
-0.631	42.2
-0.636	42.0
-0.642	42.0
-0.647	42.4
-0.652	42.8
-0.658	43.3
-0.663	44.1
-0.668	45.0
-0.674	45.6
-0.679	46.3
-0.684	46.7
-0.690	47.2
-0.695	47.5
-0.701	47.7
-0.706	47.5
-0.711	47.1
-0.717	46.4
-0.722	45.6
-0.727	44.6
-0.733	43.5
-0.738	42.2
-0.743	40.6
-0.749	38.9
-0.754	37.1
-0.759	35.3
-0.765	33.5
-0.770	31.7
-0.775	30.2
-0.781	28.7
-0.786	27.5
-0.791	26.4
-0.797	25.6
-0.802	25.2
-0.807	24.8
-0.813	24.8
-0.818	25.2
-0.823	25.6
-0.829	26.2
-0.834	27.0
-0.840	28.0
-0.845	29.1
-0.850	30.3
-0.856	31.7
-0.861	33.4
-0.866	35.1
-0.872	37.1
-0.877	39.0
-0.882	41.0
-0.888	42.7
-0.893	44.6
-0.898	46.2
-0.904	47.8
-0.909	49.1
-0.914	50.2
-0.920	50.8
-0.925	50.9
-0.930	50.5
-0.936	49.8
-0.941	48.6
-0.946	47.3
-0.952	45.7
-0.957	44.8
-0.962	44.0
-0.968	43.7
-0.973	43.7
-0.979	44.5
-0.984	45.7
-0.989	47.4
-0.995	49.2
-1.000	51.2
-1.005	53.6
-1.011	56.3
-1.016	58.9
-1.021	61.5
-1.027	63.9
-1.032	66.0
-1.037	67.2
-1.043	67.7
-1.048	67.0
-1.053	65.4
-1.059	62.6
-1.064	59.2
-1.069	55.2
-1.075	51.3
-1.080	47.7
-1.085	44.9
-1.091	42.6
-1.096	41.3
-1.101	40.5
-1.107	40.4
-1.112	40.4
-1.118	41.1
-1.123	41.9
-1.128	42.8
-1.134	44.0
-1.139	44.8
-1.144	45.2
-1.150	45.3
-1.155	44.5
-1.160	43.0
-1.166	40.9
-1.171	38.4
-1.176	35.5
-1.182	32.7
-1.187	30.1
-1.192	28.1
-1.198	26.4
-1.203	25.3
-1.208	24.7
-1.214	24.7
-1.219	24.9
-1.224	25.6
-1.230	26.5
-1.235	28.0
-1.240	29.6
-1.246	31.6
-1.251	33.9
-1.256	36.4
-1.262	39.2
-1.267	42.1
-1.273	44.7
-1.278	47.1
-1.283	48.7
-1.289	49.6
-1.294	49.4
-1.299	48.4
-1.305	46.7
-1.310	44.7
-1.315	43.0
-1.321	42.0
-1.326	41.8
-1.331	42.6
-1.337	44.0
-1.342	46.3
-1.347	49.1
-1.353	52.4
-1.358	55.6
-1.363	59.0
-1.369	61.7
-1.374	63.3
-1.379	63.2
-1.385	61.5
-1.390	58.2
-1.395	54.0
-1.401	49.6
-1.406	45.7
-1.411	42.5
-1.417	40.4
-1.422	39.3
-1.428	39.3
-1.433	39.9
-1.438	41.1
-1.444	42.4
-1.449	43.7
-1.454	44.5
-1.460	44.5
-1.465	43.4
-1.470	41.3
-1.476	38.3
-1.481	35.1
-1.486	32.0
-1.492	29.5
-1.497	27.5
-1.502	26.3
-1.508	25.8
-1.513	25.8
-1.518	26.3
-1.524	27.4
-1.529	28.9
-1.534	30.9
-1.540	33.4
-1.545	36.4
-1.550	39.5
-1.556	42.7
-1.561	45.5
-1.566	47.5
-1.572	48.2
-1.577	47.6
-1.582	46.0
-1.588	44.3
-1.593	42.7
-1.599	42.0
-1.604	42.2
-1.609	43.3
-1.615	45.5
-1.620	48.6
-1.625	52.3
-1.631	56.4
-1.636	59.6
-1.641	61.7
-1.647	61.4
-1.652	58.8
-1.657	54.3
-1.663	49.4
-1.668	44.9
-1.673	41.4
-1.679	39.1
-1.684	38.1
-1.689	38.1
-1.695	39.0
-1.700	40.3
-1.705	41.8
-1.711	42.5
-1.716	42.0
-1.721	39.6
-1.727	36.4
-1.732	32.9
-1.737	29.8
-1.743	27.4
-1.748	26.0
-1.753	25.2
-1.759	25.2
-1.764	25.8
-1.769	27.1
-1.775	29.0
-1.780	31.5
-1.786	34.4
-1.791	37.8
-1.796	41.2
-1.802	44.1
-1.807	45.7
-1.812	45.8
-1.818	44.4
-1.823	42.8
-1.828	41.5
-1.834	41.3
-1.839	42.2
-1.844	44.5
-1.850	47.7
-1.855	51.7
-1.860	55.5
-1.866	58.6
-1.871	59.4
-1.876	57.7
-1.882	53.5
-1.887	48.5
-1.892	43.8
-1.898	40.6
-1.903	38.8
-1.908	38.3
-1.914	38.7
-1.919	39.7
-1.924	40.5
-1.930	40.9
-1.935	39.7
-1.940	37.2
-1.946	33.8
-1.951	30.5
-1.956	27.7
-1.962	26.0
-1.967	25.2
-1.972	25.1
-1.978	25.7
-1.983	27.3
-1.989	29.4
-1.994	32.4
-1.999	35.8
-2.005	39.4
-2.010	42.3
-2.015	43.8
-2.021	43.0
-2.026	40.7
-2.031	38.3
-2.037	37.2
-2.042	37.7
-2.047	40.0
-2.053	43.4
-2.058	47.7
-2.063	52.0
-2.069	55.2
-2.074	56.0
-2.079	53.8
-2.085	49.2
-2.090	44.2
-2.095	40.2
-2.101	37.8
-2.106	36.9
-2.111	37.1
-2.117	37.8
-2.122	38.8
-2.127	38.8
-2.133	37.6
-2.138	34.7
-2.143	31.1
-2.149	27.8
-2.154	25.4
-2.159	24.0
-2.165	23.9
-2.170	24.6
-2.175	26.2
-2.181	28.6
-2.186	31.9
-2.191	35.5
-2.197	39.2
-2.202	41.7
-2.207	42.5
-2.213	41.3
-2.218	39.6
-2.223	38.5
-2.229	39.0
-2.234	40.6
-2.240	43.2
-2.245	46.4
-2.250	49.7
-2.256	51.4
-2.261	50.7
-2.266	47.2
-2.272	42.7
-2.277	38.3
-2.282	35.6
-2.288	34.4
-2.293	34.5
-2.298	35.3
-2.304	36.4
-2.309	36.2
-2.314	34.2
-2.320	30.8
-2.325	27.3
-2.330	24.7
-2.336	23.3
-2.341	23.0
-2.346	23.7
-2.352	25.2
-2.357	27.6
-2.362	30.8
-2.368	34.4
-2.373	37.7
-2.378	39.8
-2.384	39.5
-2.389	38.3
-2.394	37.2
-2.400	37.3
-2.405	38.9
-2.410	41.7
-2.416	45.3
-2.421	48.5
-2.426	49.6
-2.432	47.6
-2.437	43.0
-2.442	38.3
-2.448	35.0
-2.453	33.4
-2.458	33.2
-2.464	34.0
-2.469	34.8
-2.474	34.7
-2.480	32.8
-2.485	29.6
-2.490	26.3
-2.496	24.1
-2.501	23.0
-2.506	23.2
-2.512	24.4
-2.517	26.4
-2.522	29.2
-2.528	32.8
-2.533	36.2
-2.538	38.4
-2.544	38.5
-2.549	37.4
-2.554	36.5
-2.560	36.9
-2.565	38.5
-2.570	41.4
-2.576	44.9
-2.581	47.6
-2.586	47.6
-2.592	44.5
-2.597	39.8
-2.602	35.9
-2.608	33.4
-2.613	32.6
-2.619	32.7
-2.624	33.3
-2.629	33.2
-2.635	31.5
-2.640	28.4
-2.645	25.6
-2.651	23.6
-2.656	23.1
-2.661	23.6
-2.667	25.1
-2.672	27.5
-2.677	30.6
-2.683	33.8
-2.688	36.5
-2.693	37.3
-2.699	36.6
-2.704	35.5
-2.709	35.5
-2.715	36.7
-2.720	39.3
-2.725	42.5
-2.731	45.2
-2.736	46.6
-2.741	42.5
-2.747	37.6
-2.752	33.9
-2.757	31.9
-2.763	31.5
-2.768	31.9
-2.773	32.2
-2.779	31.2
-2.784	28.6
-2.789	25.5
-2.795	23.2
-2.800	22.2
-2.805	22.5
-2.811	23.9
-2.816	26.3
-2.821	29.2
-2.827	32.7
-2.832	35.1
-2.837	36.0
-2.843	35.2
-2.848	34.4
-2.853	34.7
-2.859	36.3
-2.864	38.9
-2.869	41.8
-2.875	42.9
-2.880	40.9
-2.885	36.8
-2.891	32.9
-2.896	30.5
-2.901	29.7
-2.907	30.1
-2.912	30.5
-2.917	30.0
-2.923	27.8
-2.928	25.0
-2.933	23.0
-2.939	22.2
-2.944	22.8
-2.949	24.4
-2.955	26.8
-2.960	29.8
-2.965	33.0
-2.971	35.0
-2.976	35.1
-2.981	34.2
-2.987	33.9
-2.992	34.8
-2.997	36.9
-3.003	39.6
-3.008	41.5
-3.013	40.4
-3.019	36.8
-3.024	33.0
-3.029	30.7
-3.035	29.9
-3.040	30.0
-3.045	30.1
-3.051	29.2
-3.056	26.8
-3.061	24.0
-3.067	22.4
-3.072	22.0
-3.077	22.8
-3.083	24.7
-3.088	27.4
-3.093	30.5
-3.099	33.0
-3.104	33.6
-3.109	32.8
-3.115	32.3
-3.120	33.0
-3.125	35.0
-3.131	37.6
-3.136	39.6
-3.141	38.8
-3.147	35.5
-3.152	31.7
-3.157	29.2
-3.163	28.2
-3.168	28.2
-3.173	28.3
-3.179	27.2
-3.184	24.9
-3.189	22.9
-3.195	21.7
-3.200	21.9
-3.205	23.2
-3.211	25.3
-3.216	28.1
-3.221	30.9
-3.227	32.4
-3.232	32.4
-3.237	31.7
-3.243	32.1
-3.248	33.4
-3.253	35.4
-3.259	37.2
-3.264	36.8
-3.269	34.0
-3.275	30.7
-3.280	28.4
-3.285	27.3
-3.291	27.3
-3.296	27.3
-3.301	26.1
-3.306	24.1
-3.312	22.2
-3.317	21.5
-3.322	21.7
-3.328	23.1
-3.333	25.1
-3.338	27.7
-3.344	29.8
-3.349	30.5
-3.354	30.2
-3.360	30.2
-3.365	31.0
-3.370	32.7
-3.376	34.4
-3.381	34.8
-3.386	32.5
-3.392	29.3
-3.397	26.9
-3.402	25.7
-3.408	25.7
-3.413	25.8
-3.418	24.8
-3.424	22.8
-3.429	21.2
