&a / °	I1 / %
4.685	14.1
4.679	14.9
4.674	14.5
4.669	13.4
4.663	11.8
4.658	9.9
4.653	8.3
4.648	7.0
4.642	6.1
4.637	5.7
4.632	5.7
4.626	6.8
4.621	8.5
4.616	10.9
4.610	13.3
4.605	15.7
4.600	17.2
4.594	17.8
4.589	17.3
4.584	16.0
4.578	13.8
4.573	11.8
4.568	9.8
4.563	8.2
4.557	7.1
4.552	6.6
4.547	6.6
4.541	7.7
4.536	9.7
4.531	12.1
4.525	14.5
4.520	16.9
4.515	18.5
4.509	19.6
4.504	19.6
4.499	18.5
4.493	16.5
4.488	14.1
4.483	11.9
4.478	10.0
4.472	8.5
4.467	7.7
4.462	7.4
4.456	8.3
4.451	9.9
4.446	12.5
4.440	15.5
4.435	18.4
4.430	20.5
4.424	22.0
4.419	22.1
4.414	21.0
4.408	19.0
4.403	16.8
4.398	14.3
4.392	12.2
4.387	10.4
4.382	9.1
4.377	8.3
4.371	8.4
4.366	9.6
4.361	11.8
4.355	14.5
4.350	17.8
4.345	20.0
4.339	20.8
4.334	20.6
4.329	19.3
4.323	17.7
4.318	16.4
4.313	15.0
4.307	13.7
4.302	12.2
4.297	10.8
4.291	9.6
4.286	9.0
4.281	9.3
4.275	11.1
4.270	13.5
4.265	16.4
4.260	19.8
4.254	22.6
4.249	24.3
4.244	25.6
4.238	25.3
4.233	23.7
4.228	21.3
4.222	18.9
4.217	16.4
4.212	14.0
4.206	12.1
4.201	10.5
4.196	9.7
4.190	9.7
4.185	11.1
4.180	13.5
4.174	16.4
4.169	20.0
4.164	23.4
4.158	25.4
4.153	26.5
4.148	26.2
4.143	24.6
4.137	22.2
4.132	19.6
4.127	17.3
4.121	15.3
4.116	13.3
4.111	11.8
4.105	10.6
4.100	10.1
4.095	10.8
4.089	12.8
4.084	15.7
4.079	18.8
4.073	22.4
4.068	25.2
4.063	26.9
4.057	28.2
4.052	28.5
4.047	27.1
4.041	24.7
4.036	21.7
4.031	18.9
4.025	16.2
4.020	14.0
4.015	12.4
4.009	11.3
4.004	10.6
3.999	11.0
3.994	13.0
3.988	16.1
3.983	19.3
3.978	23.7
3.972	27.5
3.967	29.6
3.962	30.7
3.956	30.8
3.951	29.2
3.946	26.6
3.940	23.4
3.935	20.2
3.930	17.3
3.924	15.1
3.919	13.3
3.914	12.0
3.908	11.2
3.903	11.2
3.898	12.3
3.892	15.1
3.887	18.5
3.882	22.1
3.876	26.5
3.871	29.7
3.866	31.0
3.860	32.1
3.855	31.8
3.850	29.8
3.844	26.6
3.839	23.0
3.834	19.6
3.829	16.9
3.823	14.5
3.818	12.9
3.813	11.7
3.807	11.2
3.802	11.2
3.797	12.7
3.791	15.7
3.786	19.0
3.781	22.3
3.775	26.4
3.770	29.8
3.765	31.8
3.759	32.9
3.754	33.3
3.749	31.7
3.743	28.8
3.738	25.0
3.733	21.4
3.727	18.1
3.722	15.7
3.717	13.7
3.711	12.3
3.706	11.4
3.701	11.1
3.695	11.8
3.690	14.2
3.685	17.8
3.679	21.7
3.674	26.0
3.669	30.9
3.663	34.1
3.658	35.7
3.653	36.1
3.647	35.3
3.642	32.7
3.637	29.0
3.632	24.9
3.626	20.9
3.621	17.7
3.616	15.3
3.610	13.3
3.605	12.1
3.600	11.3
3.594	10.9
3.589	11.3
3.584	13.3
3.578	16.5
3.573	20.6
3.568	25.3
3.562	30.8
3.557	34.9
3.552	37.0
3.546	37.8
3.541	37.4
3.536	35.2
3.530	31.5
3.525	27.1
3.520	22.9
3.514	19.2
3.509	16.3
3.504	13.9
3.498	12.5
3.493	11.4
3.488	11.0
3.482	11.3
3.477	12.5
3.472	15.3
3.466	19.3
3.461	23.2
3.456	27.7
3.450	32.5
3.445	36.5
3.440	38.6
3.434	39.6
3.429	39.1
3.424	36.9
3.418	33.1
3.413	28.5
3.408	23.7
3.402	19.7
3.397	16.5
3.392	14.1
3.386	12.4
3.381	11.4
3.376	10.9
3.370	11.0
3.365	11.8
3.360	14.2
3.354	18.0
3.349	22.4
3.344	26.9
3.338	32.1
3.333	36.8
3.328	39.7
3.322	40.9
3.317	40.9
3.312	39.4
3.306	36.6
3.301	32.6
3.296	27.8
3.291	23.0
3.285	19.0
3.280	15.8
3.275	13.7
3.269	12.1
3.264	10.9
3.259	10.4
3.253	10.5
3.248	11.0
3.243	13.1
3.237	16.9
3.232	21.4
3.227	26.1
3.221	31.5
3.216	36.6
3.211	40.2
3.205	42.1
3.200	42.7
3.195	41.7
3.189	39.4
3.184	35.8
3.179	31.4
3.173	26.2
3.168	21.7
3.163	18.0
3.157	15.2
3.152	13.1
3.147	11.7
3.141	10.9
3.136	10.6
3.131	10.7
3.125	11.8
3.120	14.0
3.115	17.8
3.109	22.2
3.104	27.0
3.099	32.1
3.093	37.4
3.088	41.3
3.083	43.7
3.077	44.4
3.072	43.6
3.067	41.5
3.061	38.3
3.056	33.9
3.051	28.8
3.045	23.8
3.040	19.7
3.035	16.5
3.029	14.1
3.024	12.5
3.019	11.3
3.013	10.6
3.008	10.5
3.003	10.9
2.997	12.1
2.992	14.5
2.987	18.2
2.981	22.6
2.976	27.4
2.971	32.7
2.965	38.1
2.960	42.1
2.955	44.5
2.949	45.3
2.944	44.7
2.939	42.9
2.933	40.4
2.928	36.8
2.923	32.0
2.917	26.8
2.912	22.2
2.907	18.2
2.901	15.4
2.896	13.3
2.891	11.9
2.885	11.0
2.880	10.6
2.875	10.5
2.869	10.9
2.864	12.2
2.859	14.8
2.853	18.5
2.848	22.9
2.843	27.7
2.837	33.0
2.832	38.2
2.827	42.8
2.821	46.1
2.816	48.1
2.811	48.1
2.805	46.6
2.800	43.8
2.795	40.4
2.789	35.7
2.784	30.5
2.779	25.3
2.773	20.8
2.768	17.3
2.763	14.6
2.757	12.8
2.752	11.6
2.747	10.8
2.741	10.4
2.736	10.5
2.731	10.9
2.725	12.1
2.720	14.5
2.715	18.1
2.709	22.5
2.704	27.2
2.699	32.2
2.693	37.6
2.688	42.6
2.683	46.2
2.677	48.6
2.672	49.1
2.667	47.8
2.661	45.0
2.656	41.8
2.651	38.2
2.645	34.5
2.640	29.7
2.635	25.0
2.629	20.8
2.624	17.6
2.619	15.0
2.613	13.3
2.608	12.1
2.602	11.3
2.597	10.9
2.592	10.8
2.586	10.9
2.581	11.3
2.576	12.5
2.570	14.5
2.565	16.9
2.560	20.2
2.554	24.5
2.549	29.8
2.544	35.6
2.538	41.2
2.533	45.6
2.528	48.5
2.522	49.9
2.517	49.8
2.512	48.1
2.506	45.5
2.501	42.1
2.496	38.1
2.490	33.2
2.485	28.2
2.480	23.4
2.474	19.5
2.469	16.3
2.464	13.9
2.458	12.4
2.453	11.4
2.448	10.6
2.442	10.5
2.437	10.5
2.432	10.9
2.426	11.5
2.421	13.1
2.416	15.5
2.410	19.1
2.405	23.1
2.400	27.6
2.394	32.4
2.389	37.6
2.384	42.5
2.378	46.3
2.373	49.1
2.368	51.1
2.362	51.8
2.357	51.4
2.352	49.6
2.346	47.0
2.341	43.6
2.336	39.6
2.330	34.9
2.325	30.1
2.320	25.2
2.314	21.0
2.309	17.7
2.304	15.3
2.298	13.3
2.293	12.1
2.288	11.2
2.282	10.7
2.277	10.4
2.272	10.4
2.266	10.7
2.261	11.5
2.256	12.8
2.250	15.0
2.245	18.1
2.240	22.1
2.234	26.1
2.229	30.5
2.223	35.1
2.218	40.0
2.213	44.4
2.207	48.0
2.202	50.7
2.197	52.6
2.191	53.3
2.186	52.9
2.181	51.0
2.175	48.5
2.170	45.3
2.165	41.4
2.159	37.2
2.154	32.8
2.149	28.0
2.143	23.7
2.138	20.1
2.133	17.2
2.127	14.9
2.122	13.3
2.117	12.2
2.111	11.4
2.106	10.9
2.101	10.6
2.095	10.6
2.090	10.9
2.085	11.3
2.079	12.2
2.074	13.8
2.069	16.3
2.063	19.5
2.058	23.1
2.053	26.9
2.047	31.1
2.042	35.6
2.037	40.5
2.031	44.9
2.026	48.4
2.021	50.9
2.015	52.6
2.010	53.7
2.005	54.1
1.999	53.0
1.994	51.0
1.989	48.4
1.983	45.5
1.978	42.5
1.972	38.9
1.967	34.7
1.962	30.2
1.956	25.8
1.951	21.9
1.946	18.9
1.940	16.5
1.935	14.8
1.930	13.3
1.924	12.4
1.919	11.7
1.914	11.2
1.908	10.9
1.903	10.9
1.898	11.2
1.892	11.4
1.887	12.2
1.882	13.3
1.876	15.0
1.871	17.3
1.866	20.1
1.860	22.9
1.855	26.2
1.850	29.7
1.844	33.7
1.839	38.2
1.834	43.0
1.828	47.2
1.823	50.4
1.818	52.8
1.812	54.5
1.807	55.4
1.802	55.8
1.796	55.1
1.791	53.7
1.786	51.3
1.780	48.7
1.775	45.8
1.769	42.6
1.764	39.1
1.759	35.4
1.753	31.4
1.748	27.4
1.743	23.8
1.737	20.7
1.732	18.2
1.727	16.2
1.721	14.6
1.716	13.4
1.711	12.5
1.705	12.1
1.700	11.7
1.695	11.4
1.689	11.3
1.684	11.3
1.679	11.3
1.673	12.1
1.668	12.8
1.663	14.0
1.657	15.5
1.652	17.6
1.647	20.3
1.641	23.3
1.636	26.5
1.631	29.7
1.625	33.0
1.620	36.6
1.615	40.3
1.609	44.1
1.604	47.3
1.599	50.0
1.593	52.0
1.588	53.7
1.582	55.4
1.577	57.0
1.572	57.8
1.566	57.6
1.561	56.4
1.556	54.4
1.550	51.8
1.545	49.0
1.540	46.2
1.534	43.4
1.529	40.2
1.524	36.6
1.518	32.7
1.513	29.0
1.508	25.4
1.502	22.3
1.497	19.6
1.492	17.4
1.486	15.7
1.481	14.5
1.476	13.4
1.470	12.6
1.465	12.1
1.460	11.7
1.454	11.7
1.449	11.7
1.444	11.7
1.438	11.7
1.433	11.8
1.428	12.2
1.422	12.6
1.417	13.4
1.411	14.2
1.406	15.4
1.401	17.0
1.395	19.0
1.390	21.3
1.385	24.0
1.379	26.6
1.374	29.4
1.369	32.2
1.363	35.4
1.358	38.5
1.353	42.1
1.347	45.6
1.342	49.1
1.337	51.8
1.331	54.1
1.326	55.6
1.321	56.8
1.315	57.8
1.310	58.7
1.305	59.2
1.299	59.3
1.294	58.5
1.289	57.1
1.283	55.0
1.278	52.7
1.273	50.2
1.267	47.9
1.262	45.4
1.256	43.0
1.251	40.2
1.246	37.2
1.240	33.9
1.235	30.7
1.230	27.4
1.224	24.4
1.219	21.7
1.214	19.7
1.208	17.8
1.203	16.5
1.198	15.3
1.192	14.5
1.187	13.7
1.182	13.3
1.176	12.9
1.171	12.7
1.166	12.3
1.160	12.2
1.155	11.9
1.150	11.9
1.144	11.8
1.139	11.8
1.134	11.8
1.128	12.1
1.123	12.4
1.118	12.8
1.112	13.1
1.107	13.8
1.101	14.6
1.096	15.7
1.091	17.0
1.085	18.8
1.080	20.7
1.075	22.9
1.069	25.1
1.064	27.4
1.059	29.8
1.053	32.6
1.048	35.4
1.043	38.2
1.037	40.9
1.032	43.5
1.027	45.9
1.021	48.2
1.016	50.4
1.011	52.4
1.005	54.1
1.000	55.4
0.995	56.5
0.989	57.6
0.984	58.5
0.979	59.4
0.973	60.2
0.968	60.7
0.962	60.6
0.957	59.9
0.952	58.8
0.946	57.6
0.941	56.2
0.936	54.6
0.930	52.9
0.925	51.1
0.920	49.4
0.914	47.8
0.909	46.3
0.904	44.9
0.898	43.3
0.893	41.4
0.888	38.6
0.882	35.7
0.877	32.9
0.872	30.4
0.866	28.1
0.861	25.8
0.856	23.7
0.850	21.7
0.845	19.8
0.840	18.5
0.834	17.3
0.829	16.4
0.823	15.5
0.818	14.9
0.813	14.2
0.807	13.7
0.802	13.3
0.797	13.0
0.791	12.6
0.786	12.6
0.781	12.4
0.775	12.4
0.770	12.4
0.765	12.6
0.759	12.6
0.754	12.7
0.749	12.6
0.743	12.7
0.738	12.7
0.733	12.9
0.727	12.9
0.722	12.9
0.717	12.9
0.711	12.9
0.706	12.9
0.701	12.9
0.695	12.9
0.690	13.3
0.684	13.7
0.679	14.1
0.674	14.5
0.668	15.3
0.663	16.0
0.658	16.9
0.652	17.8
0.647	19.0
0.642	20.2
0.636	21.8
0.631	23.0
0.626	24.6
0.620	26.2
0.615	27.9
0.610	29.6
0.604	31.4
0.599	33.0
0.594	34.6
0.588	36.0
0.583	37.5
0.578	38.8
0.572	40.2
0.567	41.4
0.561	42.8
0.556	44.2
0.551	45.7
0.545	47.0
0.540	48.4
0.535	49.6
0.529	50.9
0.524	52.1
0.519	53.4
0.513	54.5
0.508	55.4
0.503	56.3
0.497	57.1
0.492	58.0
0.487	58.8
0.481	59.6
0.476	60.5
0.471	61.3
0.465	62.1
0.460	62.5
0.455	62.5
0.449	62.5
0.444	62.5
0.438	62.5
0.433	62.5
0.428	62.6
0.422	62.3
0.417	61.3
0.412	59.7
0.406	58.1
0.401	57.3
0.396	56.9
0.390	56.9
0.385	57.2
0.380	57.6
0.374	57.7
0.369	57.4
0.364	56.9
0.358	56.4
0.353	55.6
0.348	54.9
0.342	54.1
0.337	53.5
0.332	52.9
0.326	52.3
0.321	51.6
0.316	50.8
0.310	49.7
0.305	48.6
0.299	47.4
0.294	46.6
0.289	46.1
0.283	45.9
0.278	45.7
0.273	45.7
0.267	45.4
0.262	45.2
0.257	44.7
0.251	44.2
0.246	43.7
0.241	43.2
0.235	42.5
0.230	41.9
0.225	41.3
0.219	40.6
0.214	39.8
0.209	39.0
0.203	38.2
0.198	37.5
0.193	36.7
0.187	35.9
0.182	35.2
0.176	34.6
0.171	34.0
0.166	33.3
0.160	32.5
0.155	31.7
0.150	31.1
0.144	30.5
0.139	29.9
0.134	29.4
0.128	28.9
0.123	28.5
0.118	28.1
0.112	27.8
0.107	27.5
0.102	27.3
0.096	26.8
0.091	26.5
0.086	26.1
0.080	26.1
0.075	25.8
0.070	25.8
0.064	25.7
0.059	25.5
0.053	25.3
0.048	25.3
0.043	25.2
0.037	25.2
0.032	25.2
0.027	25.2
0.021	25.2
0.016	25.3
0.011	25.2
0.005	25.0
0.000	24.7
-0.005	24.4
-0.011	23.8
-0.016	23.4
-0.021	22.9
-0.027	22.9
-0.032	22.8
-0.037	22.9
-0.043	22.9
-0.048	22.9
-0.053	22.9
-0.059	22.9
-0.064	22.9
-0.070	23.1
-0.075	23.2
-0.080	23.3
-0.086	23.3
-0.091	23.4
-0.096	23.4
-0.102	23.6
-0.107	23.7
-0.112	24.0
-0.118	24.1
-0.123	24.2
-0.128	24.3
-0.134	24.7
-0.139	25.1
-0.144	25.5
-0.150	25.9
-0.155	26.5
-0.160	26.9
-0.166	27.3
-0.171	27.7
-0.176	28.1
-0.182	28.5
-0.187	28.9
-0.193	29.2
-0.198	29.4
-0.203	29.5
-0.209	29.7
-0.214	30.1
-0.219	30.5
-0.225	30.8
-0.230	31.3
-0.235	31.7
-0.241	32.2
-0.246	32.6
-0.251	33.0
-0.257	33.5
-0.262	34.1
-0.267	34.6
-0.273	34.9
-0.278	35.3
-0.283	35.8
-0.289	36.5
-0.294	37.4
-0.299	38.5
-0.305	39.6
-0.310	40.6
-0.316	41.7
-0.321	42.5
-0.326	43.1
-0.332	43.7
-0.337	44.5
-0.342	45.0
-0.348	45.7
-0.353	46.1
-0.358	46.6
-0.364	47.1
-0.369	47.7
-0.374	48.5
-0.380	49.3
-0.385	50.1
-0.390	51.0
-0.396	51.7
-0.401	52.5
-0.406	53.0
-0.412	53.8
-0.417	54.4
-0.422	55.1
-0.428	55.7
-0.433	56.2
-0.438	56.8
-0.444	57.4
-0.449	57.8
-0.455	58.4
-0.460	58.9
-0.465	59.4
-0.471	60.0
-0.476	60.4
-0.481	60.9
-0.487	61.3
-0.492	61.6
-0.497	61.9
-0.503	62.0
-0.508	62.4
-0.513	62.4
-0.519	62.4
-0.524	62.1
-0.529	61.9
-0.535	61.5
-0.540	60.9
-0.545	60.2
-0.551	59.5
-0.556	58.5
-0.561	57.3
-0.567	56.0
-0.572	54.8
-0.578	53.5
-0.583	52.3
-0.588	51.1
-0.594	49.9
-0.599	48.6
-0.604	47.5
-0.610	46.3
-0.615	45.2
-0.620	44.1
-0.626	43.0
-0.631	41.8
-0.636	40.4
-0.642	38.8
-0.647	37.3
-0.652	35.7
-0.658	34.5
-0.663	33.0
-0.668	31.7
-0.674	30.1
-0.679	28.5
-0.684	26.8
-0.690	25.1
-0.695	23.4
-0.701	21.8
-0.706	20.3
-0.711	19.1
-0.717	17.8
-0.722	16.9
-0.727	15.9
-0.733	15.2
-0.738	14.5
-0.743	14.1
-0.749	13.7
-0.754	13.3
-0.759	13.0
-0.765	12.9
-0.770	12.7
-0.775	12.6
-0.781	12.5
-0.786	12.4
-0.791	12.3
-0.797	12.3
-0.802	12.3
-0.807	12.5
-0.813	12.5
-0.818	12.6
-0.823	12.7
-0.829	12.9
-0.834	13.0
-0.840	13.3
-0.845	13.5
-0.850	13.8
-0.856	14.1
-0.861	14.5
-0.866	14.8
-0.872	15.3
-0.877	15.7
-0.882	16.1
-0.888	16.5
-0.893	17.3
-0.898	18.1
-0.904	18.9
-0.909	20.0
-0.914	21.3
-0.920	22.7
-0.925	24.3
-0.930	25.9
-0.936	27.9
-0.941	30.0
-0.946	32.2
-0.952	34.5
-0.957	37.1
-0.962	39.6
-0.968	42.0
-0.973	44.2
-0.979	46.5
-0.984	48.1
-0.989	49.7
-0.995	50.8
-1.000	51.7
-1.005	52.4
-1.011	53.2
-1.016	53.9
-1.021	54.9
-1.027	56.0
-1.032	57.0
-1.037	57.8
-1.043	58.5
-1.048	58.6
-1.053	58.2
-1.059	57.0
-1.064	55.2
-1.069	52.8
-1.075	50.4
-1.080	47.9
-1.085	45.7
-1.091	43.9
-1.096	42.3
-1.101	40.6
-1.107	38.8
-1.112	36.5
-1.118	34.1
-1.123	31.4
-1.128	28.6
-1.134	25.8
-1.139	23.3
-1.144	20.9
-1.150	18.9
-1.155	17.0
-1.160	15.6
-1.166	14.4
-1.171	13.5
-1.176	12.5
-1.182	12.1
-1.187	11.6
-1.192	11.3
-1.198	10.9
-1.203	10.9
-1.208	10.9
-1.214	10.9
-1.219	10.9
-1.224	11.3
-1.230	11.3
-1.235	11.7
-1.240	12.1
-1.246	12.5
-1.251	13.2
-1.256	14.0
-1.262	14.9
-1.267	16.1
-1.273	17.3
-1.278	18.9
-1.283	20.5
-1.289	22.7
-1.294	24.9
-1.299	27.7
-1.305	30.5
-1.310	33.4
-1.315	36.3
-1.321	39.3
-1.326	42.1
-1.331	44.6
-1.337	46.6
-1.342	48.2
-1.347	49.4
-1.353	50.6
-1.358	51.7
-1.363	53.2
-1.369	54.6
-1.374	55.7
-1.379	56.0
-1.385	55.5
-1.390	53.7
-1.395	51.4
-1.401	48.5
-1.406	46.0
-1.411	43.6
-1.417	41.4
-1.422	39.3
-1.428	37.0
-1.433	34.4
-1.438	31.5
-1.444	28.4
-1.449	25.3
-1.454	22.5
-1.460	20.1
-1.465	18.1
-1.470	16.5
-1.476	15.3
-1.481	14.5
-1.486	13.7
-1.492	13.3
-1.497	12.9
-1.502	12.9
-1.508	12.9
-1.513	12.9
-1.518	12.9
-1.524	13.0
-1.529	13.4
-1.534	14.0
-1.540	14.6
-1.545	15.6
-1.550	16.7
-1.556	18.1
-1.561	19.7
-1.566	21.7
-1.572	24.1
-1.577	26.9
-1.582	30.1
-1.588	33.6
-1.593	37.0
-1.599	40.2
-1.604	43.0
-1.609	45.0
-1.615	46.4
-1.620	47.7
-1.625	48.9
-1.631	50.8
-1.636	52.6
-1.641	54.1
-1.647	54.2
-1.652	52.9
-1.657	50.5
-1.663	47.4
-1.668	44.2
-1.673	41.4
-1.679	38.6
-1.684	35.8
-1.689	32.7
-1.695	29.3
-1.700	25.8
-1.705	22.8
-1.711	20.0
-1.716	17.8
-1.721	16.1
-1.727	14.7
-1.732	13.7
-1.737	13.1
-1.743	12.5
-1.748	12.3
-1.753	12.1
-1.759	12.3
-1.764	12.5
-1.769	12.9
-1.775	13.3
-1.780	14.1
-1.786	14.9
-1.791	16.3
-1.796	17.9
-1.802	20.0
-1.807	22.5
-1.812	25.5
-1.818	28.8
-1.823	32.5
-1.828	36.4
-1.834	40.2
-1.839	43.3
-1.844	45.6
-1.850	47.1
-1.855	48.5
-1.860	50.0
-1.866	51.5
-1.871	52.1
-1.876	51.3
-1.882	48.9
-1.887	45.8
-1.892	42.5
-1.898	39.8
-1.903	37.4
-1.908	34.6
-1.914	31.1
-1.919	27.2
-1.924	23.3
-1.930	20.1
-1.935	17.3
-1.940	15.3
-1.946	14.1
-1.951	13.2
-1.956	12.5
-1.962	12.1
-1.967	11.9
-1.972	12.2
-1.978	12.5
-1.983	12.9
-1.989	13.7
-1.994	14.6
-1.999	15.8
-2.005	17.4
-2.010	19.0
-2.015	21.1
-2.021	23.5
-2.026	26.5
-2.031	29.8
-2.037	33.4
-2.042	37.2
-2.047	40.4
-2.053	42.7
-2.058	44.8
-2.063	46.7
-2.069	48.3
-2.074	49.0
-2.079	48.0
-2.085	45.2
-2.090	42.0
-2.095	39.0
-2.101	36.5
-2.106	33.7
-2.111	30.1
-2.117	25.9
-2.122	21.9
-2.127	18.5
-2.133	16.1
-2.138	14.1
-2.143	12.9
-2.149	12.1
-2.154	11.7
-2.159	11.4
-2.165	11.4
-2.170	11.4
-2.175	12.2
-2.181	13.0
-2.186	14.2
-2.191	15.7
-2.197	17.7
-2.202	20.1
-2.207	23.1
-2.213	26.6
-2.218	30.6
-2.223	34.6
-2.229	38.3
-2.234	40.5
-2.240	41.7
-2.245	42.5
-2.250	43.6
-2.256	44.4
-2.261	44.3
-2.266	42.4
-2.272	39.5
-2.277	36.3
-2.282	33.5
-2.288	30.3
-2.293	26.4
-2.298	22.1
-2.304	18.5
-2.309	15.7
-2.314	13.7
-2.320	12.1
-2.325	11.1
-2.330	10.5
-2.336	10.3
-2.341	10.3
-2.346	10.6
-2.352	11.0
-2.357	12.1
-2.362	13.3
-2.368	15.3
-2.373	17.4
-2.378	20.4
-2.384	23.7
-2.389	27.7
-2.394	31.7
-2.400	35.7
-2.405	38.3
-2.410	39.9
-2.416	41.1
-2.421	42.3
-2.426	42.9
-2.432	41.7
-2.437	38.9
-2.442	35.4
-2.448	32.5
-2.453	29.7
-2.458	26.5
-2.464	22.5
-2.469	18.5
-2.474	15.6
-2.480	13.3
-2.485	11.8
-2.490	11.0
-2.496	10.6
-2.501	10.5
-2.506	10.8
-2.512	11.2
-2.517	12.1
-2.522	13.3
-2.528	14.9
-2.533	17.1
-2.538	19.9
-2.544	23.0
-2.549	26.9
-2.554	30.9
-2.560	34.9
-2.565	37.4
-2.570	39.1
-2.576	40.3
-2.581	41.5
-2.586	41.5
-2.592	39.6
-2.597	36.5
-2.602	33.3
-2.608	30.5
-2.613	27.3
-2.619	23.3
-2.624	19.3
-2.629	16.1
-2.635	13.7
-2.640	12.2
-2.645	11.4
-2.651	11.0
-2.656	11.2
-2.661	11.4
-2.667	12.2
-2.672	13.3
-2.677	14.8
-2.683	16.4
-2.688	18.9
-2.693	22.0
-2.699	25.6
-2.704	29.4
-2.709	33.1
-2.715	35.6
-2.720	37.0
-2.725	38.2
-2.731	39.3
-2.736	39.8
-2.741	37.3
-2.747	33.8
-2.752	30.6
-2.757	27.4
-2.763	24.0
-2.768	20.0
-2.773	16.4
-2.779	13.6
-2.784	11.9
-2.789	10.7
-2.795	10.2
-2.800	10.2
-2.805	10.6
-2.811	11.1
-2.816	12.3
-2.821	13.8
-2.827	15.8
-2.832	18.4
-2.837	21.5
-2.843	25.2
-2.848	29.1
-2.853	32.5
-2.859	34.6
-2.864	35.6
-2.869	36.5
-2.875	36.9
-2.880	35.6
-2.885	32.6
-2.891	29.5
-2.896	26.6
-2.901	23.3
-2.907	19.5
-2.912	16.2
-2.917	13.4
-2.923	11.8
-2.928	10.9
-2.933	10.5
-2.939	10.6
-2.944	11.0
-2.949	12.1
-2.955	13.4
-2.960	15.2
-2.965	17.5
-2.971	20.3
-2.976	23.7
-2.981	27.3
-2.987	30.9
-2.992	33.3
-2.997	34.6
-3.003	35.4
-3.008	36.1
-3.013	35.1
-3.019	32.6
-3.024	29.5
-3.029	26.8
-3.035	23.6
-3.040	19.7
-3.045	16.0
-3.051	13.4
-3.056	11.8
-3.061	11.0
-3.067	10.6
-3.072	10.9
-3.077	11.3
-3.083	12.6
-3.088	14.1
-3.093	16.1
-3.099	18.5
-3.104	21.3
-3.109	24.3
-3.115	27.7
-3.120	30.6
-3.125	32.4
-3.131	33.4
-3.136	34.1
-3.141	33.3
-3.147	30.9
-3.152	27.7
-3.157	24.9
-3.163	21.4
-3.168	17.8
-3.173	14.5
-3.179	12.3
-3.184	11.0
-3.189	10.5
-3.195	10.5
-3.200	10.9
-3.205	11.8
-3.211	13.3
-3.216	15.0
-3.221	17.3
-3.227	19.9
-3.232	23.0
-3.237	26.3
-3.243	29.3
-3.248	31.0
-3.253	31.8
-3.259	32.2
-3.264	31.4
-3.269	29.1
-3.275	26.2
-3.280	23.5
-3.285	20.5
-3.291	17.0
-3.296	14.1
-3.301	12.1
-3.306	11.1
-3.312	10.7
-3.317	10.9
-3.322	11.3
-3.328	12.4
-3.333	13.8
-3.338	15.8
-3.344	18.0
-3.349	20.6
-3.354	23.5
-3.360	26.6
-3.365	28.6
-3.370	29.5
-3.376	29.8
-3.381	29.4
-3.386	27.4
-3.392	24.6
-3.397	21.9
-3.402	19.2
-3.408	16.0
-3.413	13.3
-3.418	11.3
-3.424	10.5
-3.429	10.2
