&a / °	I1 / %
-3.413	5.4
-3.418	5.0
-3.424	5.0
-3.429	5.2
-3.434	5.6
-3.440	6.0
-3.445	6.8
-3.450	7.6
-3.456	8.8
-3.461	10.0
-3.466	11.6
-3.472	13.6
-3.477	15.7
-3.482	17.9
-3.488	20.3
-3.493	21.2
-3.498	19.1
-3.504	15.0
-3.509	11.0
-3.514	8.2
-3.520	6.5
-3.525	5.4
-3.530	4.9
-3.536	4.8
-3.541	5.2
-3.546	5.3
-3.552	6.0
-3.557	6.8
-3.562	7.6
-3.568	8.8
-3.573	10.0
-3.578	11.5
-3.584	13.1
-3.589	14.5
-3.594	16.3
-3.600	18.0
-3.605	18.8
-3.610	16.8
-3.616	13.1
-3.621	9.6
-3.626	7.2
-3.632	5.6
-3.637	4.8
-3.642	4.4
-3.647	4.4
-3.653	4.8
-3.658	5.4
-3.663	6.1
-3.669	7.2
-3.674	8.3
-3.679	9.5
-3.685	10.7
-3.690	12.3
-3.695	13.8
-3.701	15.5
-3.706	16.9
-3.711	17.7
-3.717	16.2
-3.722	12.9
-3.727	9.6
-3.733	7.2
-3.738	5.6
-3.743	4.8
-3.749	4.3
-3.754	4.3
-3.759	4.4
-3.765	4.8
-3.770	5.7
-3.775	6.9
-3.781	8.4
-3.786	9.8
-3.791	11.0
-3.797	12.2
-3.802	13.4
-3.807	14.8
-3.813	16.0
-3.818	16.0
-3.823	13.6
-3.829	10.4
-3.834	7.7
-3.839	5.8
-3.844	4.6
-3.850	4.0
-3.855	3.6
-3.860	3.7
-3.866	4.1
-3.871	4.8
-3.876	6.0
-3.882	7.3
-3.887	8.8
-3.892	10.4
-3.898	11.8
-3.903	12.9
-3.908	13.7
-3.914	14.4
-3.919	14.1
-3.924	12.2
-3.930	9.5
-3.935	7.1
-3.940	5.2
-3.946	4.4
-3.951	3.6
-3.956	3.2
-3.962	3.2
-3.967	3.6
-3.972	4.4
-3.978	5.3
-3.983	6.5
-3.988	8.2
-3.994	9.9
-3.999	11.5
-4.004	12.4
-4.009	13.1
-4.015	13.2
-4.020	12.2
-4.025	9.9
-4.031	7.6
-4.036	5.6
-4.041	4.4
-4.047	3.6
-4.052	3.2
-4.057	2.8
-4.063	2.9
-4.068	3.3
-4.073	4.1
-4.079	5.2
-4.084	6.6
-4.089	8.1
-4.095	9.6
-4.100	10.8
-4.105	11.2
-4.111	11.5
-4.116	10.8
-4.121	8.8
-4.127	6.8
-4.132	5.1
-4.137	4.2
-4.143	3.1
-4.148	2.7
-4.153	2.4
-4.158	2.4
-4.164	2.8
-4.169	3.4
-4.174	4.2
-4.180	5.3
-4.185	6.8
-4.190	8.4
-4.196	10.0
-4.201	10.8
-4.206	10.5
-4.212	9.2
-4.217	7.2
-4.222	5.4
-4.228	4.2
-4.233	3.2
-4.238	2.4
-4.244	2.0
-4.249	2.0
-4.254	2.0
-4.260	2.4
-4.265	2.8
-4.270	3.6
-4.275	4.4
-4.281	5.6
-4.286	7.2
-4.291	8.8
-4.297	9.2
-4.302	8.4
-4.307	6.8
-4.313	5.2
-4.318	3.7
-4.323	2.9
-4.329	2.3
-4.334	1.9
-4.339	1.7
-4.345	1.6
-4.350	1.6
-4.355	1.7
-4.361	2.1
-4.366	2.8
-4.371	4.0
-4.377	5.3
-4.382	6.8
-4.387	7.4
-4.392	6.8
-4.398	5.3
-4.403	4.3
-4.408	3.1
-4.414	2.3
-4.419	1.7
-4.424	1.4
-4.430	1.2
-4.435	1.2
-4.440	1.2
-4.446	1.6
-4.451	1.9
-4.456	2.4
-4.462	3.2
-4.467	4.3
-4.472	5.2
-4.478	5.4
-4.483	4.8
-4.488	3.6
-4.493	2.7
-4.499	2.0
-4.504	1.3
-4.509	1.1
-4.515	0.8
-4.520	0.8
-4.525	0.8
-4.531	0.8
-4.536	0.9
-4.541	1.3
-4.547	1.6
-4.552	2.4
-4.557	2.9
-4.563	3.5
-4.568	3.5
-4.573	2.8
-4.578	2.0
-4.584	1.6
-4.589	1.2
-4.594	0.8
-4.600	0.8
-4.605	0.8
-4.610	0.7
-4.616	0.7
-4.621	0.7
-4.626	0.8
-4.632	0.8
-4.637	1.2
-4.642	1.6
-4.648	2.0
-4.653	2.0
-4.658	1.8
-4.663	1.3
-4.669	0.9
-4.674	0.7
-4.679	0.6
-4.685	0.4
-4.690	0.4
-4.695	0.4
-4.701	0.4
-4.706	0.4
-4.711	0.4
-4.717	0.4
-4.722	0.4
-4.727	0.4
-4.733	0.4
-4.738	0.4
-4.743	0.4
-4.748	0.4
-4.754	0.4
-4.759	0.4
-4.764	0.4
-4.770	0.4
-4.775	0.4
-4.780	0.3
-4.786	0.2
-4.791	0.2
-4.796	0.2
-4.802	0.2
-4.807	0.2
-4.812	0.1
-4.818	0.1
-4.823	0.1
-4.828	0.0
-4.833	0.0
-4.839	0.0
-4.844	0.0
-4.849	0.0
-4.855	0.0
-4.860	0.0
-4.865	0.0
-4.871	0.0
-4.876	0.0
-4.881	0.0
-4.887	0.0
-4.892	0.0
-4.897	0.0
-4.902	0.0
-4.908	0.0
-4.913	0.0
-4.918	0.0
-4.924	0.0
-4.929	0.0
-4.934	0.0
-4.940	0.0
-4.945	0.0
-4.950	0.0
-4.956	0.0
-4.961	0.0
-4.966	0.0
-4.971	0.0
-4.977	0.0
-4.982	0.0
-4.987	0.0
-4.993	0.0
-4.998	0.0
-5.003	0.0
-5.009	0.0
-5.014	0.0
-5.019	0.0
-5.025	0.0
-5.030	0.0
-5.035	0.0
-5.040	0.0
-5.046	0.0
-5.051	0.0
-5.056	0.0
-5.062	0.0
-5.067	0.0
-5.072	0.0
-5.078	0.0
-5.083	0.0
-5.088	0.0
-5.094	0.0
-5.099	0.0
-5.104	0.0
-5.109	0.0
-5.115	0.0
-5.120	0.0
-5.125	0.0
-5.131	0.0
-5.136	0.0
-5.141	0.0
-5.147	0.0
-5.152	0.0
-5.157	0.0
-5.162	0.0
-5.168	0.0
-5.173	0.0
-5.178	0.0
-5.184	0.0
-5.189	0.0
-5.194	0.0
-5.200	0.0
-5.205	0.0
-5.210	0.0
-5.216	0.0
-5.221	0.0
-5.226	0.0
-5.231	0.0
-5.237	0.0
-5.242	0.0
-5.247	0.0
-5.253	0.0
-5.258	0.0
-5.263	0.0
-5.269	0.0
-5.274	0.0
-5.279	0.0
-5.284	0.0
-5.290	0.0
-5.295	0.0
-5.300	0.0
-5.306	0.0
-5.311	0.0
-5.316	0.0
-5.322	0.0
-5.327	0.0
-5.332	0.0
-5.337	0.0
-5.343	0.0
-5.348	0.0
-5.353	0.0
-5.359	0.0
-5.364	0.0
-5.369	0.0
-5.375	0.0
-5.380	0.0
-5.385	0.0
-5.390	0.0
-5.396	0.0
-5.401	0.0
-5.406	0.0
-5.412	0.0
-5.417	0.0
-5.422	0.0
-5.428	0.0
-5.433	0.0
-5.438	0.0
-5.443	0.0
-5.449	0.0
-5.454	0.0
