&a / °	I1 / %
-3.408	23.8
-3.413	22.8
-3.418	20.5
-3.424	18.4
-3.429	17.2
-3.434	17.2
-3.440	17.9
-3.445	19.5
-3.450	21.6
-3.456	24.3
-3.461	26.8
-3.466	28.5
-3.472	28.8
-3.477	28.8
-3.482	29.2
-3.488	30.1
-3.493	30.9
-3.498	30.1
-3.504	27.4
-3.509	24.9
-3.514	23.3
-3.520	22.5
-3.525	21.7
-3.530	20.0
-3.536	18.0
-3.541	16.9
-3.546	16.8
-3.552	17.5
-3.557	19.0
-3.562	21.0
-3.568	23.2
-3.573	25.6
-3.578	26.9
-3.584	27.1
-3.589	26.6
-3.594	26.8
-3.600	27.6
-3.605	28.3
-3.610	27.4
-3.616	25.1
-3.621	22.9
-3.626	21.7
-3.632	20.9
-3.637	20.1
-3.642	18.5
-3.647	17.0
-3.653	16.2
-3.658	16.5
-3.663	17.4
-3.669	19.1
-3.674	21.1
-3.679	23.5
-3.685	25.4
-3.690	26.3
-3.695	26.3
-3.701	26.4
-3.706	26.8
-3.711	27.3
-3.717	26.5
-3.722	24.3
-3.727	21.8
-3.733	20.2
-3.738	19.3
-3.743	18.6
-3.749	17.2
-3.754	15.9
-3.759	15.3
-3.765	15.7
-3.770	16.9
-3.775	18.7
-3.781	20.8
-3.786	23.1
-3.791	24.5
-3.797	24.8
-3.802	24.7
-3.807	24.8
-3.813	25.2
-3.818	25.4
-3.823	23.9
-3.829	21.5
-3.834	19.4
-3.839	18.1
-3.844	17.2
-3.850	16.1
-3.855	14.9
-3.860	14.4
-3.866	14.5
-3.871	15.4
-3.876	16.8
-3.882	18.6
-3.887	20.6
-3.892	22.5
-3.898	23.3
-3.903	23.3
-3.908	23.1
-3.914	23.3
-3.919	23.0
-3.924	21.8
-3.930	19.8
-3.935	17.8
-3.940	16.5
-3.946	15.5
-3.951	14.3
-3.956	13.1
-3.962	12.6
-3.967	13.0
-3.972	13.8
-3.978	15.1
-3.983	16.7
-3.988	18.7
-3.994	20.3
-3.999	21.2
-4.004	21.3
-4.009	21.3
-4.015	21.3
-4.020	20.6
-4.025	19.0
-4.031	17.1
-4.036	15.4
-4.041	14.2
-4.047	13.0
-4.052	11.9
-4.057	11.1
-4.063	11.2
-4.068	11.9
-4.073	13.1
-4.079	14.4
-4.084	16.0
-4.089	17.3
-4.095	18.1
-4.100	18.2
-4.105	18.2
-4.111	18.2
-4.116	17.9
-4.121	16.9
-4.127	15.5
-4.132	14.0
-4.137	12.8
-4.143	11.6
-4.148	10.5
-4.153	9.7
-4.158	9.6
-4.164	10.1
-4.169	11.2
-4.174	12.5
-4.180	13.7
-4.185	14.7
-4.190	15.6
-4.196	16.2
-4.201	16.7
-4.206	16.4
-4.212	15.5
-4.217	14.3
-4.222	13.1
-4.228	12.1
-4.233	10.9
-4.238	9.7
-4.244	8.5
-4.249	7.7
-4.254	7.8
-4.260	8.5
-4.265	9.7
-4.270	10.8
-4.275	11.4
-4.281	11.9
-4.286	12.7
-4.291	13.5
-4.297	13.9
-4.302	13.2
-4.307	12.2
-4.313	11.3
-4.318	10.5
-4.323	9.5
-4.329	8.4
-4.334	7.3
-4.339	6.4
-4.345	6.1
-4.350	6.2
-4.355	6.6
-4.361	7.4
-4.366	8.1
-4.371	8.9
-4.377	9.5
-4.382	10.3
-4.387	10.7
-4.392	10.4
-4.398	9.5
-4.403	8.8
-4.408	8.1
-4.414	7.3
-4.419	6.5
-4.424	5.7
-4.430	5.2
-4.435	5.0
-4.440	5.2
-4.446	5.7
-4.451	6.5
-4.456	6.9
-4.462	6.9
-4.467	7.2
-4.472	7.6
-4.478	7.9
-4.483	7.5
-4.488	6.9
-4.493	6.3
-4.499	5.9
-4.504	5.6
-4.509	4.9
-4.515	4.1
-4.520	3.7
-4.525	3.7
-4.531	4.0
-4.536	4.4
-4.541	4.8
-4.547	4.9
-4.552	4.9
-4.557	5.1
-4.563	5.3
-4.568	5.3
-4.573	5.0
-4.578	4.6
-4.584	4.5
-4.589	4.1
-4.594	3.7
-4.600	3.3
-4.605	2.9
-4.610	2.8
-4.616	2.8
-4.621	2.9
-4.626	3.2
-4.632	3.2
-4.637	3.3
-4.642	3.3
-4.648	3.3
-4.653	3.3
-4.658	3.3
-4.663	3.0
-4.669	2.9
-4.674	2.6
-4.679	2.5
-4.685	2.2
-4.690	2.1
-4.695	2.0
-4.701	2.0
-4.706	2.0
-4.711	2.0
-4.717	2.0
-4.722	2.0
-4.727	2.0
-4.733	2.0
-4.738	2.0
-4.743	2.0
-4.748	1.9
-4.754	1.9
-4.759	1.6
-4.764	1.6
-4.770	1.6
-4.775	1.6
-4.780	1.4
-4.786	1.3
-4.791	1.2
-4.796	1.2
-4.802	1.2
-4.807	1.2
-4.812	1.0
-4.818	1.0
-4.823	0.8
-4.828	0.8
-4.833	0.8
-4.839	0.8
-4.844	0.8
-4.849	0.8
-4.855	0.8
-4.860	0.8
-4.865	0.8
-4.871	0.8
-4.876	0.8
-4.881	0.8
-4.887	0.8
-4.892	0.8
-4.897	0.8
-4.902	0.8
-4.908	0.8
-4.913	0.8
-4.918	0.8
-4.924	0.8
-4.929	0.8
-4.934	0.8
-4.940	0.8
-4.945	0.8
-4.950	0.8
-4.956	0.8
-4.961	0.8
-4.966	0.8
-4.971	0.8
-4.977	0.8
-4.982	0.8
-4.987	0.8
-4.993	0.8
-4.998	0.8
-5.003	0.8
-5.009	0.8
-5.014	0.8
-5.019	0.8
-5.025	0.8
-5.030	0.8
-5.035	0.7
-5.040	0.7
-5.046	0.7
-5.051	0.7
-5.056	0.6
-5.062	0.6
-5.067	0.5
-5.072	0.5
-5.078	0.5
-5.083	0.5
-5.088	0.5
-5.094	0.5
-5.099	0.4
-5.104	0.4
-5.109	0.4
-5.115	0.4
-5.120	0.4
-5.125	0.4
-5.131	0.4
-5.136	0.4
-5.141	0.4
-5.147	0.4
-5.152	0.4
-5.157	0.4
-5.162	0.4
-5.168	0.4
-5.173	0.4
-5.178	0.4
-5.184	0.4
-5.189	0.4
-5.194	0.4
-5.200	0.4
-5.205	0.4
-5.210	0.4
-5.216	0.4
-5.221	0.4
-5.226	0.4
-5.231	0.4
-5.237	0.4
-5.242	0.4
-5.247	0.4
-5.253	0.4
-5.258	0.4
-5.263	0.4
-5.269	0.4
-5.274	0.4
-5.279	0.4
-5.284	0.4
-5.290	0.4
-5.295	0.4
-5.300	0.4
-5.306	0.4
-5.311	0.4
-5.316	0.4
-5.322	0.4
-5.327	0.4
-5.332	0.4
-5.337	0.4
-5.343	0.4
-5.348	0.4
-5.353	0.4
-5.359	0.4
-5.364	0.4
-5.369	0.4
-5.375	0.4
-5.380	0.4
-5.385	0.4
-5.390	0.4
-5.396	0.4
-5.401	0.4
-5.406	0.4
-5.412	0.4
-5.417	0.4
-5.422	0.4
-5.428	0.4
-5.433	0.4
-5.438	0.4
-5.443	0.4
-5.449	0.4
-5.454	0.4
