&a / °	I1 / %
4.796	11.2
4.791	11.0
4.786	11.0
4.780	11.4
4.775	13.2
4.770	14.7
4.764	15.1
4.759	14.6
4.754	13.9
4.748	13.9
4.743	14.3
4.738	13.9
4.733	13.1
4.727	12.5
4.722	12.9
4.717	13.4
4.711	13.5
4.706	13.3
4.701	13.5
4.695	14.8
4.690	17.0
4.685	18.2
4.679	18.1
4.674	17.2
4.669	16.9
4.663	17.0
4.658	17.0
4.653	16.3
4.648	15.5
4.642	15.1
4.637	15.5
4.632	15.9
4.626	15.9
4.621	15.8
4.616	16.5
4.610	18.4
4.605	20.6
4.600	21.4
4.594	21.1
4.589	20.3
4.584	19.9
4.578	19.9
4.573	19.9
4.568	19.1
4.563	18.3
4.557	17.9
4.552	18.3
4.547	18.7
4.541	18.3
4.536	18.1
4.531	18.7
4.525	20.3
4.520	22.3
4.515	23.1
4.509	23.2
4.504	22.9
4.499	23.0
4.493	23.1
4.488	22.8
4.483	21.9
4.478	20.7
4.472	20.3
4.467	20.7
4.462	20.8
4.456	20.7
4.451	20.3
4.446	20.7
4.440	22.7
4.435	25.1
4.430	26.3
4.424	26.5
4.419	25.9
4.414	25.1
4.408	25.2
4.403	25.2
4.398	24.4
4.392	23.4
4.387	22.5
4.382	22.5
4.377	22.7
4.371	22.5
4.366	21.8
4.361	21.4
4.355	22.4
4.350	25.1
4.345	26.7
4.339	26.3
4.334	24.7
4.329	23.1
4.323	22.3
4.318	23.5
4.313	24.5
4.307	24.6
4.302	24.0
4.297	23.6
4.291	24.0
4.286	24.7
4.281	24.7
4.275	24.3
4.270	23.9
4.265	25.0
4.260	27.9
4.254	30.5
4.249	31.0
4.244	30.3
4.238	29.1
4.233	28.7
4.228	29.5
4.222	29.9
4.217	28.7
4.212	26.9
4.206	25.3
4.201	25.2
4.196	25.9
4.190	26.2
4.185	25.6
4.180	25.1
4.174	25.5
4.169	28.3
4.164	31.8
4.158	33.2
4.153	32.1
4.148	30.4
4.143	28.7
4.137	28.6
4.132	29.5
4.127	29.9
4.121	29.1
4.116	27.5
4.111	26.7
4.105	27.2
4.100	28.0
4.095	27.9
4.089	27.1
4.084	26.6
4.079	27.4
4.073	30.6
4.068	33.7
4.063	34.9
4.057	34.1
4.052	32.5
4.047	31.3
4.041	31.9
4.036	33.1
4.031	33.1
4.025	31.5
4.020	29.3
4.015	28.0
4.009	28.7
4.004	29.8
3.999	29.7
3.994	28.5
3.988	27.6
3.983	28.0
3.978	31.6
3.972	36.3
3.967	38.4
3.962	37.6
3.956	35.3
3.951	33.1
3.946	32.7
3.940	33.9
3.935	34.7
3.930	33.5
3.924	31.2
3.919	29.1
3.914	28.8
3.908	30.3
3.903	31.2
3.898	30.7
3.892	29.5
3.887	28.7
3.882	30.1
3.876	34.5
3.871	38.7
3.866	39.9
3.860	38.6
3.855	35.9
3.850	33.8
3.844	33.6
3.839	35.1
3.834	35.5
3.829	33.9
3.823	31.4
3.818	29.4
3.813	29.1
3.807	30.7
3.802	32.0
3.797	31.8
3.791	30.6
3.786	29.7
3.781	30.3
3.775	33.9
3.770	38.4
3.765	40.7
3.759	40.0
3.754	37.6
3.749	35.1
3.743	34.3
3.738	35.7
3.733	37.1
3.727	36.3
3.722	33.9
3.717	31.1
3.711	29.6
3.706	30.6
3.701	32.6
3.695	33.1
3.690	32.6
3.685	31.4
3.679	31.1
3.674	33.3
3.669	38.6
3.663	43.4
3.658	44.8
3.653	42.8
3.647	39.4
3.642	36.2
3.637	35.2
3.632	36.6
3.626	38.0
3.621	37.2
3.616	34.8
3.610	31.8
3.605	30.2
3.600	30.7
3.594	32.2
3.589	32.5
3.584	32.0
3.578	31.0
3.573	30.6
3.568	32.5
3.562	37.9
3.557	43.6
3.552	46.6
3.546	45.8
3.541	42.4
3.536	38.3
3.530	35.9
3.525	36.3
3.520	38.0
3.514	38.6
3.509	37.1
3.504	34.0
3.498	31.4
3.493	30.6
3.488	32.3
3.482	34.3
3.477	35.1
3.472	34.5
3.466	33.2
3.461	32.4
3.456	34.3
3.450	39.3
3.445	44.9
3.440	48.0
3.434	47.5
3.429	43.9
3.424	39.7
3.418	36.9
3.413	37.1
3.408	38.7
3.402	39.4
3.397	37.9
3.392	35.0
3.386	31.8
3.381	30.5
3.376	31.6
3.370	34.1
3.365	35.7
3.360	36.2
3.354	35.2
3.349	34.0
3.344	34.4
3.338	38.0
3.333	43.8
3.328	48.5
3.322	50.0
3.317	47.9
3.312	43.5
3.306	39.2
3.301	36.9
3.296	37.7
3.291	39.8
3.285	40.7
3.280	39.1
3.275	35.5
3.269	31.9
3.264	29.9
3.259	30.3
3.253	32.6
3.248	34.8
3.243	36.0
3.237	35.6
3.232	34.6
3.227	34.4
3.221	37.2
3.216	42.7
3.211	48.2
3.205	51.4
3.200	51.1
3.195	47.3
3.189	42.3
3.184	38.4
3.179	37.5
3.173	39.0
3.168	41.2
3.163	41.8
3.157	39.7
3.152	36.0
3.147	32.8
3.141	31.5
3.136	32.7
3.131	35.1
3.125	37.5
3.120	38.5
3.115	37.9
3.109	36.3
3.104	35.7
3.099	37.6
3.093	42.8
3.088	48.3
3.083	52.4
3.077	53.1
3.072	50.2
3.067	45.0
3.061	40.2
3.056	37.5
3.051	37.9
3.045	39.9
3.040	41.9
3.035	41.7
3.029	39.1
3.024	35.4
3.019	32.7
3.013	31.9
3.008	33.5
3.003	36.0
2.997	38.3
2.992	39.2
2.987	38.5
2.981	36.9
2.976	36.1
2.971	37.9
2.965	42.7
2.960	48.3
2.955	52.6
2.949	54.2
2.944	52.2
2.939	47.5
2.933	42.3
2.928	38.7
2.923	38.0
2.917	40.0
2.912	42.6
2.907	43.9
2.901	42.7
2.896	39.2
2.891	35.4
2.885	32.8
2.880	32.7
2.875	34.4
2.869	37.1
2.864	39.5
2.859	40.7
2.853	40.0
2.848	38.3
2.843	37.1
2.837	38.3
2.832	42.4
2.827	48.2
2.821	53.7
2.816	57.3
2.811	56.8
2.805	52.7
2.800	46.7
2.795	41.6
2.789	38.9
2.784	39.3
2.779	41.5
2.773	43.9
2.768	44.3
2.763	42.7
2.757	39.1
2.752	35.4
2.747	33.0
2.741	32.9
2.736	34.5
2.731	37.0
2.725	39.7
2.720	41.6
2.715	41.5
2.709	39.9
2.704	38.3
2.699	38.4
2.693	41.4
2.688	46.6
2.683	52.3
2.677	56.8
2.672	58.1
2.667	55.4
2.661	50.2
2.656	44.4
2.651	39.9
2.645	37.9
2.640	38.7
2.635	41.6
2.629	44.4
2.624	45.5
2.619	44.3
2.613	41.1
2.608	37.4
2.602	34.8
2.597	34.0
2.592	35.1
2.586	36.7
2.581	37.8
2.576	38.1
2.570	37.7
2.565	36.5
2.560	35.2
2.554	34.3
2.549	35.3
2.544	38.9
2.538	44.9
2.533	51.2
2.528	56.7
2.522	59.3
2.517	58.4
2.512	54.3
2.506	48.7
2.501	43.4
2.496	40.2
2.490	39.7
2.485	41.6
2.480	44.2
2.474	46.2
2.469	46.2
2.464	44.1
2.458	40.6
2.453	37.0
2.448	34.5
2.442	34.1
2.437	35.2
2.432	37.5
2.426	40.0
2.421	42.5
2.416	44.0
2.410	43.9
2.405	42.3
2.400	40.3
2.394	39.5
2.389	41.2
2.384	45.3
2.378	50.5
2.373	55.6
2.368	59.7
2.362	61.3
2.357	60.0
2.352	55.7
2.346	50.1
2.341	44.6
2.336	41.0
2.330	39.9
2.325	41.4
2.320	43.8
2.314	46.1
2.309	46.9
2.304	45.9
2.298	43.2
2.293	39.7
2.288	36.3
2.282	34.4
2.277	34.0
2.272	35.2
2.266	37.3
2.261	39.9
2.256	42.3
2.250	44.2
2.245	44.7
2.240	43.8
2.234	41.8
2.229	40.3
2.223	40.3
2.218	42.6
2.213	47.0
2.207	52.2
2.202	57.1
2.197	61.1
2.191	62.8
2.186	61.7
2.181	57.8
2.175	52.3
2.170	46.6
2.165	42.4
2.159	40.4
2.154	40.7
2.149	42.6
2.143	45.3
2.138	47.2
2.133	47.8
2.127	46.6
2.122	44.3
2.117	41.1
2.111	38.0
2.106	35.7
2.101	35.0
2.095	35.8
2.090	37.4
2.085	39.4
2.079	41.7
2.074	44.1
2.069	45.7
2.063	46.0
2.058	44.8
2.053	42.8
2.047	41.3
2.042	41.1
2.037	43.1
2.031	46.9
2.026	51.7
2.021	56.1
2.015	60.2
2.010	63.0
2.005	63.7
1.999	61.6
1.994	57.5
1.989	52.4
1.983	47.3
1.978	43.2
1.972	41.1
1.967	41.0
1.962	42.6
1.956	44.9
1.951	46.9
1.946	48.2
1.940	48.6
1.935	47.5
1.930	45.1
1.924	41.9
1.919	38.7
1.914	36.3
1.908	35.3
1.903	35.7
1.898	37.2
1.892	39.4
1.887	42.0
1.882	44.2
1.876	46.1
1.871	46.9
1.866	46.6
1.860	45.1
1.855	43.1
1.850	41.3
1.844	40.6
1.839	41.5
1.834	44.5
1.828	48.9
1.823	53.6
1.818	58.3
1.812	62.3
1.807	65.1
1.802	66.1
1.796	64.7
1.791	61.5
1.786	56.9
1.780	51.7
1.775	46.9
1.769	43.5
1.764	41.8
1.759	41.9
1.753	43.5
1.748	45.9
1.743	48.2
1.737	50.1
1.732	50.8
1.727	50.4
1.721	48.7
1.716	46.3
1.711	43.1
1.705	40.0
1.700	37.6
1.695	36.4
1.689	36.4
1.684	37.6
1.679	39.4
1.673	41.5
1.668	43.7
1.663	46.0
1.657	47.9
1.652	49.5
1.647	49.9
1.641	49.2
1.636	47.2
1.631	45.0
1.625	43.0
1.620	42.2
1.615	42.8
1.609	44.9
1.604	48.2
1.599	52.2
1.593	56.2
1.588	60.2
1.582	64.1
1.577	67.3
1.572	68.6
1.566	68.0
1.561	65.4
1.556	61.2
1.550	56.0
1.545	50.9
1.540	46.6
1.534	43.7
1.529	42.1
1.524	42.2
1.518	43.3
1.513	45.3
1.508	47.2
1.502	49.0
1.497	50.2
1.492	50.8
1.486	50.4
1.481	49.2
1.476	47.4
1.470	45.1
1.465	42.3
1.460	39.7
1.454	37.7
1.449	36.9
1.444	36.9
1.438	37.8
1.433	39.3
1.428	41.2
1.422	42.8
1.417	44.6
1.411	46.3
1.406	48.2
1.401	49.7
1.395	50.5
1.390	50.3
1.385	49.1
1.379	47.2
1.374	45.2
1.369	43.2
1.363	42.0
1.358	41.9
1.353	43.1
1.347	45.5
1.342	49.1
1.337	53.1
1.331	57.5
1.326	61.2
1.321	64.7
1.315	67.5
1.310	69.8
1.305	70.9
1.299	70.8
1.294	69.0
1.289	65.8
1.283	61.5
1.278	56.7
1.273	52.0
1.267	47.9
1.262	44.7
1.256	42.8
1.251	41.9
1.246	42.3
1.240	43.4
1.235	45.3
1.230	47.3
1.224	49.3
1.219	51.0
1.214	52.4
1.208	53.0
1.203	53.0
1.198	52.3
1.192	51.0
1.187	49.0
1.182	46.5
1.176	44.1
1.171	41.6
1.166	39.4
1.160	37.8
1.155	36.7
1.150	36.6
1.144	37.1
1.139	38.3
1.134	39.8
1.128	41.5
1.123	43.2
1.118	44.8
1.112	46.5
1.107	48.3
1.101	49.9
1.096	51.3
1.091	52.2
1.085	52.6
1.080	52.0
1.075	51.0
1.069	49.4
1.064	47.7
1.059	45.7
1.053	44.2
1.048	43.0
1.043	42.2
1.037	42.1
1.032	42.9
1.027	44.3
1.021	46.5
1.016	49.1
1.011	52.4
1.005	56.0
1.000	59.6
0.995	62.8
0.989	66.0
0.984	68.5
0.979	70.9
0.973	72.5
0.968	73.5
0.962	73.3
0.957	72.1
0.952	70.1
0.946	67.4
0.941	64.1
0.936	60.3
0.930	56.1
0.925	52.2
0.920	49.0
0.914	46.4
0.909	44.4
0.904	43.2
0.898	42.5
0.893	42.4
0.888	42.5
0.882	43.1
0.877	44.2
0.872	45.4
0.866	46.6
0.861	48.3
0.856	50.0
0.850	51.9
0.845	52.9
0.840	53.6
0.834	53.9
0.829	54.4
0.823	54.5
0.818	54.3
0.813	53.5
0.807	52.3
0.802	50.7
0.797	48.7
0.791	46.5
0.786	44.5
0.781	42.3
0.775	40.7
0.770	39.1
0.765	38.3
0.759	37.5
0.754	37.2
0.749	37.1
0.743	37.2
0.738	37.7
0.733	38.4
0.727	39.3
0.722	40.5
0.717	41.7
0.711	43.2
0.706	44.6
0.701	46.0
0.695	47.3
0.690	48.6
0.684	49.6
0.679	50.5
0.674	51.3
0.668	52.2
0.663	52.9
0.658	53.7
0.652	54.2
0.647	54.5
0.642	54.2
0.636	53.8
0.631	52.9
0.626	51.9
0.620	50.7
0.615	49.5
0.610	48.2
0.604	47.1
0.599	45.9
0.594	44.8
0.588	43.9
0.583	43.1
0.578	42.2
0.572	41.9
0.567	41.6
0.561	41.7
0.556	42.1
0.551	42.9
0.545	44.1
0.540	45.7
0.535	47.3
0.529	49.1
0.524	51.1
0.519	53.1
0.513	55.0
0.508	57.2
0.503	59.3
0.497	61.5
0.492	63.5
0.487	65.5
0.481	67.5
0.476	69.6
0.471	71.4
0.465	73.0
0.460	74.0
0.455	74.8
0.449	74.9
0.444	75.0
0.438	75.0
0.433	75.4
0.428	75.6
0.422	75.3
0.417	73.7
0.412	71.5
0.406	69.4
0.401	68.1
0.396	67.4
0.390	67.1
0.385	66.7
0.380	66.2
0.374	65.4
0.369	64.3
0.364	62.9
0.358	61.5
0.353	59.9
0.348	58.3
0.342	56.7
0.337	55.2
0.332	53.9
0.326	52.5
0.321	50.9
0.316	49.4
0.310	47.9
0.305	46.6
0.299	45.2
0.294	44.4
0.289	43.8
0.283	43.4
0.278	43.0
0.273	42.8
0.267	42.7
0.262	42.6
0.257	42.4
0.251	42.4
0.246	42.4
0.241	42.4
0.235	42.4
0.230	42.6
0.225	42.7
0.219	42.8
0.214	42.8
0.209	42.9
0.203	42.9
0.198	43.1
0.193	43.2
0.187	43.5
0.182	43.8
0.176	44.3
0.171	44.7
0.166	45.3
0.160	45.7
0.155	46.2
0.150	46.5
0.144	46.7
0.139	46.8
0.134	47.2
0.128	47.5
0.123	48.0
0.118	48.4
0.112	48.9
0.107	49.4
0.102	50.0
0.096	50.4
0.091	50.8
0.086	51.0
0.080	51.1
0.075	51.2
0.070	51.5
0.064	51.7
0.059	52.0
0.053	52.1
0.048	52.2
0.043	52.2
0.037	52.2
0.032	52.5
0.027	53.1
0.021	53.7
0.016	54.2
0.011	54.4
0.005	54.5
0.000	54.6
-0.005	54.2
-0.011	53.6
-0.016	52.9
-0.021	52.1
-0.027	51.7
-0.032	51.1
-0.037	51.1
-0.043	51.5
-0.048	52.3
-0.053	52.8
-0.059	53.1
-0.064	53.3
-0.070	53.4
-0.075	53.4
-0.080	53.4
-0.086	53.4
-0.091	53.3
-0.096	53.1
-0.102	52.9
-0.107	52.6
-0.112	52.4
-0.118	52.1
-0.123	52.1
-0.128	51.9
-0.134	51.8
-0.139	51.6
-0.144	51.3
-0.150	51.1
-0.155	51.0
-0.160	50.6
-0.166	50.4
-0.171	50.0
-0.176	49.6
-0.182	49.1
-0.187	48.7
-0.193	47.9
-0.198	47.2
-0.203	46.4
-0.209	45.9
-0.214	45.3
-0.219	44.6
-0.225	44.0
-0.230	43.5
-0.235	42.8
-0.241	42.3
-0.246	41.6
-0.251	41.2
-0.257	40.7
-0.262	40.3
-0.267	39.9
-0.273	39.6
-0.278	39.2
-0.283	39.2
-0.289	39.2
-0.294	39.6
-0.299	39.9
-0.305	40.4
-0.310	40.9
-0.316	41.4
-0.321	41.8
-0.326	42.2
-0.332	42.3
-0.337	42.6
-0.342	42.8
-0.348	43.1
-0.353	43.5
-0.358	44.0
-0.364	44.7
-0.369	45.5
-0.374	46.4
-0.380	47.7
-0.385	48.9
-0.390	50.2
-0.396	51.5
-0.401	53.0
-0.406	54.3
-0.412	55.6
-0.417	56.9
-0.422	58.4
-0.428	59.7
-0.433	61.3
-0.438	62.7
-0.444	64.2
-0.449	65.4
-0.455	66.7
-0.460	68.0
-0.465	69.5
-0.471	70.7
-0.476	71.9
-0.481	72.9
-0.487	73.9
-0.492	74.5
-0.497	75.1
-0.503	75.4
-0.508	75.5
-0.513	75.4
-0.519	75.1
-0.524	74.4
-0.529	73.6
-0.535	72.4
-0.540	70.9
-0.545	69.4
-0.551	67.7
-0.556	65.5
-0.561	63.3
-0.567	60.8
-0.572	58.6
-0.578	56.3
-0.583	54.1
-0.588	52.0
-0.594	50.1
-0.599	48.3
-0.604	46.7
-0.610	45.2
-0.615	44.0
-0.620	43.0
-0.626	42.2
-0.631	41.4
-0.636	41.0
-0.642	40.6
-0.647	40.7
-0.652	41.0
-0.658	41.6
-0.663	42.4
-0.668	43.3
-0.674	44.2
-0.679	45.4
-0.684	46.3
-0.690	47.4
-0.695	48.3
-0.701	49.2
-0.706	49.9
-0.711	50.6
-0.717	51.1
-0.722	51.5
-0.727	51.7
-0.733	51.9
-0.738	51.8
-0.743	51.6
-0.749	50.9
-0.754	50.1
-0.759	49.0
-0.765	47.7
-0.770	46.0
-0.775	44.4
-0.781	42.5
-0.786	40.8
-0.791	39.1
-0.797	37.8
-0.802	36.7
-0.807	36.0
-0.813	35.7
-0.818	35.7
-0.823	36.1
-0.829	36.7
-0.834	37.8
-0.840	39.1
-0.845	40.4
-0.850	42.0
-0.856	43.6
-0.861	45.5
-0.866	47.4
-0.872	49.4
-0.877	51.2
-0.882	52.7
-0.888	53.9
-0.893	54.9
-0.898	55.3
-0.904	55.4
-0.909	55.0
-0.914	54.1
-0.920	52.6
-0.925	50.7
-0.930	48.6
-0.936	46.7
-0.941	44.7
-0.946	43.2
-0.952	42.0
-0.957	41.6
-0.962	41.6
-0.968	42.0
-0.973	42.8
-0.979	44.4
-0.984	46.3
-0.989	48.7
-0.995	51.0
-1.000	53.7
-1.005	56.4
-1.011	59.5
-1.016	62.5
-1.021	65.5
-1.027	68.2
-1.032	70.5
-1.037	71.8
-1.043	72.5
-1.048	71.9
-1.053	70.5
-1.059	67.6
-1.064	64.0
-1.069	59.6
-1.075	55.2
-1.080	50.9
-1.085	47.3
-1.091	44.4
-1.096	42.3
-1.101	40.7
-1.107	40.0
-1.112	39.7
-1.118	40.1
-1.123	40.9
-1.128	42.3
-1.134	43.8
-1.139	45.3
-1.144	46.8
-1.150	48.2
-1.155	49.1
-1.160	49.6
-1.166	49.8
-1.171	49.5
-1.176	48.3
-1.182	46.6
-1.187	44.4
-1.192	42.1
-1.198	39.7
-1.203	37.7
-1.208	36.2
-1.214	35.5
-1.219	35.5
-1.224	36.1
-1.230	37.2
-1.235	38.7
-1.240	40.7
-1.246	43.0
-1.251	45.3
-1.256	47.7
-1.262	50.0
-1.267	52.0
-1.273	53.1
-1.278	53.3
-1.283	52.3
-1.289	50.5
-1.294	47.9
-1.299	45.5
-1.305	43.1
-1.310	41.5
-1.315	40.5
-1.321	40.4
-1.326	41.2
-1.331	42.7
-1.337	44.9
-1.342	47.9
-1.347	51.2
-1.353	55.0
-1.358	58.7
-1.363	62.4
-1.369	65.3
-1.374	67.3
-1.379	67.4
-1.385	65.8
-1.390	62.3
-1.395	57.8
-1.401	52.8
-1.406	48.2
-1.411	44.2
-1.417	41.4
-1.422	39.7
-1.428	39.1
-1.433	39.4
-1.438	40.5
-1.444	42.1
-1.449	43.8
-1.454	45.5
-1.460	47.2
-1.465	48.4
-1.470	49.1
-1.476	48.9
-1.481	47.7
-1.486	45.3
-1.492	42.7
-1.497	39.9
-1.502	37.7
-1.508	36.3
-1.513	35.9
-1.518	36.2
-1.524	37.4
-1.529	39.0
-1.534	41.4
-1.540	44.1
-1.545	47.0
-1.550	49.4
-1.556	51.1
-1.561	51.5
-1.566	50.6
-1.572	48.5
-1.577	45.9
-1.582	43.5
-1.588	41.8
-1.593	41.1
-1.599	41.4
-1.604	42.4
-1.609	44.4
-1.615	47.2
-1.620	51.0
-1.625	55.1
-1.631	59.6
-1.636	63.3
-1.641	65.7
-1.647	65.4
-1.652	62.8
-1.657	58.1
-1.663	52.6
-1.668	47.3
-1.673	43.0
-1.679	39.9
-1.684	38.3
-1.689	37.9
-1.695	38.7
-1.700	40.3
-1.705	42.3
-1.711	44.5
-1.716	46.3
-1.721	47.0
-1.727	46.6
-1.732	44.8
-1.737	42.2
-1.743	39.2
-1.748	36.8
-1.753	35.2
-1.759	34.7
-1.764	35.1
-1.769	36.5
-1.775	38.6
-1.780	41.2
-1.786	44.1
-1.791	46.9
-1.796	48.5
-1.802	48.7
-1.807	47.1
-1.812	44.7
-1.818	42.4
-1.823	40.8
-1.828	40.3
-1.834	41.1
-1.839	43.0
-1.844	46.2
-1.850	49.9
-1.855	54.3
-1.860	58.6
-1.866	62.0
-1.871	63.2
-1.876	61.5
-1.882	57.2
-1.887	51.7
-1.892	46.4
-1.898	42.3
-1.903	39.8
-1.908	38.6
-1.914	38.7
-1.919	39.5
-1.924	40.9
-1.930	42.5
-1.935	43.9
-1.940	44.5
-1.946	43.8
-1.951	41.9
-1.956	39.1
-1.962	36.5
-1.967	34.7
-1.972	34.2
-1.978	34.7
-1.983	36.3
-1.989	38.8
-1.994	42.0
-1.999	45.1
-2.005	47.4
-2.010	47.5
-2.015	45.6
-2.021	42.3
-2.026	39.1
-2.031	37.0
-2.037	36.7
-2.042	38.3
-2.047	41.2
-2.053	45.3
-2.058	50.2
-2.063	54.8
-2.069	58.4
-2.074	59.5
-2.079	57.5
-2.085	52.6
-2.090	47.0
-2.095	42.2
-2.101	39.0
-2.106	37.3
-2.111	37.0
-2.117	37.8
-2.122	39.4
-2.127	41.1
-2.133	42.5
-2.138	42.9
-2.143	41.5
-2.149	38.7
-2.154	35.5
-2.159	33.1
-2.165	32.3
-2.170	32.8
-2.175	34.7
-2.181	37.5
-2.186	40.7
-2.191	43.7
-2.197	45.3
-2.202	44.5
-2.207	42.3
-2.213	39.9
-2.218	38.3
-2.223	38.1
-2.229	39.4
-2.234	41.6
-2.240	45.0
-2.245	48.8
-2.250	52.4
-2.256	54.4
-2.261	53.9
-2.266	50.5
-2.272	45.5
-2.277	40.4
-2.282	37.0
-2.288	35.2
-2.293	35.1
-2.298	36.0
-2.304	37.9
-2.309	39.8
-2.314	40.9
-2.320	40.1
-2.325	37.8
-2.330	34.7
-2.336	32.5
-2.341	31.6
-2.346	32.0
-2.352	33.5
-2.357	36.2
-2.362	39.0
-2.368	41.4
-2.373	42.3
-2.378	41.2
-2.384	39.0
-2.389	37.4
-2.394	37.0
-2.400	38.1
-2.405	40.4
-2.410	43.9
-2.416	47.9
-2.421	51.5
-2.426	53.0
-2.432	51.1
-2.437	46.3
-2.442	40.9
-2.448	36.7
-2.453	34.7
-2.458	34.1
-2.464	34.9
-2.469	36.2
-2.474	38.0
-2.480	39.0
-2.485	38.4
-2.490	36.1
-2.496	33.4
-2.501	31.5
-2.506	31.1
-2.512	31.9
-2.517	34.0
-2.522	36.9
-2.528	39.7
-2.533	41.1
-2.538	40.3
-2.544	38.3
-2.549	36.6
-2.554	36.1
-2.560	37.3
-2.565	39.8
-2.570	43.4
-2.576	47.2
-2.581	50.3
-2.586	50.7
-2.592	47.6
-2.597	42.4
-2.602	37.9
-2.608	34.8
-2.613	33.6
-2.619	33.6
-2.624	34.7
-2.629	36.0
-2.635	37.2
-2.640	36.7
-2.645	34.7
-2.651	32.3
-2.656	31.1
-2.661	31.1
-2.667	32.4
-2.672	34.8
-2.677	37.6
-2.683	39.5
-2.688	39.5
-2.693	37.8
-2.699	36.0
-2.704	35.1
-2.709	35.9
-2.715	37.9
-2.720	41.1
-2.725	44.7
-2.731	47.8
-2.736	49.6
-2.741	45.5
-2.747	40.0
-2.752	35.7
-2.757	33.2
-2.763	32.4
-2.768	32.9
-2.773	34.3
-2.779	35.5
-2.784	35.8
-2.789	34.2
-2.795	31.8
-2.800	30.1
-2.805	29.9
-2.811	31.1
-2.816	33.4
-2.821	36.1
-2.827	38.1
-2.832	38.1
-2.837	36.5
-2.843	35.0
-2.848	34.6
-2.853	35.6
-2.859	38.0
-2.864	41.0
-2.869	44.3
-2.875	45.9
-2.880	44.1
-2.885	39.6
-2.891	35.2
-2.896	32.4
-2.901	31.2
-2.907	31.5
-2.912	32.9
-2.917	34.2
-2.923	34.6
-2.928	33.2
-2.933	31.1
-2.939	29.5
-2.944	29.5
-2.949	30.9
-2.955	33.3
-2.960	35.9
-2.965	37.3
-2.971	36.6
-2.976	35.1
-2.981	34.2
-2.987	34.5
-2.992	35.9
-2.997	38.8
-3.003	42.0
-3.008	44.3
-3.013	43.4
-3.019	39.6
-3.024	35.3
-3.029	32.5
-3.035	31.2
-3.040	31.5
-3.045	32.5
-3.051	33.6
-3.056	33.5
-3.061	31.9
-3.067	29.9
-3.072	28.8
-3.077	29.2
-3.083	30.9
-3.088	33.4
-3.093	35.4
-3.099	35.7
-3.104	34.2
-3.109	32.7
-3.115	32.7
-3.120	34.0
-3.125	36.8
-3.131	39.9
-3.136	42.3
-3.141	41.8
-3.147	38.3
-3.152	34.2
-3.157	31.3
-3.163	30.0
-3.168	30.1
-3.173	31.1
-3.179	32.2
-3.184	31.9
-3.189	30.4
-3.195	28.8
-3.200	28.3
-3.205	29.1
-3.211	31.1
-3.216	33.3
-3.221	34.5
-3.227	33.8
-3.232	32.7
-3.237	32.3
-3.243	33.1
-3.248	35.1
-3.253	37.7
-3.259	39.7
-3.264	39.6
-3.269	36.7
-3.275	33.0
-3.280	30.3
-3.285	29.1
-3.291	29.2
-3.296	30.0
-3.301	30.8
-3.306	30.5
-3.312	29.0
-3.317	27.7
-3.322	27.5
-3.328	28.4
-3.333	30.1
-3.338	31.9
-3.344	32.3
-3.349	31.5
-3.354	30.7
-3.360	31.1
-3.365	32.4
-3.370	34.6
-3.376	36.7
-3.381	37.3
-3.386	35.2
-3.392	31.8
-3.397	29.0
-3.402	27.8
-3.408	27.8
-3.413	28.6
-3.418	29.4
-3.424	29.0
-3.429	27.6
