&a / °	I1 / %
4.068	26.2
4.063	27.8
4.057	28.5
4.052	29.4
4.047	29.6
4.041	28.1
4.036	25.5
4.031	22.4
4.025	19.5
4.020	17.1
4.015	15.0
4.009	13.5
4.004	12.8
3.999	13.7
3.994	16.0
3.988	18.5
3.983	20.9
3.978	24.4
3.972	28.4
3.967	30.5
3.962	30.8
3.956	31.2
3.951	31.2
3.946	30.0
3.940	27.2
3.935	24.0
3.930	20.8
3.924	18.0
3.919	15.7
3.914	14.2
3.908	13.1
3.903	13.5
3.898	15.5
3.892	18.4
3.887	20.8
3.882	23.2
3.876	27.0
3.871	30.6
3.866	32.0
3.860	32.3
3.855	32.4
3.850	32.4
3.844	30.6
3.839	27.6
3.834	23.9
3.829	20.5
3.823	17.6
3.818	15.6
3.813	14.0
3.807	13.3
3.802	13.7
3.797	16.0
3.791	19.1
3.786	21.6
3.781	23.6
3.775	26.9
3.770	30.5
3.765	32.6
3.759	33.1
3.754	33.5
3.749	33.6
3.743	32.4
3.738	29.6
3.733	26.0
3.727	22.0
3.722	18.9
3.717	16.5
3.711	14.8
3.706	13.6
3.701	13.5
3.695	14.7
3.690	17.9
3.685	21.2
3.679	23.9
3.674	26.8
3.669	31.2
3.663	35.2
3.658	36.5
3.653	36.1
3.647	35.8
3.642	35.2
3.637	33.2
3.632	29.9
3.626	26.0
3.621	22.0
3.616	18.8
3.610	16.4
3.605	14.7
3.600	13.3
3.594	13.2
3.589	14.0
3.584	16.7
3.578	20.0
3.573	23.2
3.568	26.4
3.562	31.1
3.557	35.6
3.552	38.0
3.546	38.1
3.541	37.6
3.536	36.9
3.530	35.2
3.525	32.2
3.520	28.4
3.514	24.1
3.509	20.5
3.504	17.6
3.498	15.6
3.493	14.0
3.488	13.5
3.482	13.7
3.477	15.6
3.472	19.1
3.466	22.7
3.461	25.5
3.456	28.6
3.450	32.7
3.445	37.2
3.440	39.6
3.434	39.9
3.429	39.1
3.424	38.3
3.418	36.8
3.413	34.0
3.408	29.5
3.402	24.9
3.397	20.9
3.392	17.7
3.386	15.3
3.381	13.7
3.376	12.9
3.370	13.2
3.365	14.6
3.360	17.8
3.354	21.8
3.349	25.5
3.344	28.7
3.338	32.4
3.333	36.8
3.328	40.4
3.322	41.6
3.317	40.8
3.312	39.6
3.306	38.4
3.301	36.8
3.296	33.9
3.291	29.3
3.285	24.6
3.280	20.5
3.275	17.3
3.269	14.8
3.264	13.2
3.259	12.4
3.253	12.7
3.248	13.9
3.243	16.7
3.237	20.7
3.232	24.8
3.227	28.4
3.221	32.0
3.216	36.4
3.211	40.4
3.205	42.8
3.200	42.9
3.195	41.6
3.189	40.4
3.184	38.8
3.179	36.7
3.173	32.9
3.168	28.2
3.163	23.5
3.157	19.7
3.152	16.7
3.147	14.6
3.141	13.2
3.136	12.7
3.131	13.1
3.125	14.7
3.120	17.8
3.115	22.0
3.109	26.0
3.104	29.6
3.099	33.1
3.093	37.2
3.088	41.2
3.083	44.0
3.077	44.7
3.072	43.6
3.067	41.9
3.061	40.3
3.056	38.3
3.051	35.2
3.045	30.8
3.040	26.0
3.035	21.6
3.029	18.4
3.024	15.9
3.019	14.0
3.013	12.9
3.008	12.7
3.003	13.2
2.997	15.1
2.992	18.3
2.987	22.3
2.981	26.4
2.976	30.3
2.971	33.8
2.965	37.8
2.960	41.6
2.955	44.5
2.949	45.6
2.944	44.8
2.939	42.9
2.933	41.5
2.928	40.0
2.923	38.0
2.917	34.3
2.912	29.5
2.907	24.7
2.901	20.7
2.896	17.5
2.891	15.2
2.885	13.6
2.880	12.8
2.875	12.7
2.869	13.5
2.864	15.5
2.859	18.8
2.853	22.8
2.848	26.8
2.843	30.8
2.837	34.3
2.832	38.1
2.827	42.1
2.821	45.7
2.816	48.0
2.811	48.1
2.805	46.5
2.800	44.3
2.795	42.4
2.789	40.4
2.784	37.6
2.779	33.2
2.773	28.4
2.768	23.5
2.763	19.7
2.757	16.8
2.752	14.8
2.747	13.2
2.741	12.5
2.736	12.1
2.731	13.1
2.725	15.1
2.720	18.3
2.715	22.3
2.709	26.7
2.704	30.8
2.699	34.5
2.693	38.1
2.688	42.0
2.683	45.5
2.677	48.3
2.672	49.1
2.667	47.7
2.661	45.3
2.656	42.8
2.651	40.8
2.645	39.2
2.640	36.8
2.635	33.2
2.629	28.6
2.624	24.1
2.619	20.4
2.613	17.6
2.608	15.6
2.602	14.3
2.597	13.3
2.592	13.2
2.586	13.2
2.581	14.1
2.576	15.7
2.570	18.0
2.565	20.8
2.560	23.9
2.554	27.6
2.549	31.8
2.544	36.0
2.538	40.4
2.533	44.6
2.528	48.0
2.522	49.8
2.517	49.8
2.512	48.2
2.506	46.0
2.501	44.0
2.496	42.3
2.490	39.9
2.485	36.3
2.480	31.9
2.474	27.2
2.469	22.8
2.464	19.2
2.458	16.6
2.453	14.8
2.448	13.4
2.442	12.8
2.437	12.6
2.432	13.1
2.426	14.3
2.421	16.6
2.416	19.9
2.410	23.7
2.405	27.7
2.400	31.7
2.394	35.3
2.389	38.8
2.384	42.1
2.378	45.4
2.373	48.2
2.368	50.6
2.362	51.7
2.357	51.3
2.352	49.6
2.346	47.6
2.341	45.4
2.336	43.5
2.330	41.2
2.325	38.0
2.320	34.0
2.314	29.2
2.309	24.8
2.304	21.1
2.298	18.0
2.293	15.7
2.288	14.1
2.282	13.0
2.277	12.4
2.272	12.5
2.266	13.0
2.261	14.2
2.256	16.2
2.250	19.3
2.245	22.8
2.240	26.7
2.234	30.4
2.229	34.0
2.223	37.2
2.218	40.4
2.213	43.6
2.207	46.8
2.202	49.5
2.197	51.8
2.191	53.0
2.186	52.7
2.181	51.1
2.175	49.0
2.170	46.7
2.165	44.7
2.159	42.5
2.154	40.0
2.149	36.8
2.143	32.8
2.138	28.4
2.133	24.4
2.127	20.8
2.122	18.0
2.117	16.0
2.111	14.8
2.106	13.7
2.101	13.1
2.095	12.9
2.090	13.2
2.085	14.0
2.079	15.4
2.074	17.6
2.069	20.8
2.063	24.2
2.058	27.7
2.053	31.2
2.047	34.8
2.042	38.4
2.037	41.6
2.031	44.6
2.026	47.4
2.021	49.5
2.015	51.5
2.010	53.0
2.005	53.7
1.999	52.8
1.994	51.2
1.989	49.2
1.983	47.1
1.978	45.3
1.972	43.7
1.967	41.6
1.962	38.7
1.956	35.0
1.951	31.2
1.946	27.3
1.940	23.7
1.935	20.5
1.930	18.1
1.924	16.1
1.919	14.8
1.914	13.9
1.908	13.5
1.903	13.2
1.898	13.3
1.892	13.9
1.887	15.1
1.882	16.7
1.876	19.1
1.871	21.9
1.866	24.8
1.860	27.6
1.855	30.5
1.850	33.6
1.844	36.9
1.839	40.3
1.834	43.6
1.828	46.5
1.823	49.0
1.818	51.2
1.812	53.2
1.807	54.5
1.802	55.3
1.796	54.9
1.791	53.9
1.786	52.0
1.780	50.0
1.775	47.8
1.769	46.0
1.764	44.3
1.759	42.4
1.753	40.0
1.748	37.3
1.743	33.8
1.737	30.0
1.732	26.4
1.727	23.2
1.721	20.4
1.716	18.1
1.711	16.4
1.705	15.2
1.700	14.4
1.695	14.0
1.689	13.6
1.684	13.6
1.679	14.0
1.673	14.7
1.668	15.8
1.663	17.5
1.657	19.7
1.652	22.4
1.647	25.3
1.641	28.4
1.636	31.3
1.631	34.4
1.625	37.2
1.620	40.0
1.615	42.4
1.609	44.6
1.604	46.6
1.599	48.4
1.593	50.0
1.588	51.9
1.582	53.9
1.577	55.9
1.572	57.1
1.566	57.3
1.561	56.5
1.556	55.0
1.550	52.9
1.545	50.7
1.540	48.6
1.534	46.9
1.529	45.3
1.524	43.6
1.518	41.2
1.513	38.8
1.508	35.9
1.502	32.5
1.497	28.9
1.492	25.6
1.486	22.5
1.481	20.1
1.476	18.1
1.470	16.8
1.465	15.6
1.460	14.8
1.454	14.4
1.449	14.0
1.444	14.0
1.438	14.0
1.433	14.4
1.428	14.8
1.422	15.3
1.417	16.4
1.411	17.6
1.406	19.6
1.401	21.7
1.395	24.1
1.390	26.6
1.385	29.2
1.379	31.6
1.374	34.1
1.369	36.5
1.363	39.1
1.358	41.5
1.353	43.9
1.347	46.1
1.342	48.1
1.337	50.0
1.331	51.9
1.326	53.4
1.321	54.9
1.315	56.3
1.310	57.6
1.305	58.6
1.299	59.0
1.294	58.6
1.289	57.6
1.283	55.8
1.278	53.7
1.273	51.6
1.267	49.7
1.262	48.1
1.256	46.8
1.251	45.6
1.246	44.4
1.240	42.8
1.235	40.8
1.230	38.4
1.224	35.6
1.219	32.7
1.214	29.7
1.208	26.8
1.203	24.1
1.198	21.7
1.192	20.0
1.187	18.4
1.182	17.2
1.176	16.4
1.171	15.6
1.166	15.2
1.160	14.8
1.155	14.7
1.150	14.6
1.144	14.5
1.139	14.4
1.134	14.4
1.128	14.6
1.123	14.9
1.118	15.5
1.112	16.2
1.107	17.2
1.101	18.4
1.096	20.0
1.091	22.0
1.085	24.1
1.080	26.4
1.075	28.7
1.069	30.7
1.064	32.8
1.059	35.1
1.053	37.5
1.048	39.8
1.043	41.8
1.037	43.5
1.032	45.1
1.027	46.4
1.021	47.8
1.016	49.0
1.011	50.4
1.005	51.6
1.000	53.0
0.995	54.2
0.989	55.5
0.984	56.8
0.979	58.2
0.973	59.3
0.968	60.2
0.962	60.4
0.957	60.0
0.952	59.2
0.946	58.0
0.941	56.8
0.936	55.2
0.930	53.5
0.925	51.9
0.920	50.5
0.914	49.5
0.909	48.7
0.904	48.3
0.898	48.0
0.893	47.5
0.888	46.4
0.882	44.9
0.877	43.0
0.872	41.2
0.866	39.3
0.861	37.7
0.856	35.5
0.850	33.2
0.845	30.6
0.840	28.4
0.834	26.4
0.829	24.4
0.823	22.8
0.818	21.2
0.813	19.6
0.807	18.7
0.802	17.8
0.797	17.0
0.791	16.4
0.786	16.0
0.781	15.6
0.775	15.2
0.770	15.0
0.765	14.9
0.759	14.8
0.754	14.8
0.749	14.8
0.743	14.8
0.738	14.8
0.733	14.8
0.727	14.8
0.722	15.0
0.717	15.1
0.711	15.2
0.706	15.3
0.701	15.6
0.695	16.0
0.690	16.4
0.684	16.8
0.679	17.6
0.674	18.4
0.668	19.4
0.663	20.4
0.658	21.6
0.652	23.1
0.647	24.7
0.642	26.2
0.636	27.9
0.631	29.5
0.626	31.1
0.620	32.5
0.615	34.0
0.610	35.6
0.604	37.2
0.599	38.5
0.594	39.8
0.588	40.9
0.583	42.0
0.578	42.8
0.572	43.5
0.567	44.4
0.561	45.2
0.556	46.0
0.551	46.8
0.545	47.6
0.540	48.2
0.535	48.7
0.529	49.5
0.524	50.1
0.519	50.9
0.513	51.6
0.508	52.4
0.503	53.2
0.497	54.1
0.492	55.0
0.487	55.8
0.481	56.8
0.476	58.0
0.471	59.2
0.465	60.1
0.460	60.9
0.455	61.6
0.449	61.7
0.444	61.8
0.438	61.9
0.433	62.4
0.428	62.8
0.422	62.6
0.417	61.5
0.412	59.9
0.406	58.3
0.401	57.4
0.396	57.1
0.390	57.3
0.385	57.5
0.380	57.9
0.374	57.9
0.369	57.6
0.364	56.9
0.358	56.4
0.353	55.6
0.348	54.8
0.342	54.0
0.337	53.6
0.332	53.2
0.326	52.6
0.321	51.9
0.316	51.3
0.310	50.7
0.305	49.9
0.299	49.2
0.294	48.7
0.289	48.4
0.283	48.7
0.278	48.8
0.273	49.2
0.267	49.6
0.262	49.9
0.257	49.8
0.251	49.8
0.246	49.6
0.241	49.6
0.235	49.2
0.230	49.1
0.225	48.8
0.219	48.5
0.214	48.1
0.209	47.7
0.203	47.3
0.198	46.9
0.193	46.5
0.187	46.1
0.182	45.7
0.176	45.5
0.171	45.2
0.166	44.7
0.160	44.2
0.155	43.6
0.150	43.0
0.144	42.4
0.139	42.0
0.134	41.6
0.128	41.1
0.123	40.8
0.118	40.4
0.112	40.4
0.107	40.1
0.102	39.9
0.096	39.5
0.091	39.1
0.086	38.8
0.080	38.6
0.075	38.5
0.070	38.5
0.064	38.2
0.059	37.9
0.053	37.6
0.048	37.4
0.043	37.2
0.037	37.2
0.032	37.2
0.027	37.2
0.021	37.2
0.016	37.2
0.011	37.2
0.005	37.1
0.000	36.8
-0.005	36.4
-0.011	35.8
-0.016	35.1
-0.021	34.5
-0.027	34.5
-0.032	34.5
-0.037	34.8
-0.043	35.0
-0.048	35.2
-0.053	35.2
-0.059	35.2
-0.064	35.2
-0.070	35.3
-0.075	35.4
-0.080	35.6
-0.086	35.7
-0.091	35.8
-0.096	35.9
-0.102	36.0
-0.107	36.0
-0.112	36.2
-0.118	36.4
-0.123	36.8
-0.128	36.9
-0.134	37.2
-0.139	37.4
-0.144	38.0
-0.150	38.4
-0.155	39.1
-0.160	39.5
-0.166	40.0
-0.171	40.3
-0.176	40.7
-0.182	40.8
-0.187	41.0
-0.193	41.1
-0.198	41.1
-0.203	41.1
-0.209	41.1
-0.214	41.1
-0.219	41.4
-0.225	41.6
-0.230	42.0
-0.235	42.2
-0.241	42.5
-0.246	42.8
-0.251	43.1
-0.257	43.5
-0.262	43.6
-0.267	43.6
-0.273	43.8
-0.278	43.8
-0.283	44.2
-0.289	44.5
-0.294	45.0
-0.299	45.7
-0.305	46.5
-0.310	47.3
-0.316	48.1
-0.321	48.5
-0.326	48.8
-0.332	48.8
-0.337	49.0
-0.342	49.0
-0.348	49.0
-0.353	49.0
-0.358	49.1
-0.364	49.2
-0.369	49.2
-0.374	49.2
-0.380	49.6
-0.385	50.2
-0.390	50.8
-0.396	51.2
-0.401	51.8
-0.406	52.3
-0.412	52.9
-0.417	53.5
-0.422	54.2
-0.428	54.9
-0.433	55.6
-0.438	56.1
-0.444	56.9
-0.449	57.6
-0.455	58.3
-0.460	58.9
-0.465	59.7
-0.471	60.4
-0.476	61.1
-0.481	61.5
-0.487	62.0
-0.492	62.1
-0.497	62.3
-0.503	62.4
-0.508	62.4
-0.513	62.2
-0.519	62.0
-0.524	61.5
-0.529	60.9
-0.535	60.0
-0.540	59.2
-0.545	58.1
-0.551	57.2
-0.556	55.9
-0.561	54.5
-0.567	53.1
-0.572	51.8
-0.578	50.6
-0.583	49.6
-0.588	48.5
-0.594	47.6
-0.599	46.7
-0.604	46.0
-0.610	45.2
-0.615	44.6
-0.620	44.2
-0.626	43.7
-0.631	43.0
-0.636	42.3
-0.642	41.4
-0.647	40.7
-0.652	39.9
-0.658	39.1
-0.663	38.3
-0.668	37.5
-0.674	36.3
-0.679	35.0
-0.684	33.4
-0.690	31.8
-0.695	30.0
-0.701	28.3
-0.706	26.4
-0.711	24.8
-0.717	23.2
-0.722	21.9
-0.727	20.5
-0.733	19.3
-0.738	18.4
-0.743	17.6
-0.749	16.8
-0.754	16.4
-0.759	15.9
-0.765	15.6
-0.770	15.2
-0.775	14.9
-0.781	14.8
-0.786	14.8
-0.791	14.6
-0.797	14.6
-0.802	14.5
-0.807	14.5
-0.813	14.5
-0.818	14.8
-0.823	14.9
-0.829	15.3
-0.834	15.6
-0.840	16.0
-0.845	16.4
-0.850	16.8
-0.856	17.5
-0.861	18.2
-0.866	18.9
-0.872	19.8
-0.877	20.6
-0.882	21.6
-0.888	22.7
-0.893	23.9
-0.898	25.3
-0.904	26.8
-0.909	28.5
-0.914	30.5
-0.920	32.5
-0.925	34.7
-0.930	36.8
-0.936	39.1
-0.941	41.1
-0.946	43.0
-0.952	44.7
-0.957	46.3
-0.962	47.5
-0.968	48.4
-0.973	48.8
-0.979	49.2
-0.984	49.4
-0.989	49.8
-0.995	50.0
-1.000	50.4
-1.005	51.2
-1.011	52.4
-1.016	53.9
-1.021	55.3
-1.027	56.8
-1.032	58.0
-1.037	58.8
-1.043	59.0
-1.048	58.4
-1.053	57.3
-1.059	55.2
-1.064	52.8
-1.069	50.0
-1.075	47.6
-1.080	45.4
-1.085	43.8
-1.091	42.5
-1.096	41.7
-1.101	40.9
-1.107	40.1
-1.112	39.2
-1.118	38.0
-1.123	36.4
-1.128	34.4
-1.134	32.1
-1.139	29.7
-1.144	27.1
-1.150	24.4
-1.155	22.0
-1.160	20.0
-1.166	18.0
-1.171	16.7
-1.176	15.5
-1.182	14.7
-1.187	14.0
-1.192	13.6
-1.198	13.2
-1.203	13.2
-1.208	13.2
-1.214	13.2
-1.219	13.4
-1.224	13.9
-1.230	14.3
-1.235	15.0
-1.240	15.6
-1.246	16.5
-1.251	17.5
-1.256	19.0
-1.262	20.6
-1.267	22.6
-1.273	24.6
-1.278	27.0
-1.283	29.6
-1.289	32.4
-1.294	35.1
-1.299	38.0
-1.305	40.7
-1.310	43.0
-1.315	44.6
-1.321	45.6
-1.326	46.0
-1.331	46.3
-1.337	46.4
-1.342	47.2
-1.347	48.2
-1.353	49.9
-1.358	51.6
-1.363	53.6
-1.369	55.3
-1.374	56.4
-1.379	56.0
-1.385	54.5
-1.390	52.0
-1.395	49.1
-1.401	46.0
-1.406	43.6
-1.411	41.7
-1.417	40.4
-1.422	39.3
-1.428	38.4
-1.433	37.3
-1.438	35.9
-1.444	33.7
-1.449	30.9
-1.454	27.7
-1.460	24.8
-1.465	22.0
-1.470	19.9
-1.476	18.1
-1.481	16.9
-1.486	16.0
-1.492	15.5
-1.497	15.1
-1.502	14.9
-1.508	14.9
-1.513	15.2
-1.518	15.5
-1.524	16.0
-1.529	16.7
-1.534	17.5
-1.540	18.7
-1.545	20.4
-1.550	22.2
-1.556	24.4
-1.561	27.0
-1.566	29.9
-1.572	33.0
-1.577	36.4
-1.582	39.6
-1.588	42.4
-1.593	44.4
-1.599	45.3
-1.604	45.3
-1.609	45.2
-1.615	45.6
-1.620	46.8
-1.625	48.8
-1.631	51.2
-1.636	53.5
-1.641	54.7
-1.647	54.1
-1.652	52.1
-1.657	48.8
-1.663	45.4
-1.668	42.4
-1.673	40.1
-1.679	38.4
-1.684	37.0
-1.689	35.5
-1.695	33.7
-1.700	31.2
-1.705	28.3
-1.711	25.1
-1.716	22.2
-1.721	19.6
-1.727	17.8
-1.732	16.4
-1.737	15.6
-1.743	14.9
-1.748	14.8
-1.753	14.8
-1.759	14.9
-1.764	15.3
-1.769	16.0
-1.775	16.8
-1.780	18.0
-1.786	19.6
-1.791	21.6
-1.796	24.2
-1.802	27.2
-1.807	30.5
-1.812	34.1
-1.818	37.7
-1.823	40.8
-1.828	42.9
-1.834	44.0
-1.839	44.4
-1.844	45.1
-1.850	46.3
-1.855	48.3
-1.860	50.5
-1.866	52.4
-1.871	52.7
-1.876	51.1
-1.882	47.7
-1.887	44.1
-1.892	41.1
-1.898	39.2
-1.903	37.9
-1.908	36.7
-1.914	35.0
-1.919	32.3
-1.924	28.4
-1.930	24.8
-1.935	21.4
-1.940	18.8
-1.946	16.8
-1.951	15.6
-1.956	14.8
-1.962	14.6
-1.967	14.6
-1.972	14.8
-1.978	15.3
-1.983	16.1
-1.989	17.2
-1.994	18.8
-1.999	20.8
-2.005	23.2
-2.010	25.7
-2.015	28.6
-2.021	31.5
-2.026	34.4
-2.031	36.7
-2.037	38.3
-2.042	39.2
-2.047	40.4
-2.053	42.0
-2.058	44.6
-2.063	47.3
-2.069	49.3
-2.074	49.5
-2.079	47.5
-2.085	44.0
-2.090	40.7
-2.095	38.0
-2.101	36.5
-2.106	35.2
-2.111	33.6
-2.117	30.7
-2.122	27.0
-2.127	23.0
-2.133	19.8
-2.138	17.3
-2.143	15.7
-2.149	14.5
-2.154	14.0
-2.159	13.6
-2.165	14.0
-2.170	14.4
-2.175	15.5
-2.181	16.8
-2.186	18.7
-2.191	21.0
-2.197	23.7
-2.202	27.1
-2.207	30.9
-2.213	34.8
-2.218	38.1
-2.223	40.0
-2.229	40.8
-2.234	40.9
-2.240	41.7
-2.245	42.9
-2.250	44.6
-2.256	45.4
-2.261	44.6
-2.266	41.8
-2.272	38.6
-2.277	35.6
-2.282	33.6
-2.288	32.0
-2.293	29.9
-2.298	26.8
-2.304	23.2
-2.309	19.6
-2.314	16.8
-2.320	14.8
-2.325	13.4
-2.330	12.7
-2.336	12.6
-2.341	12.9
-2.346	13.5
-2.352	14.4
-2.357	16.0
-2.362	18.0
-2.368	20.5
-2.373	23.6
-2.378	27.3
-2.384	31.2
-2.389	34.9
-2.394	37.2
-2.400	38.4
-2.405	38.8
-2.410	40.0
-2.416	41.6
-2.421	43.4
-2.426	43.6
-2.432	41.6
-2.437	38.0
-2.442	34.6
-2.448	32.3
-2.453	30.8
-2.458	29.2
-2.464	26.7
-2.469	23.2
-2.474	19.6
-2.480	16.8
-2.485	14.8
-2.490	13.6
-2.496	13.1
-2.501	13.1
-2.506	13.6
-2.512	14.4
-2.517	15.6
-2.522	17.5
-2.528	19.9
-2.533	22.8
-2.538	26.3
-2.544	30.0
-2.549	33.6
-2.554	36.0
-2.560	37.2
-2.565	38.0
-2.570	39.3
-2.576	41.1
-2.581	42.4
-2.586	42.0
-2.592	39.3
-2.597	35.8
-2.602	33.0
-2.608	31.1
-2.613	29.4
-2.619	26.8
-2.624	23.2
-2.629	19.6
-2.635	16.8
-2.640	14.9
-2.645	14.0
-2.651	13.6
-2.656	13.6
-2.661	14.2
-2.667	15.3
-2.672	16.8
-2.677	18.8
-2.683	21.3
-2.688	24.5
-2.693	28.1
-2.699	31.7
-2.704	34.4
-2.709	35.6
-2.715	36.2
-2.720	37.2
-2.725	38.8
-2.731	40.1
-2.736	40.3
-2.741	37.0
-2.747	33.3
-2.752	30.5
-2.757	28.7
-2.763	26.7
-2.768	23.7
-2.773	20.1
-2.779	16.9
-2.784	14.5
-2.789	13.2
-2.795	12.4
-2.800	12.5
-2.805	13.2
-2.811	14.4
-2.816	16.0
-2.821	18.0
-2.827	20.8
-2.832	24.0
-2.837	27.6
-2.843	31.2
-2.848	33.6
-2.853	34.4
-2.859	34.9
-2.864	35.9
-2.869	37.3
-2.875	37.3
-2.880	35.5
-2.885	32.3
-2.891	29.3
-2.896	27.3
-2.901	25.6
-2.907	23.0
-2.912	19.7
-2.917	16.7
-2.923	14.6
-2.928	13.2
-2.933	12.9
-2.939	13.2
-2.944	14.0
-2.949	15.2
-2.955	17.2
-2.960	19.5
-2.965	22.4
-2.971	25.6
-2.976	29.2
-2.981	32.0
-2.987	33.5
-2.992	33.9
-2.997	34.7
-3.003	35.9
-3.008	36.6
-3.013	35.1
-3.019	32.1
-3.024	29.2
-3.029	27.3
-3.035	25.6
-3.040	22.8
-3.045	19.3
-3.051	16.4
-3.056	14.1
-3.061	13.1
-3.067	12.8
-3.072	13.2
-3.077	14.1
-3.083	15.7
-3.088	17.7
-3.093	20.3
-3.099	23.1
-3.104	26.3
-3.109	29.1
-3.115	30.8
-3.120	31.6
-3.125	32.5
-3.131	33.7
-3.136	34.5
-3.141	33.3
-3.147	30.5
-3.152	27.6
-3.157	25.6
-3.163	23.6
-3.168	20.8
-3.173	17.6
-3.179	15.1
-3.184	13.5
-3.189	12.7
-3.195	12.8
-3.200	13.6
-3.205	14.8
-3.211	16.4
-3.216	18.8
-3.221	21.6
-3.227	24.4
-3.232	27.6
-3.237	30.0
-3.243	31.1
-3.248	31.5
-3.253	32.3
-3.259	32.8
-3.264	31.9
-3.269	29.2
-3.275	26.4
-3.280	24.4
-3.285	22.7
-3.291	20.0
-3.296	17.2
-3.301	14.8
-3.306	13.3
-3.312	12.9
-3.317	13.2
-3.322	14.0
-3.328	15.2
-3.333	17.1
-3.338	19.3
-3.344	22.0
-3.349	24.8
-3.354	27.2
-3.360	28.8
-3.365	29.3
-3.370	29.8
-3.376	30.4
-3.381	30.0
-3.386	27.6
-3.392	24.8
-3.397	22.8
-3.402	21.2
-3.408	18.8
-3.413	16.3
-3.418	14.0
-3.424	12.8
-3.429	12.4
