&a / °	I1 / %
4.387	21.6
4.382	21.3
4.377	21.6
4.371	21.6
4.366	21.2
4.361	21.1
4.355	22.1
4.350	24.8
4.345	26.4
4.339	26.0
4.334	24.5
4.329	22.9
4.323	22.3
4.318	23.4
4.313	24.1
4.307	24.0
4.302	23.2
4.297	22.4
4.291	22.7
4.286	23.6
4.281	23.8
4.275	23.5
4.270	23.3
4.265	24.4
4.260	27.3
4.254	30.0
4.249	30.4
4.244	30.0
4.238	29.0
4.233	28.9
4.228	29.5
4.222	29.5
4.217	28.0
4.212	26.0
4.206	24.3
4.201	23.9
4.196	24.7
4.190	25.2
4.185	24.8
4.180	24.4
4.174	24.8
4.169	27.6
4.164	31.2
4.158	32.7
4.153	31.9
4.148	30.1
4.143	28.6
4.137	28.6
4.132	29.4
4.127	29.4
4.121	28.2
4.116	26.5
4.111	25.3
4.105	25.6
4.100	26.8
4.095	27.1
4.089	26.5
4.084	26.1
4.079	26.9
4.073	29.9
4.068	33.1
4.063	34.3
4.057	33.6
4.052	32.3
4.047	31.3
4.041	32.0
4.036	33.2
4.031	32.7
4.025	30.6
4.020	28.2
4.015	26.4
4.009	26.8
4.004	28.2
3.999	28.6
3.994	27.9
3.988	27.1
3.983	27.5
3.978	30.9
3.972	35.6
3.967	38.0
3.962	37.2
3.956	34.9
3.951	32.9
3.946	32.7
3.940	34.0
3.935	34.4
3.930	32.8
3.924	30.3
3.919	27.9
3.914	27.1
3.908	28.5
3.903	29.9
3.898	29.9
3.892	29.0
3.887	28.3
3.882	29.6
3.876	33.8
3.871	38.1
3.866	39.3
3.860	38.0
3.855	35.5
3.850	33.6
3.844	33.6
3.839	35.0
3.834	34.9
3.829	32.9
3.823	30.1
3.818	27.7
3.813	27.1
3.807	29.0
3.802	30.8
3.797	30.9
3.791	30.0
3.786	29.2
3.781	30.0
3.775	33.5
3.770	37.9
3.765	40.2
3.759	39.6
3.754	37.2
3.749	34.8
3.743	34.4
3.738	35.9
3.733	36.7
3.727	35.5
3.722	32.7
3.717	29.5
3.711	27.9
3.706	28.5
3.701	30.8
3.695	32.0
3.690	31.9
3.685	31.0
3.679	30.6
3.674	32.8
3.669	38.2
3.663	42.9
3.658	44.3
3.653	42.4
3.647	39.1
3.642	36.0
3.637	35.3
3.632	36.8
3.626	37.6
3.621	36.4
3.616	33.5
3.610	30.3
3.605	28.3
3.600	28.7
3.594	30.4
3.589	31.3
3.584	31.2
3.578	30.4
3.573	30.3
3.568	32.0
3.562	37.2
3.557	42.9
3.552	46.0
3.546	45.3
3.541	42.0
3.536	38.1
3.530	36.0
3.525	36.5
3.520	37.9
3.514	38.0
3.509	36.0
3.504	32.6
3.498	29.6
3.493	28.4
3.488	30.0
3.482	32.4
3.477	33.9
3.472	33.9
3.466	32.8
3.461	32.1
3.456	33.8
3.450	38.7
3.445	44.3
3.440	47.3
3.434	46.9
3.429	43.5
3.424	39.5
3.418	37.1
3.413	37.2
3.408	38.7
3.402	38.7
3.397	36.7
3.392	33.4
3.386	30.0
3.381	28.4
3.376	29.3
3.370	32.0
3.365	34.4
3.360	35.4
3.354	34.8
3.349	33.7
3.344	34.0
3.338	37.6
3.333	43.2
3.328	48.0
3.322	49.6
3.317	47.5
3.312	43.1
3.306	39.1
3.301	37.1
3.296	38.0
3.291	39.9
3.285	40.1
3.280	37.7
3.275	33.8
3.269	30.0
3.264	28.0
3.259	28.4
3.253	30.7
3.248	33.1
3.243	34.9
3.237	35.1
3.232	34.4
3.227	34.2
3.221	36.7
3.216	42.0
3.211	47.6
3.205	50.8
3.200	50.4
3.195	46.8
3.189	41.9
3.184	38.4
3.179	37.8
3.173	39.4
3.168	41.1
3.163	40.9
3.157	38.1
3.152	34.1
3.147	30.7
3.141	29.1
3.136	30.0
3.131	32.8
3.125	35.6
3.120	37.3
3.115	37.3
3.109	36.0
3.104	35.5
3.099	37.2
3.093	42.1
3.088	47.7
3.083	51.8
3.077	52.5
3.072	49.6
3.067	44.4
3.061	40.0
3.056	37.6
3.051	38.4
3.045	40.3
3.040	41.6
3.035	40.5
3.029	37.3
3.024	33.3
3.019	30.4
3.013	29.5
3.008	31.1
3.003	33.9
2.997	36.6
2.992	38.2
2.987	38.1
2.981	36.8
2.976	36.0
2.971	37.6
2.965	42.2
2.960	47.7
2.955	52.1
2.949	53.6
2.944	51.6
2.939	47.0
2.933	42.0
2.928	38.8
2.923	38.6
2.917	40.4
2.912	42.6
2.907	43.1
2.901	41.2
2.896	37.2
2.891	33.2
2.885	30.4
2.880	30.0
2.875	31.8
2.869	34.6
2.864	37.5
2.859	39.5
2.853	39.5
2.848	38.2
2.843	37.0
2.837	38.0
2.832	41.9
2.827	47.6
2.821	52.9
2.816	56.4
2.811	56.0
2.805	52.0
2.800	46.3
2.795	41.5
2.789	39.1
2.784	39.7
2.779	41.8
2.773	43.6
2.768	43.3
2.763	40.9
2.757	36.9
2.752	33.0
2.747	30.4
2.741	30.3
2.736	31.9
2.731	34.6
2.725	37.6
2.720	40.1
2.715	40.8
2.709	39.9
2.704	38.4
2.699	38.4
2.693	41.2
2.688	46.2
2.683	51.7
2.677	56.1
2.672	57.3
2.667	54.6
2.661	49.5
2.656	43.9
2.651	39.6
2.645	38.1
2.640	39.2
2.635	42.0
2.629	44.3
2.624	44.7
2.619	42.6
2.613	38.9
2.608	34.9
2.602	32.2
2.597	31.2
2.592	32.4
2.586	34.2
2.581	35.7
2.576	36.4
2.570	36.6
2.565	36.0
2.560	35.2
2.554	34.4
2.549	35.2
2.544	38.5
2.538	44.4
2.533	50.4
2.528	55.8
2.522	58.3
2.517	57.5
2.512	53.6
2.506	48.1
2.501	43.1
2.496	40.3
2.490	40.2
2.485	42.0
2.480	44.4
2.474	45.6
2.469	44.8
2.464	42.0
2.458	38.1
2.453	34.4
2.448	31.7
2.442	31.2
2.437	32.3
2.432	34.8
2.426	37.6
2.421	40.5
2.416	42.5
2.410	43.2
2.405	42.3
2.400	40.6
2.394	39.8
2.389	41.2
2.384	44.9
2.378	49.9
2.373	54.7
2.368	58.7
2.362	60.3
2.357	59.1
2.352	55.1
2.346	49.6
2.341	44.4
2.336	41.2
2.330	40.5
2.325	42.0
2.320	44.2
2.314	45.8
2.309	45.8
2.304	44.2
2.298	40.9
2.293	37.2
2.288	33.6
2.282	31.6
2.277	31.2
2.272	32.4
2.266	34.7
2.261	37.5
2.256	40.1
2.250	42.5
2.245	43.7
2.240	43.5
2.234	42.0
2.229	40.5
2.223	40.4
2.218	42.4
2.213	46.5
2.207	51.5
2.202	56.3
2.197	60.2
2.191	61.8
2.186	60.8
2.181	57.1
2.175	51.9
2.170	46.4
2.165	42.5
2.159	40.8
2.154	41.3
2.149	43.2
2.143	45.4
2.138	46.7
2.133	46.6
2.127	44.9
2.122	42.1
2.117	38.6
2.111	35.2
2.106	32.8
2.101	32.0
2.095	32.8
2.090	34.7
2.085	36.8
2.079	39.3
2.074	42.0
2.069	44.2
2.063	45.0
2.058	44.6
2.053	43.1
2.047	41.7
2.042	41.3
2.037	43.0
2.031	46.5
2.026	51.0
2.021	55.3
2.015	59.2
2.010	61.9
2.005	62.5
1.999	60.5
1.994	56.8
1.989	51.9
1.983	47.1
1.978	43.2
1.972	41.5
1.967	41.7
1.962	43.3
1.956	45.3
1.951	46.8
1.946	47.6
1.940	47.3
1.935	45.6
1.930	42.7
1.924	39.1
1.919	35.9
1.914	33.4
1.908	32.2
1.903	32.6
1.898	34.3
1.892	36.6
1.887	39.3
1.882	41.7
1.876	44.0
1.871	45.2
1.866	45.6
1.860	44.8
1.855	43.3
1.850	41.7
1.844	40.9
1.839	41.6
1.834	44.3
1.828	48.3
1.823	52.9
1.818	57.3
1.812	61.2
1.807	63.9
1.802	64.9
1.796	63.7
1.791	60.7
1.786	56.2
1.780	51.4
1.775	46.7
1.769	43.5
1.764	42.1
1.759	42.5
1.753	44.1
1.748	46.3
1.743	48.3
1.737	49.6
1.732	49.8
1.727	48.9
1.721	46.7
1.716	43.8
1.711	40.2
1.705	37.0
1.700	34.4
1.695	33.2
1.689	33.2
1.684	34.4
1.679	36.4
1.673	38.7
1.668	41.1
1.663	43.5
1.657	45.7
1.652	47.6
1.647	48.8
1.641	48.8
1.636	47.6
1.631	45.6
1.625	43.6
1.620	42.7
1.615	42.9
1.609	44.7
1.604	47.8
1.599	51.6
1.593	55.3
1.588	59.1
1.582	62.9
1.577	66.0
1.572	67.4
1.566	66.9
1.561	64.5
1.556	60.5
1.550	55.5
1.545	50.7
1.540	46.6
1.534	43.8
1.529	42.5
1.524	42.8
1.518	44.0
1.513	45.8
1.508	47.4
1.502	48.8
1.497	49.7
1.492	49.8
1.486	48.9
1.481	47.2
1.476	44.9
1.470	42.3
1.465	39.2
1.460	36.4
1.454	34.4
1.449	33.6
1.444	33.6
1.438	34.4
1.433	36.0
1.428	38.0
1.422	40.0
1.417	42.0
1.411	43.8
1.406	45.9
1.401	47.6
1.395	48.8
1.390	49.4
1.385	49.1
1.379	47.9
1.374	45.9
1.369	43.9
1.363	42.7
1.358	42.3
1.353	43.1
1.347	45.2
1.342	48.4
1.337	52.4
1.331	56.5
1.326	60.1
1.321	63.5
1.315	66.3
1.310	68.4
1.305	69.6
1.299	69.6
1.294	68.0
1.289	65.0
1.283	60.8
1.278	56.3
1.273	51.7
1.267	47.7
1.262	44.9
1.256	43.2
1.251	42.5
1.246	43.0
1.240	44.2
1.235	46.0
1.230	47.8
1.224	49.5
1.219	50.8
1.214	51.9
1.208	52.0
1.203	51.6
1.198	50.4
1.192	48.7
1.187	46.3
1.182	43.6
1.176	40.9
1.171	38.5
1.166	36.2
1.160	34.5
1.155	33.4
1.150	33.3
1.144	33.7
1.139	34.9
1.134	36.3
1.128	38.3
1.123	40.1
1.118	41.9
1.112	43.6
1.107	45.6
1.101	47.3
1.096	48.9
1.091	50.2
1.085	51.0
1.080	51.1
1.075	50.7
1.069	49.7
1.064	48.4
1.059	46.8
1.053	45.2
1.048	43.9
1.043	43.0
1.037	42.6
1.032	43.0
1.027	44.2
1.021	46.2
1.016	48.6
1.011	51.8
1.005	55.1
1.000	58.6
0.995	61.7
0.989	64.7
0.984	67.2
0.979	69.5
0.973	71.1
0.968	72.1
0.962	72.1
0.957	70.9
0.952	69.0
0.946	66.5
0.941	63.3
0.936	59.7
0.930	55.7
0.925	52.0
0.920	48.8
0.914	46.4
0.909	44.6
0.904	43.5
0.898	43.0
0.893	43.0
0.888	43.3
0.882	44.0
0.877	45.1
0.872	46.4
0.866	47.5
0.861	48.8
0.856	50.4
0.850	52.0
0.845	52.6
0.840	52.9
0.834	52.9
0.829	52.9
0.823	52.7
0.818	52.1
0.813	50.9
0.807	49.4
0.802	47.5
0.797	45.5
0.791	43.2
0.786	41.1
0.781	39.0
0.775	37.4
0.770	35.8
0.765	34.9
0.759	34.2
0.754	33.9
0.749	33.8
0.743	33.9
0.738	34.3
0.733	35.0
0.727	35.8
0.722	37.0
0.717	38.2
0.711	39.8
0.706	41.3
0.701	42.7
0.695	44.1
0.690	45.4
0.684	46.7
0.679	47.8
0.674	48.8
0.668	49.8
0.663	50.6
0.658	51.6
0.652	52.4
0.647	53.1
0.642	53.2
0.636	53.2
0.631	52.7
0.626	52.1
0.620	51.2
0.615	50.3
0.610	49.2
0.604	48.1
0.599	47.0
0.594	46.1
0.588	44.9
0.583	44.0
0.578	43.1
0.572	42.6
0.567	42.2
0.561	42.1
0.556	42.3
0.551	43.0
0.545	44.1
0.540	45.4
0.535	46.8
0.529	48.4
0.524	50.1
0.519	52.1
0.513	54.1
0.508	56.1
0.503	58.1
0.497	60.3
0.492	62.2
0.487	64.3
0.481	66.3
0.476	68.3
0.471	70.0
0.465	71.6
0.460	72.7
0.455	73.5
0.449	73.6
0.444	73.7
0.438	73.7
0.433	74.2
0.428	74.5
0.422	74.2
0.417	72.6
0.412	70.5
0.406	68.4
0.401	67.2
0.396	66.4
0.390	66.2
0.385	65.9
0.380	65.5
0.374	64.8
0.369	63.9
0.364	62.4
0.358	61.1
0.353	59.5
0.348	58.0
0.342	56.4
0.337	54.9
0.332	53.6
0.326	52.3
0.321	50.7
0.316	49.2
0.310	47.7
0.305	46.4
0.299	45.2
0.294	44.4
0.289	43.8
0.283	43.5
0.278	43.2
0.273	43.1
0.267	43.0
0.262	42.9
0.257	42.8
0.251	42.8
0.246	42.8
0.241	42.9
0.235	42.9
0.230	43.3
0.225	43.4
0.219	43.6
0.214	43.6
0.209	43.6
0.203	43.6
0.198	43.8
0.193	44.0
0.187	44.4
0.182	44.8
0.176	45.4
0.171	45.9
0.166	46.4
0.160	46.9
0.155	47.3
0.150	47.7
0.144	47.9
0.139	48.0
0.134	48.3
0.128	48.7
0.123	49.1
0.118	49.4
0.112	49.9
0.107	50.3
0.102	50.9
0.096	51.3
0.091	51.7
0.086	51.8
0.080	52.0
0.075	52.1
0.070	52.4
0.064	52.6
0.059	52.8
0.053	52.8
0.048	52.8
0.043	52.8
0.037	52.9
0.032	53.0
0.027	53.7
0.021	54.2
0.016	54.7
0.011	55.0
0.005	55.1
0.000	55.0
-0.005	54.7
-0.011	54.0
-0.016	53.3
-0.021	52.5
-0.027	52.0
-0.032	51.6
-0.037	51.6
-0.043	52.0
-0.048	52.8
-0.053	53.2
-0.059	53.5
-0.064	53.7
-0.070	53.8
-0.075	53.8
-0.080	53.8
-0.086	53.8
-0.091	53.7
-0.096	53.4
-0.102	53.3
-0.107	53.0
-0.112	52.9
-0.118	52.7
-0.123	52.7
-0.128	52.5
-0.134	52.5
-0.139	52.3
-0.144	52.1
-0.150	51.9
-0.155	51.8
-0.160	51.6
-0.166	51.4
-0.171	51.0
-0.176	50.6
-0.182	50.1
-0.187	49.7
-0.193	48.9
-0.198	48.3
-0.203	47.5
-0.209	47.0
-0.214	46.4
-0.219	45.8
-0.225	45.0
-0.230	44.4
-0.235	43.8
-0.241	43.4
-0.246	42.6
-0.251	42.2
-0.257	41.6
-0.262	41.2
-0.267	40.8
-0.273	40.4
-0.278	40.1
-0.283	40.0
-0.289	40.0
-0.294	40.1
-0.299	40.5
-0.305	40.9
-0.310	41.3
-0.316	41.8
-0.321	42.1
-0.326	42.4
-0.332	42.4
-0.337	42.7
-0.342	42.9
-0.348	43.2
-0.353	43.5
-0.358	43.9
-0.364	44.7
-0.369	45.5
-0.374	46.3
-0.380	47.5
-0.385	48.7
-0.390	49.9
-0.396	51.2
-0.401	52.6
-0.406	53.9
-0.412	55.2
-0.417	56.6
-0.422	58.0
-0.428	59.3
-0.433	60.8
-0.438	62.1
-0.444	63.3
-0.449	64.5
-0.455	66.0
-0.460	67.2
-0.465	68.6
-0.471	69.8
-0.476	71.0
-0.481	71.9
-0.487	72.8
-0.492	73.3
-0.497	73.9
-0.503	74.1
-0.508	74.4
-0.513	74.1
-0.519	73.9
-0.524	73.1
-0.529	72.2
-0.535	70.9
-0.540	69.7
-0.545	68.0
-0.551	66.3
-0.556	64.2
-0.561	62.0
-0.567	59.5
-0.572	57.4
-0.578	55.2
-0.583	53.1
-0.588	51.1
-0.594	49.3
-0.599	47.6
-0.604	46.1
-0.610	44.8
-0.615	43.7
-0.620	42.8
-0.626	42.2
-0.631	41.5
-0.636	41.1
-0.642	40.9
-0.647	41.2
-0.652	41.5
-0.658	42.3
-0.663	43.1
-0.668	44.0
-0.674	44.8
-0.679	45.9
-0.684	46.8
-0.690	47.8
-0.695	48.6
-0.701	49.4
-0.706	49.9
-0.711	50.3
-0.717	50.4
-0.722	50.6
-0.727	50.4
-0.733	50.4
-0.738	50.0
-0.743	49.4
-0.749	48.4
-0.754	47.2
-0.759	45.7
-0.765	44.1
-0.770	42.2
-0.775	40.5
-0.781	38.5
-0.786	36.9
-0.791	35.3
-0.797	34.1
-0.802	33.2
-0.807	32.8
-0.813	32.5
-0.818	32.5
-0.823	32.9
-0.829	33.7
-0.834	34.8
-0.840	36.0
-0.845	37.4
-0.850	39.0
-0.856	40.6
-0.861	42.5
-0.866	44.4
-0.872	46.4
-0.877	48.4
-0.882	50.0
-0.888	51.6
-0.893	52.8
-0.898	53.6
-0.904	54.0
-0.909	54.1
-0.914	53.7
-0.920	52.7
-0.925	51.2
-0.930	49.3
-0.936	47.4
-0.941	45.6
-0.946	44.0
-0.952	42.8
-0.957	42.2
-0.962	42.0
-0.968	42.4
-0.973	43.2
-0.979	44.5
-0.984	46.3
-0.989	48.4
-0.995	50.7
-1.000	53.1
-1.005	55.7
-1.011	58.8
-1.016	61.6
-1.021	64.6
-1.027	67.0
-1.032	69.3
-1.037	70.6
-1.043	71.1
-1.048	70.4
-1.053	68.9
-1.059	66.0
-1.064	62.4
-1.069	58.1
-1.075	53.8
-1.080	49.7
-1.085	46.4
-1.091	43.6
-1.096	41.8
-1.101	40.5
-1.107	39.9
-1.112	39.9
-1.118	40.4
-1.123	41.2
-1.128	42.5
-1.134	44.0
-1.139	45.5
-1.144	46.8
-1.150	47.9
-1.155	48.5
-1.160	48.7
-1.166	48.2
-1.171	47.2
-1.176	45.4
-1.182	43.1
-1.187	40.6
-1.192	38.1
-1.198	35.9
-1.203	34.1
-1.208	32.8
-1.214	32.4
-1.219	32.4
-1.224	33.2
-1.230	34.4
-1.235	36.0
-1.240	37.9
-1.246	40.2
-1.251	42.6
-1.256	45.2
-1.262	47.6
-1.267	49.9
-1.273	51.5
-1.278	52.3
-1.283	52.0
-1.289	50.8
-1.294	48.7
-1.299	46.3
-1.305	44.0
-1.310	42.1
-1.315	40.9
-1.321	40.6
-1.326	41.2
-1.331	42.5
-1.337	44.7
-1.342	47.5
-1.347	50.8
-1.353	54.5
-1.358	58.0
-1.363	61.6
-1.369	64.4
-1.374	66.3
-1.379	66.3
-1.385	64.6
-1.390	61.0
-1.395	56.5
-1.401	51.6
-1.406	47.2
-1.411	43.6
-1.417	41.1
-1.422	39.4
-1.428	39.1
-1.433	39.5
-1.438	40.7
-1.444	42.3
-1.449	44.0
-1.454	45.6
-1.460	46.9
-1.465	47.7
-1.470	47.7
-1.476	46.6
-1.481	44.6
-1.486	41.8
-1.492	39.0
-1.497	36.3
-1.502	34.3
-1.508	33.2
-1.513	32.9
-1.518	33.3
-1.524	34.5
-1.529	36.2
-1.534	38.7
-1.540	41.3
-1.545	44.4
-1.550	47.2
-1.556	49.5
-1.561	50.6
-1.566	50.4
-1.572	48.7
-1.577	46.3
-1.582	44.0
-1.588	42.3
-1.593	41.4
-1.599	41.4
-1.604	42.3
-1.609	44.2
-1.615	46.9
-1.620	50.6
-1.625	54.6
-1.631	58.8
-1.636	62.4
-1.641	64.6
-1.647	64.3
-1.652	61.5
-1.657	56.8
-1.663	51.6
-1.668	46.5
-1.673	42.4
-1.679	39.6
-1.684	38.1
-1.689	37.8
-1.695	38.8
-1.700	40.4
-1.705	42.5
-1.711	44.4
-1.716	45.7
-1.721	45.7
-1.727	44.5
-1.732	41.9
-1.737	38.8
-1.743	35.8
-1.748	33.5
-1.753	32.2
-1.759	31.9
-1.764	32.5
-1.769	34.0
-1.775	36.0
-1.780	38.8
-1.786	42.0
-1.791	45.0
-1.796	47.1
-1.802	48.0
-1.807	47.2
-1.812	45.2
-1.818	42.9
-1.823	41.2
-1.828	40.4
-1.834	41.2
-1.839	42.8
-1.844	45.8
-1.850	49.5
-1.855	53.8
-1.860	57.9
-1.866	61.1
-1.871	62.1
-1.876	60.3
-1.882	55.9
-1.887	50.6
-1.892	45.5
-1.898	41.6
-1.903	39.3
-1.908	38.4
-1.914	38.7
-1.919	39.6
-1.924	41.0
-1.930	42.4
-1.935	43.2
-1.940	43.1
-1.946	41.6
-1.951	39.0
-1.956	35.9
-1.962	33.5
-1.967	31.9
-1.972	31.5
-1.978	32.2
-1.983	33.9
-1.989	36.4
-1.994	39.6
-1.999	43.0
-2.005	45.7
-2.010	46.7
-2.015	45.4
-2.021	42.6
-2.026	39.4
-2.031	37.2
-2.037	36.8
-2.042	38.1
-2.047	40.9
-2.053	44.9
-2.058	49.7
-2.063	54.1
-2.069	57.6
-2.074	58.5
-2.079	56.3
-2.085	51.5
-2.090	46.0
-2.095	41.5
-2.101	38.6
-2.106	37.0
-2.111	37.0
-2.117	37.9
-2.122	39.4
-2.127	40.9
-2.133	41.8
-2.138	41.2
-2.143	39.0
-2.149	35.8
-2.154	32.8
-2.159	30.8
-2.165	30.1
-2.170	30.5
-2.175	32.4
-2.181	35.1
-2.186	38.7
-2.191	42.0
-2.197	44.3
-2.202	44.3
-2.207	42.7
-2.213	40.1
-2.218	38.5
-2.223	38.1
-2.229	39.3
-2.234	41.6
-2.240	44.8
-2.245	48.3
-2.250	51.9
-2.256	53.8
-2.261	53.0
-2.266	49.5
-2.272	44.6
-2.277	39.8
-2.282	36.6
-2.288	35.0
-2.293	35.1
-2.298	36.0
-2.304	37.7
-2.309	39.2
-2.314	39.7
-2.320	38.0
-2.325	35.1
-2.330	32.0
-2.336	30.0
-2.341	29.2
-2.346	29.8
-2.352	31.3
-2.357	34.0
-2.362	37.2
-2.368	40.1
-2.373	41.6
-2.378	41.2
-2.384	39.2
-2.389	37.6
-2.394	37.0
-2.400	37.9
-2.405	40.1
-2.410	43.4
-2.416	47.3
-2.421	50.9
-2.426	52.1
-2.432	50.1
-2.437	45.3
-2.442	40.1
-2.448	36.2
-2.453	34.3
-2.458	33.9
-2.464	34.7
-2.469	36.0
-2.474	37.5
-2.480	37.9
-2.485	36.4
-2.490	33.6
-2.496	30.9
-2.501	29.2
-2.506	29.1
-2.512	30.0
-2.517	32.1
-2.522	35.0
-2.528	38.2
-2.533	40.2
-2.538	40.2
-2.544	38.5
-2.549	36.8
-2.554	36.2
-2.560	37.3
-2.565	39.6
-2.570	43.1
-2.576	46.7
-2.581	49.6
-2.586	49.9
-2.592	46.8
-2.597	41.6
-2.602	37.2
-2.608	34.3
-2.613	33.2
-2.619	33.4
-2.624	34.5
-2.629	35.7
-2.635	36.1
-2.640	34.8
-2.645	32.4
-2.651	30.0
-2.656	28.8
-2.661	29.0
-2.667	30.6
-2.672	33.0
-2.677	36.0
-2.683	38.4
-2.688	39.2
-2.693	38.0
-2.699	36.3
-2.704	35.3
-2.709	35.9
-2.715	37.7
-2.720	40.8
-2.725	44.4
-2.731	47.2
-2.736	48.8
-2.741	44.6
-2.747	39.2
-2.752	35.2
-2.757	32.8
-2.763	32.2
-2.768	32.7
-2.773	34.0
-2.779	34.8
-2.784	34.3
-2.789	32.0
-2.795	29.6
-2.800	28.0
-2.805	27.9
-2.811	29.2
-2.816	31.6
-2.821	34.4
-2.827	37.1
-2.832	37.7
-2.837	36.5
-2.843	35.0
-2.848	34.6
-2.853	35.4
-2.859	37.6
-2.864	40.7
-2.869	43.8
-2.875	45.2
-2.880	43.2
-2.885	38.7
-2.891	34.5
-2.896	31.7
-2.901	30.8
-2.907	31.2
-2.912	32.4
-2.917	33.4
-2.923	33.0
-2.928	31.1
-2.933	28.8
-2.939	27.6
-2.944	27.8
-2.949	29.3
-2.955	31.7
-2.960	34.5
-2.965	36.5
-2.971	36.4
-2.976	35.2
-2.981	34.1
-2.987	34.3
-2.992	35.8
-2.997	38.4
-3.003	41.4
-3.008	43.4
-3.013	42.5
-3.019	38.7
-3.024	34.7
-3.029	32.0
-3.035	30.9
-3.040	31.0
-3.045	31.9
-3.051	32.7
-3.056	31.9
-3.061	29.9
-3.067	27.9
-3.072	27.1
-3.077	27.6
-3.083	29.2
-3.088	31.9
-3.093	34.4
-3.099	35.2
-3.104	34.2
-3.109	32.7
-3.115	32.6
-3.120	33.8
-3.125	36.3
-3.131	39.4
-3.136	41.6
-3.141	40.9
-3.147	37.3
-3.152	33.3
-3.157	30.5
-3.163	29.3
-3.168	29.6
-3.173	30.4
-3.179	31.2
-3.184	30.3
-3.189	28.4
-3.195	26.9
-3.200	26.5
-3.205	27.6
-3.211	29.7
-3.216	32.1
-3.221	33.8
-3.227	33.6
-3.232	32.7
-3.237	32.2
-3.243	33.0
-3.248	34.7
-3.253	37.2
-3.259	39.1
-3.264	38.9
-3.269	35.8
-3.275	32.2
-3.280	29.7
-3.285	28.7
-3.291	28.8
-3.296	29.6
-3.301	30.0
-3.306	29.1
-3.312	27.3
-3.317	26.0
-3.322	26.0
-3.328	27.1
-3.333	29.1
-3.338	31.1
-3.344	31.9
-3.349	31.4
-3.354	30.7
-3.360	30.8
-3.365	32.0
-3.370	34.1
-3.376	36.1
-3.381	36.6
-3.386	34.4
-3.392	31.1
-3.397	28.4
-3.402	27.2
-3.408	27.2
-3.413	28.0
-3.418	28.4
-3.424	27.6
-3.429	26.0
