&a / °	I1 / %
4.770	14.2
4.764	14.6
4.759	14.1
4.754	13.7
4.748	13.7
4.743	13.6
4.738	12.8
4.733	12.0
4.727	11.2
4.722	11.2
4.717	11.8
4.711	12.4
4.706	12.4
4.701	12.8
4.695	14.2
4.690	16.2
4.685	17.2
4.679	17.2
4.674	16.8
4.669	16.7
4.663	16.7
4.658	16.3
4.653	15.2
4.648	14.0
4.642	13.3
4.637	13.6
4.632	14.2
4.626	14.6
4.621	14.8
4.616	15.6
4.610	17.6
4.605	19.7
4.600	20.6
4.594	20.6
4.589	20.1
4.584	19.9
4.578	19.7
4.573	18.9
4.568	17.7
4.563	16.5
4.557	15.7
4.552	16.1
4.547	16.6
4.541	17.0
4.536	17.0
4.531	17.6
4.525	19.3
4.520	21.3
4.515	22.3
4.509	22.6
4.504	22.6
4.499	22.9
4.493	22.9
4.488	22.1
4.483	20.6
4.478	19.0
4.472	17.9
4.467	18.0
4.462	18.6
4.456	18.9
4.451	19.0
4.446	19.6
4.440	21.6
4.435	24.1
4.430	25.3
4.424	25.7
4.419	25.2
4.414	24.9
4.408	25.1
4.403	24.7
4.398	23.4
4.392	21.8
4.387	20.3
4.382	19.9
4.377	20.2
4.371	20.5
4.366	20.1
4.361	20.1
4.355	21.3
4.350	24.0
4.345	25.7
4.339	25.5
4.334	24.0
4.329	22.5
4.323	22.1
4.318	22.9
4.313	23.4
4.307	23.1
4.302	22.1
4.297	21.0
4.291	21.0
4.286	22.1
4.281	22.6
4.275	22.5
4.270	22.5
4.265	23.6
4.260	26.5
4.254	29.3
4.249	30.0
4.244	29.5
4.238	28.6
4.233	28.7
4.228	29.3
4.222	28.8
4.217	27.2
4.212	24.8
4.206	22.8
4.201	22.0
4.196	22.8
4.190	23.6
4.185	23.6
4.180	23.6
4.174	24.0
4.169	26.8
4.164	30.4
4.158	31.9
4.153	31.2
4.148	29.6
4.143	28.4
4.137	28.6
4.132	29.0
4.127	28.5
4.121	27.0
4.116	25.1
4.111	23.6
4.105	23.6
4.100	24.8
4.095	25.6
4.089	25.5
4.084	25.3
4.079	26.1
4.073	29.1
4.068	32.3
4.063	33.5
4.057	33.0
4.052	31.8
4.047	31.1
4.041	32.1
4.036	32.7
4.031	31.7
4.025	29.2
4.020	26.6
4.015	24.7
4.009	24.7
4.004	26.1
3.999	27.1
3.994	26.7
3.988	26.3
3.983	26.8
3.978	30.1
3.972	34.6
3.967	36.9
3.962	36.3
3.956	34.3
3.951	32.7
3.946	32.8
3.940	33.9
3.935	33.6
3.930	31.5
3.924	28.7
3.919	26.0
3.914	24.9
3.908	26.1
3.903	28.0
3.898	28.6
3.892	28.1
3.887	27.7
3.882	28.9
3.876	32.9
3.871	37.2
3.866	38.4
3.860	37.3
3.855	34.9
3.850	33.4
3.844	33.8
3.839	34.8
3.834	34.0
3.829	31.6
3.823	28.4
3.818	26.0
3.813	24.9
3.807	26.4
3.802	28.7
3.797	29.7
3.791	29.3
3.786	28.5
3.781	29.2
3.775	32.6
3.770	37.0
3.765	39.3
3.759	38.8
3.754	36.6
3.749	34.5
3.743	34.5
3.738	35.8
3.733	36.1
3.727	34.2
3.722	31.0
3.717	27.8
3.711	25.8
3.706	25.9
3.701	28.3
3.695	30.2
3.690	30.6
3.685	30.2
3.679	30.1
3.674	32.1
3.669	37.3
3.663	41.9
3.658	43.4
3.653	41.7
3.647	38.5
3.642	35.8
3.637	35.6
3.632	36.6
3.626	36.9
3.621	34.8
3.616	31.6
3.610	28.0
3.605	26.0
3.600	26.0
3.594	27.9
3.589	29.5
3.584	30.1
3.578	29.9
3.573	29.9
3.568	31.5
3.562	36.5
3.557	42.0
3.552	45.0
3.546	44.3
3.541	41.2
3.536	37.6
3.530	36.0
3.525	36.7
3.520	37.6
3.514	36.8
3.509	34.1
3.504	30.5
3.498	27.5
3.493	26.0
3.488	27.2
3.482	29.9
3.477	32.0
3.472	32.7
3.466	32.2
3.461	31.6
3.456	33.3
3.450	38.0
3.445	43.4
3.440	46.5
3.434	46.1
3.429	42.8
3.424	39.1
3.418	37.1
3.413	37.6
3.408	38.4
3.402	37.7
3.397	35.0
3.392	31.2
3.386	27.8
3.381	25.9
3.376	26.4
3.370	29.2
3.365	32.0
3.360	33.8
3.354	34.0
3.349	33.3
3.344	33.6
3.338	36.9
3.333	42.3
3.328	46.9
3.322	48.5
3.317	46.5
3.312	42.4
3.306	38.8
3.301	37.3
3.296	38.3
3.291	39.5
3.285	39.0
3.280	35.8
3.275	31.6
3.269	27.7
3.264	25.5
3.259	25.5
3.253	27.9
3.248	30.7
3.243	33.2
3.237	34.1
3.232	33.9
3.227	33.9
3.221	36.3
3.216	41.4
3.211	46.6
3.205	49.8
3.200	49.6
3.195	46.0
3.189	41.4
3.184	38.3
3.179	38.1
3.173	39.4
3.168	40.6
3.163	39.4
3.157	35.9
3.152	31.6
3.147	28.0
3.141	26.3
3.136	27.1
3.131	29.9
3.125	33.1
3.120	35.5
3.115	36.3
3.109	35.7
3.104	35.2
3.099	36.8
3.093	41.5
3.088	46.7
3.083	50.7
3.077	51.5
3.072	48.7
3.067	43.9
3.061	39.6
3.056	37.9
3.051	38.7
3.045	40.2
3.040	40.6
3.035	38.6
3.029	34.8
3.024	30.5
3.019	27.6
3.013	26.4
3.008	27.7
3.003	30.6
2.997	33.8
2.992	36.2
2.987	37.0
2.981	36.4
2.976	35.9
2.971	37.3
2.965	41.6
2.960	46.8
2.955	51.0
2.949	52.6
2.944	50.7
2.939	46.3
2.933	41.6
2.928	38.8
2.923	39.0
2.917	40.6
2.912	42.2
2.907	41.7
2.901	38.9
2.896	34.4
2.891	30.3
2.885	27.5
2.880	26.9
2.875	28.5
2.869	31.6
2.864	34.7
2.859	37.5
2.853	38.5
2.848	37.9
2.843	36.9
2.837	37.8
2.832	41.4
2.827	46.6
2.821	51.8
2.816	55.3
2.811	55.0
2.805	51.1
2.800	45.7
2.795	41.3
2.789	39.4
2.784	40.2
2.779	42.0
2.773	42.8
2.768	41.6
2.763	38.4
2.757	34.0
2.752	30.0
2.747	27.2
2.741	26.9
2.736	28.4
2.731	31.3
2.725	34.7
2.720	37.8
2.715	39.5
2.709	39.4
2.704	38.3
2.699	38.3
2.693	40.7
2.688	45.5
2.683	50.7
2.677	55.0
2.672	56.3
2.667	53.7
2.661	48.8
2.656	43.5
2.651	39.6
2.645	38.4
2.640	39.6
2.635	42.0
2.629	43.6
2.624	42.9
2.619	40.0
2.613	35.9
2.608	31.9
2.602	29.1
2.597	27.9
2.592	28.8
2.586	30.8
2.581	32.7
2.576	34.0
2.570	34.8
2.565	35.1
2.560	34.7
2.554	34.3
2.549	35.2
2.544	38.3
2.538	43.7
2.533	49.6
2.528	54.8
2.522	57.2
2.517	56.5
2.512	52.8
2.506	47.6
2.501	42.9
2.496	40.7
2.490	40.7
2.485	42.3
2.480	44.0
2.474	44.4
2.469	42.7
2.464	39.2
2.458	35.0
2.453	31.2
2.448	28.4
2.442	27.6
2.437	28.8
2.432	31.2
2.426	34.4
2.421	37.6
2.416	40.4
2.410	42.0
2.405	41.9
2.400	40.7
2.394	39.9
2.389	41.1
2.384	44.4
2.378	49.1
2.373	53.6
2.368	57.6
2.362	59.2
2.357	58.0
2.352	54.0
2.346	48.8
2.341	44.1
2.336	41.5
2.330	41.1
2.325	42.4
2.320	44.2
2.314	45.1
2.309	44.3
2.304	41.8
2.298	38.0
2.293	34.0
2.288	30.4
2.282	28.3
2.277	27.7
2.272	28.8
2.266	31.2
2.261	34.2
2.256	37.2
2.250	40.0
2.245	42.0
2.240	42.8
2.234	42.0
2.229	40.8
2.223	40.4
2.218	42.1
2.213	45.8
2.207	50.6
2.202	55.2
2.197	59.0
2.191	60.6
2.186	59.7
2.181	56.1
2.175	51.1
2.170	46.0
2.165	42.5
2.159	41.2
2.154	42.0
2.149	43.6
2.143	45.2
2.138	45.7
2.133	44.8
2.127	42.4
2.122	39.0
2.117	35.0
2.111	31.7
2.106	29.3
2.101	28.4
2.095	29.1
2.090	30.9
2.085	33.3
2.079	36.1
2.074	39.1
2.069	41.7
2.063	43.4
2.058	43.8
2.053	43.1
2.047	42.0
2.042	41.6
2.037	42.9
2.031	46.0
2.026	50.2
2.021	54.3
2.015	58.0
2.010	60.4
2.005	61.3
1.999	59.4
1.994	55.8
1.989	51.1
1.983	46.6
1.978	43.3
1.972	41.9
1.967	42.3
1.962	43.9
1.956	45.4
1.951	46.3
1.946	46.3
1.940	45.2
1.935	42.8
1.930	39.4
1.924	35.6
1.919	32.3
1.914	29.8
1.908	28.6
1.903	28.9
1.898	30.5
1.892	32.9
1.887	35.9
1.882	38.7
1.876	41.2
1.871	42.9
1.866	44.0
1.860	44.0
1.855	43.3
1.850	42.1
1.844	41.3
1.839	41.7
1.834	44.1
1.828	47.7
1.823	52.1
1.818	56.2
1.812	60.1
1.807	62.6
1.802	63.6
1.796	62.4
1.791	59.6
1.786	55.4
1.780	50.7
1.775	46.5
1.769	43.8
1.764	42.7
1.759	43.2
1.753	44.7
1.748	46.6
1.743	48.0
1.737	48.7
1.732	48.0
1.727	46.4
1.721	43.6
1.716	40.2
1.711	36.4
1.705	33.2
1.700	30.7
1.695	29.4
1.689	29.2
1.684	30.4
1.679	32.4
1.673	34.8
1.668	37.6
1.663	40.3
1.657	42.7
1.652	45.0
1.647	46.7
1.641	47.6
1.636	47.3
1.631	46.0
1.625	44.3
1.620	43.3
1.615	43.2
1.609	44.5
1.604	47.3
1.599	50.8
1.593	54.3
1.588	57.9
1.582	61.5
1.577	64.6
1.572	66.0
1.566	65.6
1.561	63.3
1.556	59.6
1.550	54.8
1.545	50.2
1.540	46.5
1.534	44.1
1.529	43.2
1.524	43.6
1.518	44.7
1.513	46.3
1.508	47.4
1.502	48.3
1.497	48.6
1.492	48.0
1.486	46.4
1.481	44.1
1.476	41.3
1.470	38.4
1.465	35.3
1.460	32.7
1.454	30.7
1.449	29.8
1.444	29.7
1.438	30.4
1.433	32.0
1.428	34.1
1.422	36.3
1.417	38.5
1.411	40.5
1.406	42.7
1.401	44.8
1.395	46.6
1.390	47.8
1.385	48.2
1.379	47.7
1.374	46.5
1.369	44.8
1.363	43.5
1.358	42.8
1.353	43.2
1.347	44.9
1.342	48.0
1.337	51.6
1.331	55.4
1.326	58.9
1.321	62.1
1.315	64.8
1.310	67.0
1.305	68.2
1.299	68.2
1.294	66.6
1.289	63.8
1.283	59.9
1.278	55.6
1.273	51.2
1.267	47.5
1.262	45.0
1.256	43.5
1.251	43.1
1.246	43.8
1.240	45.1
1.235	46.7
1.230	48.2
1.224	49.6
1.219	50.4
1.214	50.7
1.208	50.4
1.203	49.4
1.198	47.5
1.192	45.3
1.187	42.6
1.182	39.7
1.176	36.9
1.171	34.5
1.166	32.3
1.160	30.7
1.155	29.7
1.150	29.4
1.144	29.8
1.139	30.8
1.134	32.3
1.128	34.2
1.123	36.0
1.118	38.0
1.112	40.0
1.107	42.0
1.101	43.8
1.096	45.7
1.091	47.4
1.085	48.7
1.080	49.5
1.075	49.7
1.069	49.4
1.064	48.6
1.059	47.5
1.053	46.3
1.048	45.0
1.043	43.9
1.037	43.2
1.032	43.3
1.027	44.1
1.021	45.8
1.016	47.9
1.011	50.9
1.005	54.1
1.000	57.4
0.995	60.3
0.989	63.2
0.984	65.7
0.979	67.9
0.973	69.5
0.968	70.6
0.962	70.5
0.957	69.5
0.952	67.6
0.946	65.2
0.941	62.3
0.936	58.8
0.930	55.0
0.925	51.5
0.920	48.5
0.914	46.2
0.909	44.6
0.904	43.8
0.898	43.5
0.893	43.7
0.888	44.2
0.882	45.2
0.877	46.2
0.872	47.3
0.866	48.2
0.861	49.4
0.856	50.6
0.850	51.7
0.845	51.7
0.840	51.5
0.834	51.0
0.829	50.6
0.823	49.9
0.818	48.8
0.813	47.2
0.807	45.5
0.802	43.4
0.797	41.3
0.791	38.9
0.786	36.8
0.781	34.8
0.775	33.2
0.770	31.9
0.765	31.1
0.759	30.4
0.754	30.1
0.749	29.9
0.743	30.0
0.738	30.4
0.733	30.8
0.727	31.6
0.722	32.7
0.717	34.0
0.711	35.5
0.706	37.0
0.701	38.6
0.695	40.1
0.690	41.6
0.684	42.8
0.679	44.0
0.674	45.2
0.668	46.4
0.663	47.5
0.658	48.7
0.652	49.9
0.647	50.8
0.642	51.3
0.636	51.7
0.631	51.7
0.626	51.6
0.620	51.0
0.615	50.5
0.610	49.8
0.604	49.0
0.599	48.1
0.594	47.3
0.588	46.2
0.583	45.0
0.578	44.1
0.572	43.5
0.567	43.0
0.561	42.7
0.556	42.7
0.551	43.2
0.545	44.0
0.540	45.2
0.535	46.4
0.529	48.0
0.524	49.5
0.519	51.2
0.513	53.0
0.508	54.9
0.503	56.8
0.497	58.9
0.492	60.8
0.487	62.7
0.481	64.7
0.476	66.6
0.471	68.3
0.465	69.9
0.460	71.1
0.455	71.9
0.449	72.0
0.444	72.1
0.438	72.1
0.433	72.7
0.428	72.9
0.422	72.7
0.417	71.1
0.412	69.1
0.406	67.0
0.401	65.8
0.396	65.2
0.390	64.9
0.385	64.7
0.380	64.4
0.374	63.6
0.369	62.8
0.364	61.5
0.358	60.2
0.353	58.6
0.348	57.1
0.342	55.5
0.337	54.2
0.332	53.0
0.326	51.6
0.321	50.2
0.316	48.7
0.310	47.3
0.305	46.1
0.299	45.0
0.294	44.3
0.289	43.8
0.283	43.6
0.278	43.3
0.273	43.3
0.267	43.3
0.262	43.3
0.257	43.3
0.251	43.4
0.246	43.5
0.241	43.6
0.235	43.6
0.230	44.0
0.225	44.4
0.219	44.7
0.214	44.8
0.209	45.1
0.203	45.2
0.198	45.4
0.193	45.5
0.187	45.9
0.182	46.3
0.176	46.9
0.171	47.4
0.166	48.0
0.160	48.4
0.155	48.8
0.150	49.0
0.144	49.2
0.139	49.2
0.134	49.5
0.128	49.8
0.123	50.1
0.118	50.4
0.112	50.9
0.107	51.3
0.102	51.7
0.096	52.2
0.091	52.6
0.086	52.6
0.080	52.7
0.075	52.7
0.070	53.1
0.064	53.1
0.059	53.3
0.053	53.3
0.048	53.3
0.043	53.2
0.037	53.2
0.032	53.4
0.027	54.0
0.021	54.4
0.016	54.8
0.011	55.1
0.005	55.2
0.000	55.1
-0.005	54.7
-0.011	54.1
-0.016	53.3
-0.021	52.5
-0.027	52.0
-0.032	51.6
-0.037	51.7
-0.043	52.1
-0.048	52.9
-0.053	53.3
-0.059	53.6
-0.064	53.7
-0.070	53.9
-0.075	53.9
-0.080	53.9
-0.086	53.9
-0.091	53.8
-0.096	53.6
-0.102	53.5
-0.107	53.3
-0.112	53.2
-0.118	53.1
-0.123	53.1
-0.128	53.1
-0.134	53.0
-0.139	53.0
-0.144	52.9
-0.150	52.8
-0.155	52.8
-0.160	52.7
-0.166	52.5
-0.171	52.1
-0.176	51.8
-0.182	51.4
-0.187	50.9
-0.193	50.2
-0.198	49.6
-0.203	48.8
-0.209	48.4
-0.214	47.8
-0.219	47.2
-0.225	46.4
-0.230	45.9
-0.235	45.3
-0.241	44.6
-0.246	44.0
-0.251	43.5
-0.257	43.1
-0.262	42.6
-0.267	42.2
-0.273	41.7
-0.278	41.3
-0.283	41.1
-0.289	40.9
-0.294	41.0
-0.299	41.3
-0.305	41.7
-0.310	42.1
-0.316	42.4
-0.321	42.7
-0.326	42.7
-0.332	42.8
-0.337	42.9
-0.342	42.9
-0.348	43.1
-0.353	43.3
-0.358	43.7
-0.364	44.4
-0.369	45.1
-0.374	45.9
-0.380	47.1
-0.385	48.2
-0.390	49.4
-0.396	50.6
-0.401	51.9
-0.406	53.2
-0.412	54.5
-0.417	55.8
-0.422	57.2
-0.428	58.5
-0.433	59.9
-0.438	61.2
-0.444	62.5
-0.449	63.6
-0.455	64.8
-0.460	66.1
-0.465	67.4
-0.471	68.5
-0.476	69.7
-0.481	70.6
-0.487	71.5
-0.492	71.9
-0.497	72.4
-0.503	72.6
-0.508	72.9
-0.513	72.6
-0.519	72.3
-0.524	71.5
-0.529	70.6
-0.535	69.5
-0.540	68.1
-0.545	66.4
-0.551	64.8
-0.556	62.8
-0.561	60.6
-0.567	58.3
-0.572	56.2
-0.578	54.0
-0.583	52.0
-0.588	50.1
-0.594	48.6
-0.599	47.0
-0.604	45.6
-0.610	44.4
-0.615	43.6
-0.620	42.8
-0.626	42.3
-0.631	41.8
-0.636	41.4
-0.642	41.4
-0.647	41.7
-0.652	42.1
-0.658	42.9
-0.663	43.6
-0.668	44.5
-0.674	45.4
-0.679	46.3
-0.684	47.0
-0.690	47.8
-0.695	48.4
-0.701	49.0
-0.706	49.3
-0.711	49.4
-0.717	49.2
-0.722	48.9
-0.727	48.5
-0.733	47.9
-0.738	47.1
-0.743	46.0
-0.749	44.5
-0.754	43.0
-0.759	41.3
-0.765	39.3
-0.770	37.5
-0.775	35.7
-0.781	34.0
-0.786	32.5
-0.791	31.2
-0.797	30.1
-0.802	29.4
-0.807	29.1
-0.813	29.0
-0.818	29.1
-0.823	29.5
-0.829	30.3
-0.834	31.2
-0.840	32.4
-0.845	33.6
-0.850	35.2
-0.856	36.8
-0.861	38.6
-0.866	40.5
-0.872	42.6
-0.877	44.6
-0.882	46.5
-0.888	48.1
-0.893	49.7
-0.898	50.9
-0.904	52.0
-0.909	52.5
-0.914	52.8
-0.920	52.4
-0.925	51.5
-0.930	50.2
-0.936	48.7
-0.941	47.0
-0.946	45.4
-0.952	44.0
-0.957	43.2
-0.962	42.8
-0.968	42.8
-0.973	43.2
-0.979	44.4
-0.984	46.0
-0.989	48.0
-0.995	50.1
-1.000	52.5
-1.005	55.0
-1.011	57.9
-1.016	60.6
-1.021	63.4
-1.027	65.9
-1.032	68.0
-1.037	69.2
-1.043	69.6
-1.048	69.0
-1.053	67.4
-1.059	64.5
-1.064	60.9
-1.069	56.8
-1.075	52.7
-1.080	48.8
-1.085	45.6
-1.091	43.1
-1.096	41.5
-1.101	40.4
-1.107	40.0
-1.112	40.0
-1.118	40.8
-1.123	41.6
-1.128	42.8
-1.134	44.1
-1.139	45.3
-1.144	46.4
-1.150	47.2
-1.155	47.2
-1.160	46.8
-1.166	45.4
-1.171	43.7
-1.176	41.3
-1.182	38.5
-1.187	35.8
-1.192	33.4
-1.198	31.4
-1.203	29.9
-1.208	29.0
-1.214	28.8
-1.219	29.0
-1.224	29.8
-1.230	30.9
-1.235	32.5
-1.240	34.3
-1.246	36.5
-1.251	38.9
-1.256	41.5
-1.262	44.2
-1.267	46.9
-1.273	49.0
-1.278	50.5
-1.283	51.1
-1.289	50.7
-1.294	49.3
-1.299	47.3
-1.305	45.1
-1.310	43.2
-1.315	41.7
-1.321	41.2
-1.326	41.5
-1.331	42.7
-1.337	44.6
-1.342	47.3
-1.347	50.2
-1.353	53.7
-1.358	57.2
-1.363	60.7
-1.369	63.4
-1.374	65.1
-1.379	65.0
-1.385	63.2
-1.390	59.7
-1.395	55.3
-1.401	50.6
-1.406	46.5
-1.411	43.1
-1.417	40.8
-1.422	39.4
-1.428	39.2
-1.433	39.6
-1.438	40.9
-1.444	42.4
-1.449	44.0
-1.454	45.3
-1.460	46.2
-1.465	46.3
-1.470	45.4
-1.476	43.4
-1.481	40.6
-1.486	37.4
-1.492	34.6
-1.497	32.2
-1.502	30.6
-1.508	29.8
-1.513	29.7
-1.518	30.3
-1.524	31.5
-1.529	33.1
-1.534	35.3
-1.540	38.0
-1.545	41.0
-1.550	44.1
-1.556	46.9
-1.561	48.7
-1.566	49.5
-1.572	48.8
-1.577	47.1
-1.582	45.0
-1.588	43.1
-1.593	41.9
-1.599	41.6
-1.604	42.3
-1.609	43.9
-1.615	46.4
-1.620	49.8
-1.625	53.8
-1.631	58.0
-1.636	61.4
-1.641	63.4
-1.647	63.0
-1.652	60.3
-1.657	55.7
-1.663	50.5
-1.668	45.6
-1.673	42.0
-1.679	39.3
-1.684	38.1
-1.689	38.0
-1.695	39.0
-1.700	40.6
-1.705	42.4
-1.711	43.9
-1.716	44.4
-1.721	43.6
-1.727	41.3
-1.732	38.1
-1.737	34.8
-1.743	31.9
-1.748	30.0
-1.753	28.9
-1.759	28.9
-1.764	29.6
-1.769	31.1
-1.775	33.0
-1.780	35.8
-1.786	38.8
-1.791	42.0
-1.796	44.9
-1.802	46.8
-1.807	47.0
-1.812	45.7
-1.818	43.6
-1.823	41.9
-1.828	40.9
-1.834	41.2
-1.839	42.5
-1.844	45.3
-1.850	48.8
-1.855	52.9
-1.860	57.0
-1.866	60.0
-1.871	60.9
-1.876	59.1
-1.882	54.8
-1.887	49.5
-1.892	44.7
-1.898	41.1
-1.903	39.1
-1.908	38.4
-1.914	38.8
-1.919	39.8
-1.924	40.9
-1.930	42.1
-1.935	42.1
-1.940	40.9
-1.946	38.4
-1.951	35.3
-1.956	32.2
-1.962	30.0
-1.967	28.8
-1.972	28.7
-1.978	29.4
-1.983	31.0
-1.989	33.4
-1.994	36.6
-1.999	40.2
-2.005	43.4
-2.010	45.2
-2.015	45.2
-2.021	42.9
-2.026	40.0
-2.031	37.6
-2.037	36.9
-2.042	38.0
-2.047	40.6
-2.053	44.4
-2.058	48.9
-2.063	53.3
-2.069	56.6
-2.074	57.4
-2.079	55.2
-2.085	50.4
-2.090	45.2
-2.095	40.8
-2.101	38.1
-2.106	36.9
-2.111	37.0
-2.117	37.9
-2.122	39.3
-2.127	40.2
-2.133	40.2
-2.138	38.6
-2.143	35.6
-2.149	32.1
-2.154	29.3
-2.159	27.7
-2.165	27.2
-2.170	27.9
-2.175	29.6
-2.181	32.4
-2.186	35.8
-2.191	39.4
-2.197	42.4
-2.202	43.6
-2.207	42.8
-2.213	40.8
-2.218	39.1
-2.223	38.3
-2.229	39.2
-2.234	41.2
-2.240	44.2
-2.245	47.7
-2.250	51.0
-2.256	52.7
-2.261	51.9
-2.266	48.4
-2.272	43.6
-2.277	39.1
-2.282	36.1
-2.288	34.7
-2.293	34.8
-2.298	35.7
-2.304	37.3
-2.309	38.2
-2.314	37.6
-2.320	35.0
-2.325	31.6
-2.330	28.7
-2.336	27.0
-2.341	26.5
-2.346	27.1
-2.352	28.7
-2.357	31.3
-2.362	34.4
-2.368	37.8
-2.373	40.2
-2.378	40.8
-2.384	39.5
-2.389	37.9
-2.394	37.1
-2.400	37.8
-2.405	39.8
-2.410	42.9
-2.416	46.5
-2.421	49.9
-2.426	51.1
-2.432	49.0
-2.437	44.2
-2.442	39.3
-2.448	35.7
-2.453	34.0
-2.458	33.6
-2.464	34.4
-2.469	35.7
-2.474	36.5
-2.480	35.9
-2.485	33.5
-2.490	30.4
-2.496	27.9
-2.501	26.5
-2.506	26.4
-2.512	27.5
-2.517	29.7
-2.522	32.5
-2.528	35.9
-2.533	38.7
-2.538	39.6
-2.544	38.5
-2.549	36.9
-2.554	36.2
-2.560	37.0
-2.565	39.1
-2.570	42.4
-2.576	46.0
-2.581	48.8
-2.586	48.9
-2.592	45.7
-2.597	40.9
-2.602	36.7
-2.608	33.9
-2.613	33.0
-2.619	33.1
-2.624	34.1
-2.629	34.8
-2.635	34.4
-2.640	32.2
-2.645	29.3
-2.651	27.0
-2.656	26.1
-2.661	26.5
-2.667	28.2
-2.672	30.5
-2.677	33.6
-2.683	36.5
-2.688	38.2
-2.693	37.8
-2.699	36.4
-2.704	35.4
-2.709	35.7
-2.715	37.3
-2.720	40.2
-2.725	43.6
-2.731	46.4
-2.736	47.7
-2.741	43.6
-2.747	38.4
-2.752	34.5
-2.757	32.3
-2.763	31.6
-2.768	32.1
-2.773	33.2
-2.779	33.4
-2.784	31.9
-2.789	29.1
-2.795	26.7
-2.800	25.4
-2.805	25.5
-2.811	26.8
-2.816	29.2
-2.821	32.3
-2.827	35.4
-2.832	36.9
-2.837	36.5
-2.843	35.2
-2.848	34.5
-2.853	35.1
-2.859	37.1
-2.864	39.9
-2.869	43.0
-2.875	44.2
-2.880	42.2
-2.885	37.8
-2.891	33.8
-2.896	31.3
-2.901	30.4
-2.907	30.8
-2.912	31.8
-2.917	32.2
-2.923	31.0
-2.928	28.4
-2.933	26.2
-2.939	25.2
-2.944	25.6
-2.949	27.1
-2.955	29.6
-2.960	32.5
-2.965	35.0
-2.971	35.9
-2.976	35.1
-2.981	34.1
-2.987	34.1
-2.992	35.4
-2.997	37.8
-3.003	40.7
-3.008	42.6
-3.013	41.5
-3.019	37.8
-3.024	33.9
-3.029	31.4
-3.035	30.5
-3.040	30.8
-3.045	31.4
-3.051	31.4
-3.056	29.7
-3.061	27.2
-3.067	25.3
-3.072	24.8
-3.077	25.5
-3.083	27.5
-3.088	30.0
-3.093	32.8
-3.099	34.4
-3.104	34.0
-3.109	32.7
-3.115	32.4
-3.120	33.4
-3.125	35.7
-3.131	38.6
-3.136	40.7
-3.141	40.0
-3.147	36.5
-3.152	32.6
-3.157	30.0
-3.163	28.8
-3.168	29.0
-3.173	29.6
-3.179	29.6
-3.184	28.0
-3.189	26.0
-3.195	24.7
-3.200	24.7
-3.205	25.7
-3.211	27.9
-3.216	30.5
-3.221	32.7
-3.227	33.2
-3.232	32.6
-3.237	32.0
-3.243	32.6
-3.248	34.2
-3.253	36.6
-3.259	38.4
-3.264	38.0
-3.269	35.0
-3.275	31.5
-3.280	29.0
-3.285	28.2
-3.291	28.2
-3.296	28.7
-3.301	28.4
-3.306	26.9
-3.312	25.1
-3.317	24.0
-3.322	24.1
-3.328	25.3
-3.333	27.3
-3.338	29.6
-3.344	31.1
-3.349	31.1
-3.354	30.5
-3.360	30.7
-3.365	31.6
-3.370	33.6
-3.376	35.5
-3.381	35.9
-3.386	33.6
-3.392	30.4
-3.397	27.9
-3.402	26.7
-3.408	26.7
-3.413	27.1
-3.418	26.9
-3.424	25.6
-3.429	24.0
