&a / °	I1 / %
4.068	26.8
4.063	28.2
4.057	28.6
4.052	29.2
4.047	29.9
4.041	29.4
4.036	27.4
4.031	24.7
4.025	21.8
4.020	19.2
4.015	17.0
4.009	15.6
4.004	15.2
3.999	16.8
3.994	18.8
3.988	20.4
3.983	22.0
3.978	25.2
3.972	29.0
3.967	31.0
3.962	31.0
3.956	31.0
3.951	31.5
3.946	31.2
3.940	29.2
3.935	26.4
3.930	23.2
3.924	20.4
3.919	18.0
3.914	16.4
3.908	15.6
3.903	16.4
3.898	18.8
3.892	21.1
3.887	22.4
3.882	24.4
3.876	27.9
3.871	31.3
3.866	32.5
3.860	32.4
3.855	32.4
3.850	32.8
3.844	32.0
3.839	29.6
3.834	26.4
3.829	23.2
3.823	20.0
3.818	17.6
3.813	16.0
3.807	15.6
3.802	16.5
3.797	19.3
3.791	21.9
3.786	23.2
3.781	24.8
3.775	28.0
3.770	31.6
3.765	33.5
3.759	33.5
3.754	33.2
3.749	33.6
3.743	33.6
3.738	31.6
3.733	28.5
3.727	24.9
3.722	21.6
3.717	18.8
3.711	16.8
3.706	15.6
3.701	16.0
3.695	18.0
3.690	21.2
3.685	23.6
3.679	25.5
3.674	28.0
3.669	32.4
3.663	36.1
3.658	37.3
3.653	36.4
3.647	35.6
3.642	35.5
3.637	34.7
3.632	32.3
3.626	28.8
3.621	24.9
3.616	21.6
3.610	18.8
3.605	16.8
3.600	15.6
3.594	15.6
3.589	17.2
3.584	20.1
3.578	22.8
3.573	25.1
3.568	27.6
3.562	32.0
3.557	36.5
3.552	38.9
3.546	38.5
3.541	37.3
3.536	36.8
3.530	36.0
3.525	34.1
3.520	30.9
3.514	27.1
3.509	23.4
3.504	20.1
3.498	17.7
3.493	16.1
3.488	15.6
3.482	16.4
3.477	19.2
3.472	22.8
3.466	25.6
3.461	27.3
3.456	29.7
3.450	33.7
3.445	38.1
3.440	40.4
3.434	40.2
3.429	38.8
3.424	38.0
3.418	37.4
3.413	35.7
3.408	32.3
3.402	28.0
3.397	23.8
3.392	20.4
3.386	17.6
3.381	16.0
3.376	15.2
3.370	15.8
3.365	18.2
3.360	22.0
3.354	25.6
3.349	28.2
3.344	30.2
3.338	33.5
3.333	38.0
3.328	41.6
3.322	42.4
3.317	41.2
3.312	39.2
3.306	38.4
3.301	37.6
3.296	35.9
3.291	32.4
3.285	28.0
3.280	23.6
3.275	20.0
3.269	17.2
3.264	15.6
3.259	14.8
3.253	15.2
3.248	17.2
3.243	20.8
3.237	24.8
3.232	28.0
3.227	30.4
3.221	33.3
3.216	37.6
3.211	41.8
3.205	43.9
3.200	43.5
3.195	41.4
3.189	40.0
3.184	39.2
3.179	38.3
3.173	35.6
3.168	31.6
3.163	26.9
3.157	22.7
3.152	19.5
3.147	17.1
3.141	15.6
3.136	15.2
3.131	16.0
3.125	18.4
3.120	22.4
3.115	26.4
3.109	29.5
3.104	31.8
3.099	34.2
3.093	38.4
3.088	42.5
3.083	45.2
3.077	45.3
3.072	43.6
3.067	41.2
3.061	40.0
3.056	39.0
3.051	37.3
3.045	34.0
3.040	29.5
3.035	25.0
3.029	21.3
3.024	18.4
3.019	16.4
3.013	15.2
3.008	15.2
3.003	16.4
2.997	19.2
2.992	23.0
2.987	27.0
2.981	30.2
2.976	32.6
2.971	35.0
2.965	38.9
2.960	43.0
2.955	45.9
2.949	46.5
2.944	45.0
2.939	42.5
2.933	40.9
2.928	40.2
2.923	39.4
2.917	37.0
2.912	33.1
2.907	28.3
2.901	24.0
2.896	20.4
2.891	17.7
2.885	16.0
2.880	15.2
2.875	15.2
2.869	16.8
2.864	19.6
2.859	23.6
2.853	27.5
2.848	30.9
2.843	33.5
2.837	35.9
2.832	39.3
2.827	43.5
2.821	47.2
2.816	49.3
2.811	48.8
2.805	46.4
2.800	43.8
2.795	42.3
2.789	41.2
2.784	39.6
2.779	36.4
2.773	32.0
2.768	27.2
2.763	23.0
2.757	19.6
2.752	17.2
2.747	15.6
2.741	15.0
2.736	14.9
2.731	16.4
2.725	19.2
2.720	23.2
2.715	27.3
2.709	31.2
2.704	34.1
2.699	36.5
2.693	39.3
2.688	43.2
2.683	47.0
2.677	49.8
2.672	50.3
2.667	48.2
2.661	45.0
2.656	42.3
2.651	40.7
2.645	40.0
2.640	38.9
2.635	36.4
2.629	32.4
2.624	28.0
2.619	23.7
2.613	20.4
2.608	18.0
2.602	16.4
2.597	15.6
2.592	15.6
2.586	16.4
2.581	18.0
2.576	20.4
2.570	22.7
2.565	25.1
2.560	27.8
2.554	30.6
2.549	33.4
2.544	36.8
2.538	41.3
2.533	45.7
2.528	49.3
2.522	50.9
2.517	50.1
2.512	47.7
2.506	45.3
2.501	43.6
2.496	42.7
2.490	41.5
2.485	39.2
2.480	35.6
2.474	31.1
2.469	26.4
2.464	22.4
2.458	19.2
2.453	17.1
2.448	15.6
2.442	15.0
2.437	15.0
2.432	16.0
2.426	18.0
2.421	21.2
2.416	25.2
2.410	29.1
2.405	32.7
2.400	35.7
2.394	38.0
2.389	40.4
2.384	43.3
2.378	46.7
2.373	49.7
2.368	52.1
2.362	52.8
2.357	51.6
2.352	49.2
2.346	46.5
2.341	44.8
2.336	43.6
2.330	42.4
2.325	40.6
2.320	37.4
2.314	33.2
2.309	28.7
2.304	24.6
2.298	21.0
2.293	18.3
2.288	16.4
2.282	15.2
2.277	14.8
2.272	14.8
2.266	15.8
2.261	17.9
2.256	20.8
2.250	24.4
2.245	28.1
2.240	31.8
2.234	35.0
2.229	37.6
2.223	39.6
2.218	42.0
2.213	44.8
2.207	48.0
2.202	51.0
2.197	53.3
2.191	54.0
2.186	52.9
2.181	50.6
2.175	48.0
2.170	46.0
2.165	44.5
2.159	43.2
2.154	42.0
2.149	39.6
2.143	36.4
2.138	32.3
2.133	28.2
2.127	24.3
2.122	21.1
2.117	18.7
2.111	16.8
2.106	15.6
2.101	15.2
2.095	15.1
2.090	15.7
2.085	16.9
2.079	19.4
2.074	22.6
2.069	26.2
2.063	29.8
2.058	33.1
2.053	36.0
2.047	38.7
2.042	40.8
2.037	43.1
2.031	45.6
2.026	48.4
2.021	50.8
2.015	52.9
2.010	54.4
2.005	54.5
1.999	52.9
1.994	50.5
1.989	48.0
1.983	46.0
1.978	44.7
1.972	44.0
1.967	43.0
1.962	41.2
1.956	38.4
1.951	35.0
1.946	31.2
1.940	27.5
1.935	23.9
1.930	21.0
1.924	18.6
1.919	16.9
1.914	15.7
1.908	15.2
1.903	15.2
1.898	15.6
1.892	16.7
1.887	18.7
1.882	21.4
1.876	24.5
1.871	27.7
1.866	30.5
1.860	32.9
1.855	35.2
1.850	37.6
1.844	40.0
1.839	42.1
1.834	44.5
1.828	47.3
1.823	50.0
1.818	52.5
1.812	54.6
1.807	56.0
1.802	56.4
1.796	55.3
1.791	53.3
1.786	50.9
1.780	48.8
1.775	47.0
1.769	45.8
1.764	44.8
1.759	44.0
1.753	42.4
1.748	40.5
1.743	37.6
1.737	34.3
1.732	30.4
1.727	26.8
1.721	23.5
1.716	20.8
1.711	18.8
1.705	17.3
1.700	16.3
1.695	15.7
1.689	15.5
1.684	15.9
1.679	16.5
1.673	17.8
1.668	19.8
1.663	22.5
1.657	25.4
1.652	28.5
1.647	31.5
1.641	34.4
1.636	37.1
1.631	39.6
1.625	41.5
1.620	43.2
1.615	44.6
1.609	45.9
1.604	47.6
1.599	49.6
1.593	51.4
1.588	53.4
1.582	55.6
1.577	57.6
1.572	58.4
1.566	57.9
1.561	56.3
1.556	54.0
1.550	51.6
1.545	49.6
1.540	48.0
1.534	46.8
1.529	46.0
1.524	44.9
1.518	43.5
1.513	41.8
1.508	39.5
1.502	36.7
1.497	33.2
1.492	29.6
1.486	26.3
1.481	23.5
1.476	20.9
1.470	19.2
1.465	17.9
1.460	17.0
1.454	16.3
1.449	16.0
1.444	16.0
1.438	16.2
1.433	16.6
1.428	17.4
1.422	18.6
1.417	20.5
1.411	22.5
1.406	25.2
1.401	28.0
1.395	30.6
1.390	33.0
1.385	35.2
1.379	37.6
1.374	39.6
1.369	41.5
1.363	43.1
1.358	44.3
1.353	45.6
1.347	46.9
1.342	48.7
1.337	50.8
1.331	53.1
1.326	54.9
1.321	56.6
1.315	58.1
1.310	59.5
1.305	60.1
1.299	59.9
1.294	58.7
1.289	56.8
1.283	54.4
1.278	52.2
1.273	50.1
1.267	48.5
1.262	47.5
1.256	47.0
1.251	46.4
1.246	46.0
1.240	44.8
1.235	43.7
1.230	42.0
1.224	39.6
1.219	37.0
1.214	34.2
1.208	31.2
1.203	28.4
1.198	25.6
1.192	23.2
1.187	21.2
1.182	19.6
1.176	18.5
1.171	17.6
1.166	16.9
1.160	16.5
1.155	16.4
1.150	16.4
1.144	16.4
1.139	16.5
1.134	16.8
1.128	17.5
1.123	18.3
1.118	19.3
1.112	20.6
1.107	22.6
1.101	24.6
1.096	26.8
1.091	28.9
1.085	31.3
1.080	33.4
1.075	35.4
1.069	37.2
1.064	39.1
1.059	40.9
1.053	42.7
1.048	44.1
1.043	45.3
1.037	46.0
1.032	46.5
1.027	47.2
1.021	48.3
1.016	49.2
1.011	50.8
1.005	52.6
1.000	54.4
0.995	56.0
0.989	57.6
0.984	59.1
0.979	60.4
0.973	61.3
0.968	61.9
0.962	61.7
0.957	60.7
0.952	59.1
0.946	57.5
0.941	55.6
0.936	53.6
0.930	51.6
0.925	50.0
0.920	48.8
0.914	48.1
0.909	47.7
0.904	47.7
0.898	48.0
0.893	48.1
0.888	47.9
0.882	47.2
0.877	45.9
0.872	44.5
0.866	43.1
0.861	41.8
0.856	40.0
0.850	37.8
0.845	35.2
0.840	33.0
0.834	30.8
0.829	28.7
0.823	26.7
0.818	25.0
0.813	23.3
0.807	21.9
0.802	20.8
0.797	19.8
0.791	19.0
0.786	18.2
0.781	17.6
0.775	17.2
0.770	16.8
0.765	16.8
0.759	16.8
0.754	16.8
0.749	16.8
0.743	16.8
0.738	16.8
0.733	16.9
0.727	17.1
0.722	17.4
0.717	17.8
0.711	18.1
0.706	18.7
0.701	19.3
0.695	20.1
0.690	21.0
0.684	22.1
0.679	23.3
0.674	24.5
0.668	26.0
0.663	27.6
0.658	29.2
0.652	30.8
0.647	32.4
0.642	34.1
0.636	35.7
0.631	37.2
0.626	38.7
0.620	39.9
0.615	41.1
0.610	42.2
0.604	43.2
0.599	44.1
0.594	44.9
0.588	45.5
0.583	46.0
0.578	46.0
0.572	46.3
0.567	46.4
0.561	46.7
0.556	46.8
0.551	47.2
0.545	47.6
0.540	48.1
0.535	48.6
0.529	49.4
0.524	50.2
0.519	51.1
0.513	52.0
0.508	53.2
0.503	54.4
0.497	55.6
0.492	56.7
0.487	57.9
0.481	59.1
0.476	60.4
0.471	61.6
0.465	62.8
0.460	63.6
0.455	64.0
0.449	64.1
0.444	64.0
0.438	64.0
0.433	64.1
0.428	64.2
0.422	64.0
0.417	62.7
0.412	60.8
0.406	58.8
0.401	57.6
0.396	56.8
0.390	56.7
0.385	56.7
0.380	56.7
0.374	56.5
0.369	56.0
0.364	55.2
0.358	54.3
0.353	53.4
0.348	52.5
0.342	51.4
0.337	50.8
0.332	50.4
0.326	50.0
0.321	49.5
0.316	48.9
0.310	48.4
0.305	48.0
0.299	47.3
0.294	47.0
0.289	46.9
0.283	47.2
0.278	47.6
0.273	48.1
0.267	48.7
0.262	49.2
0.257	49.5
0.251	49.8
0.246	49.9
0.241	50.0
0.235	50.0
0.230	50.0
0.225	50.0
0.219	50.0
0.214	49.6
0.209	49.5
0.203	49.2
0.198	49.0
0.193	48.7
0.187	48.5
0.182	48.4
0.176	48.3
0.171	48.0
0.166	47.9
0.160	47.5
0.155	47.1
0.150	46.5
0.144	46.0
0.139	45.6
0.134	45.2
0.128	44.7
0.123	44.5
0.118	44.1
0.112	44.1
0.107	44.0
0.102	44.0
0.096	43.8
0.091	43.6
0.086	43.2
0.080	43.0
0.075	42.9
0.070	42.9
0.064	42.8
0.059	42.7
0.053	42.3
0.048	41.9
0.043	41.6
0.037	41.6
0.032	41.6
0.027	41.6
0.021	41.7
0.016	41.9
0.011	41.9
0.005	41.7
0.000	41.3
-0.005	40.9
-0.011	40.4
-0.016	39.6
-0.021	38.8
-0.027	38.7
-0.032	38.8
-0.037	39.0
-0.043	39.2
-0.048	39.6
-0.053	39.7
-0.059	39.8
-0.064	39.9
-0.070	40.0
-0.075	40.0
-0.080	40.1
-0.086	40.1
-0.091	40.3
-0.096	40.3
-0.102	40.4
-0.107	40.4
-0.112	40.7
-0.118	40.8
-0.123	41.2
-0.128	41.4
-0.134	41.7
-0.139	42.0
-0.144	42.4
-0.150	42.9
-0.155	43.3
-0.160	43.7
-0.166	44.2
-0.171	44.6
-0.176	44.8
-0.182	44.9
-0.187	45.1
-0.193	45.1
-0.198	45.1
-0.203	44.9
-0.209	44.9
-0.214	44.8
-0.219	44.8
-0.225	44.8
-0.230	44.8
-0.235	44.9
-0.241	45.1
-0.246	45.1
-0.251	45.2
-0.257	45.2
-0.262	45.5
-0.267	45.6
-0.273	45.6
-0.278	45.6
-0.283	45.6
-0.289	45.6
-0.294	46.0
-0.299	46.4
-0.305	46.8
-0.310	47.2
-0.316	47.7
-0.321	48.0
-0.326	48.1
-0.332	48.0
-0.337	48.0
-0.342	47.7
-0.348	47.5
-0.353	47.2
-0.358	46.9
-0.364	46.8
-0.369	46.8
-0.374	46.8
-0.380	47.0
-0.385	47.3
-0.390	47.8
-0.396	48.3
-0.401	48.9
-0.406	49.6
-0.412	50.3
-0.417	51.0
-0.422	51.9
-0.428	52.7
-0.433	53.6
-0.438	54.4
-0.444	55.5
-0.449	56.2
-0.455	57.2
-0.460	58.1
-0.465	59.3
-0.471	60.1
-0.476	61.1
-0.481	61.9
-0.487	62.6
-0.492	63.1
-0.497	63.6
-0.503	63.9
-0.508	64.3
-0.513	64.2
-0.519	64.2
-0.524	63.7
-0.529	63.2
-0.535	62.5
-0.540	61.7
-0.545	60.6
-0.551	59.4
-0.556	58.0
-0.561	56.7
-0.567	55.0
-0.572	53.4
-0.578	51.8
-0.583	50.5
-0.588	49.2
-0.594	48.0
-0.599	46.9
-0.604	46.1
-0.610	45.3
-0.615	44.8
-0.620	44.3
-0.626	44.0
-0.631	43.7
-0.636	43.4
-0.642	43.1
-0.647	43.0
-0.652	42.8
-0.658	42.8
-0.663	42.8
-0.668	42.8
-0.674	42.4
-0.679	41.7
-0.684	40.8
-0.690	39.6
-0.695	38.3
-0.701	36.9
-0.706	35.2
-0.711	33.6
-0.717	31.6
-0.722	29.8
-0.727	28.0
-0.733	26.4
-0.738	24.8
-0.743	23.5
-0.749	22.3
-0.754	21.1
-0.759	20.1
-0.765	19.2
-0.770	18.5
-0.775	18.0
-0.781	17.6
-0.786	17.2
-0.791	16.8
-0.797	16.4
-0.802	16.4
-0.807	16.4
-0.813	16.4
-0.818	16.4
-0.823	16.6
-0.829	16.9
-0.834	17.2
-0.840	17.6
-0.845	18.0
-0.850	18.8
-0.856	19.2
-0.861	20.0
-0.866	20.8
-0.872	21.8
-0.877	22.8
-0.882	24.0
-0.888	25.2
-0.893	26.8
-0.898	28.4
-0.904	30.2
-0.909	32.0
-0.914	34.3
-0.920	36.5
-0.925	38.8
-0.930	40.8
-0.936	42.8
-0.941	44.4
-0.946	45.9
-0.952	46.8
-0.957	47.6
-0.962	47.9
-0.968	47.8
-0.973	47.3
-0.979	47.0
-0.984	46.8
-0.989	47.0
-0.995	47.4
-1.000	48.2
-1.005	49.3
-1.011	51.2
-1.016	53.1
-1.021	55.2
-1.027	57.2
-1.032	59.2
-1.037	60.4
-1.043	61.2
-1.048	60.9
-1.053	59.9
-1.059	57.9
-1.064	55.2
-1.069	52.1
-1.075	49.1
-1.080	46.3
-1.085	44.3
-1.091	42.7
-1.096	41.8
-1.101	41.2
-1.107	41.1
-1.112	40.9
-1.118	40.8
-1.123	40.5
-1.128	40.0
-1.134	38.9
-1.139	37.3
-1.144	35.2
-1.150	32.6
-1.155	29.7
-1.160	26.8
-1.166	24.0
-1.171	21.7
-1.176	19.7
-1.182	18.3
-1.187	17.1
-1.192	16.3
-1.198	15.6
-1.203	15.2
-1.208	15.1
-1.214	15.1
-1.219	15.2
-1.224	15.6
-1.230	16.0
-1.235	16.8
-1.240	17.6
-1.246	18.7
-1.251	19.9
-1.256	21.4
-1.262	23.0
-1.267	25.2
-1.273	27.6
-1.278	30.4
-1.283	33.2
-1.289	36.2
-1.294	39.1
-1.299	41.7
-1.305	43.8
-1.310	45.2
-1.315	45.6
-1.321	45.3
-1.326	44.5
-1.331	44.0
-1.337	43.9
-1.342	44.7
-1.347	46.1
-1.353	48.3
-1.358	50.9
-1.363	53.7
-1.369	56.1
-1.374	57.7
-1.379	58.0
-1.385	56.8
-1.390	54.2
-1.395	50.8
-1.401	47.2
-1.406	44.4
-1.411	42.0
-1.417	40.5
-1.422	39.8
-1.428	39.7
-1.433	39.9
-1.438	40.0
-1.444	39.4
-1.449	38.0
-1.454	35.4
-1.460	32.2
-1.465	28.8
-1.470	25.6
-1.476	22.8
-1.481	20.8
-1.486	19.2
-1.492	18.1
-1.497	17.3
-1.502	16.9
-1.508	16.7
-1.513	16.8
-1.518	17.1
-1.524	17.6
-1.529	18.3
-1.534	19.3
-1.540	20.5
-1.545	22.3
-1.550	24.4
-1.556	27.0
-1.561	29.8
-1.566	33.2
-1.572	36.6
-1.577	39.9
-1.582	42.5
-1.588	44.3
-1.593	44.7
-1.599	44.3
-1.604	43.6
-1.609	43.2
-1.615	43.6
-1.620	45.2
-1.625	47.8
-1.631	51.2
-1.636	54.3
-1.641	56.3
-1.647	56.4
-1.652	54.4
-1.657	50.8
-1.663	46.8
-1.668	43.3
-1.673	40.8
-1.679	39.1
-1.684	38.3
-1.689	37.9
-1.695	37.5
-1.700	36.5
-1.705	34.6
-1.711	31.8
-1.716	28.3
-1.721	24.9
-1.727	22.0
-1.732	19.7
-1.737	18.2
-1.743	17.2
-1.748	16.7
-1.753	16.4
-1.759	16.4
-1.764	16.8
-1.769	17.4
-1.775	18.2
-1.780	19.6
-1.786	21.3
-1.791	23.7
-1.796	26.5
-1.802	30.0
-1.807	33.6
-1.812	37.5
-1.818	40.6
-1.823	42.5
-1.828	42.9
-1.834	42.7
-1.839	42.4
-1.844	43.1
-1.850	44.8
-1.855	47.6
-1.860	50.8
-1.866	53.6
-1.871	54.5
-1.876	53.2
-1.882	49.8
-1.887	45.7
-1.892	42.1
-1.898	39.7
-1.903	38.5
-1.908	38.2
-1.914	37.8
-1.919	37.0
-1.924	34.7
-1.930	31.2
-1.935	27.2
-1.940	23.6
-1.946	20.7
-1.951	18.8
-1.956	17.4
-1.962	16.7
-1.967	16.3
-1.972	16.4
-1.978	16.8
-1.983	17.6
-1.989	18.8
-1.994	20.4
-1.999	22.4
-2.005	25.2
-2.010	28.4
-2.015	32.0
-2.021	35.1
-2.026	37.3
-2.031	38.1
-2.037	37.7
-2.042	37.6
-2.047	38.4
-2.053	40.4
-2.058	43.7
-2.063	47.4
-2.069	50.5
-2.074	51.4
-2.079	49.8
-2.085	46.0
-2.090	41.8
-2.095	38.8
-2.101	37.2
-2.106	36.7
-2.111	36.4
-2.117	35.2
-2.122	32.8
-2.127	29.2
-2.133	25.2
-2.138	21.6
-2.143	19.0
-2.149	17.1
-2.154	16.0
-2.159	15.4
-2.165	15.4
-2.170	15.8
-2.175	16.7
-2.181	18.0
-2.186	20.0
-2.191	22.7
-2.197	26.0
-2.202	29.8
-2.207	33.8
-2.213	37.3
-2.218	39.3
-2.223	39.6
-2.229	39.3
-2.234	39.5
-2.240	40.8
-2.245	42.9
-2.250	45.6
-2.256	47.1
-2.261	46.7
-2.266	43.7
-2.272	40.0
-2.277	36.8
-2.282	34.8
-2.288	33.6
-2.293	33.1
-2.298	31.6
-2.304	28.8
-2.309	25.1
-2.314	21.5
-2.320	18.4
-2.325	16.4
-2.330	14.9
-2.336	14.4
-2.341	14.3
-2.346	14.8
-2.352	15.6
-2.357	16.9
-2.362	18.9
-2.368	21.8
-2.373	25.4
-2.378	29.7
-2.384	33.6
-2.389	36.4
-2.394	37.2
-2.400	37.2
-2.405	37.2
-2.410	38.9
-2.416	41.3
-2.421	44.2
-2.426	45.4
-2.432	43.7
-2.437	39.9
-2.442	36.0
-2.448	33.5
-2.453	32.3
-2.458	31.6
-2.464	30.8
-2.469	28.4
-2.474	24.8
-2.480	20.9
-2.485	18.0
-2.490	16.0
-2.496	14.9
-2.501	14.5
-2.506	14.7
-2.512	15.5
-2.517	16.8
-2.522	18.7
-2.528	21.3
-2.533	24.4
-2.538	28.4
-2.544	32.4
-2.549	35.1
-2.554	36.1
-2.560	36.3
-2.565	36.8
-2.570	38.8
-2.576	41.3
-2.581	43.7
-2.586	44.0
-2.592	41.4
-2.597	37.5
-2.602	34.3
-2.608	32.4
-2.613	31.6
-2.619	30.4
-2.624	28.0
-2.629	24.4
-2.635	20.8
-2.640	18.0
-2.645	16.2
-2.651	15.2
-2.656	14.9
-2.661	15.3
-2.667	16.4
-2.672	18.0
-2.677	20.3
-2.683	23.1
-2.688	26.5
-2.693	30.2
-2.699	33.5
-2.704	34.9
-2.709	35.1
-2.715	35.4
-2.720	36.8
-2.725	39.2
-2.731	41.6
-2.736	42.8
-2.741	39.2
-2.747	35.1
-2.752	32.0
-2.757	30.4
-2.763	29.6
-2.768	28.0
-2.773	24.9
-2.779	21.2
-2.784	18.0
-2.789	15.6
-2.795	14.4
-2.800	14.0
-2.805	14.4
-2.811	15.2
-2.816	16.8
-2.821	19.2
-2.827	22.3
-2.832	25.8
-2.837	29.7
-2.843	32.5
-2.848	33.7
-2.853	33.7
-2.859	34.4
-2.864	36.0
-2.869	38.4
-2.875	39.3
-2.880	37.7
-2.885	34.0
-2.891	30.8
-2.896	28.8
-2.901	28.0
-2.907	26.8
-2.912	24.1
-2.917	20.6
-2.923	17.6
-2.928	15.6
-2.933	14.4
-2.939	14.3
-2.944	14.8
-2.949	16.0
-2.955	18.0
-2.960	20.4
-2.965	23.6
-2.971	27.2
-2.976	30.8
-2.981	32.8
-2.987	33.2
-2.992	33.5
-2.997	34.7
-3.003	36.8
-3.008	38.4
-3.013	37.2
-3.019	34.0
-3.024	30.8
-3.029	28.9
-3.035	27.9
-3.040	26.6
-3.045	23.7
-3.051	20.1
-3.056	17.1
-3.061	15.2
-3.067	14.4
-3.072	14.4
-3.077	15.2
-3.083	16.7
-3.088	18.8
-3.093	21.6
-3.099	24.8
-3.104	28.1
-3.109	30.4
-3.115	31.2
-3.120	31.6
-3.125	32.8
-3.131	34.7
-3.136	36.3
-3.141	35.5
-3.147	32.5
-3.152	29.3
-3.157	27.2
-3.163	26.0
-3.168	24.4
-3.173	21.3
-3.179	18.1
-3.184	15.7
-3.189	14.4
-3.195	14.0
-3.200	14.4
-3.205	15.5
-3.211	17.4
-3.216	19.7
-3.221	22.8
-3.227	26.1
-3.232	29.1
-3.237	30.5
-3.243	30.9
-3.248	31.6
-3.253	33.0
-3.259	34.3
-3.264	33.9
-3.269	31.2
-3.275	28.2
-3.280	26.1
-3.285	24.9
-3.291	23.3
-3.296	20.7
-3.301	17.6
-3.306	15.6
-3.312	14.4
-3.317	14.1
-3.322	14.5
-3.328	15.8
-3.333	17.7
-3.338	20.2
-3.344	23.1
-3.349	26.0
-3.354	28.0
-3.360	28.9
-3.365	29.5
-3.370	30.4
-3.376	31.6
-3.381	32.0
-3.386	29.8
-3.392	26.8
-3.397	24.4
-3.402	23.2
-3.408	21.9
-3.413	19.6
-3.418	16.8
-3.424	14.8
-3.429	13.9
