&a / °	I1 / %
1,077	14,7
1,075	14,7
1,072	14,7
1,069	14,7
1,067	14,7
1,064	14,7
1,061	14,7
1,059	14,7
1,056	14,7
1,053	14,7
1,051	14,7
1,048	14,7
1,045	14,7
1,043	14,7
1,040	14,7
1,037	14,7
1,035	14,7
1,032	14,7
1,029	14,7
1,027	14,7
1,024	14,7
1,021	14,7
1,019	14,7
1,016	14,7
1,013	14,7
1,011	14,7
1,008	14,7
1,005	14,7
1,003	14,7
1,000	14,7
0,997	14,7
0,995	14,8
0,992	14,7
0,989	14,7
0,987	14,8
0,984	14,7
0,981	14,7
0,979	14,7
0,976	14,7
0,973	14,7
0,970	14,7
0,968	14,7
0,965	14,7
0,962	14,7
0,960	14,7
0,957	14,7
0,954	14,7
0,952	14,7
0,949	14,7
0,946	14,7
0,944	14,7
0,941	14,7
0,938	14,8
0,936	14,8
0,933	14,8
0,930	14,8
0,928	14,8
0,925	14,8
0,922	14,8
0,920	14,8
0,917	14,8
0,914	14,8
0,912	14,8
0,909	14,8
0,906	14,8
0,904	14,8
0,901	14,8
0,898	14,8
0,896	14,8
0,893	14,8
0,890	14,8
0,888	14,8
0,885	14,8
0,882	14,8
0,880	14,8
0,877	14,8
0,874	14,8
0,872	14,8
0,869	14,8
0,866	14,8
0,864	14,9
0,861	14,9
0,858	14,9
0,856	14,9
0,853	14,9
0,850	14,9
0,848	14,9
0,845	14,9
0,842	14,9
0,840	14,9
0,837	14,9
0,834	14,9
0,831	14,9
0,829	14,9
0,826	14,9
0,823	14,9
0,821	14,9
0,818	14,9
0,815	14,9
0,813	14,9
0,810	14,9
0,807	14,9
0,805	14,9
0,802	14,9
0,799	14,9
0,797	15,0
0,794	15,0
0,791	15,0
0,789	15,0
0,786	15,0
0,783	15,0
0,781	15,0
0,778	15,0
0,775	15,0
0,773	15,0
0,770	15,0
0,767	15,0
0,765	15,0
0,762	15,0
0,759	15,0
0,757	15,0
0,754	14,9
0,751	14,9
0,749	15,0
0,746	15,0
0,743	15,0
0,741	15,0
0,738	15,0
0,735	15,0
0,733	15,0
0,730	15,0
0,727	15,0
0,725	15,0
0,722	15,0
0,719	15,0
0,717	15,0
0,714	15,0
0,711	15,0
0,709	15,0
0,706	15,0
0,703	15,0
0,701	15,0
0,698	15,0
0,695	15,0
0,692	15,0
0,690	15,0
0,687	15,0
0,684	15,0
0,682	15,0
0,679	15,0
0,676	15,0
0,674	15,0
0,671	15,0
0,668	15,0
0,666	15,0
0,663	15,0
0,660	15,0
0,658	15,0
0,655	15,0
0,652	15,0
0,650	15,0
0,647	15,0
0,644	15,0
0,642	15,0
0,639	15,0
0,636	15,0
0,634	15,0
0,631	15,0
0,628	15,0
0,626	15,0
0,623	15,0
0,620	15,0
0,618	15,0
0,615	15,0
0,612	15,0
0,610	15,0
0,607	15,0
0,604	15,1
0,602	15,0
0,599	15,0
0,596	15,1
0,594	15,1
0,591	15,1
0,588	15,1
0,586	15,1
0,583	15,1
0,580	15,1
0,578	15,1
0,575	15,1
0,572	15,1
0,570	15,1
0,567	15,1
0,564	15,1
0,561	15,1
0,559	15,1
0,556	15,1
0,553	15,1
0,551	15,1
0,548	15,1
0,545	15,1
0,543	15,1
0,540	15,1
0,537	15,1
0,535	15,1
0,532	15,1
0,529	15,1
0,527	15,1
0,524	15,1
0,521	15,1
0,519	15,1
0,516	15,1
0,513	15,1
0,511	15,1
0,508	15,1
0,505	15,1
0,503	15,1
0,500	15,1
0,497	15,1
0,495	15,1
0,492	15,1
0,489	15,1
0,487	15,1
0,484	15,1
0,481	15,1
0,479	15,1
0,476	15,1
0,473	15,1
0,471	15,1
0,468	15,1
0,465	15,1
0,463	15,1
0,460	15,1
0,457	15,1
0,455	15,1
0,452	15,1
0,449	15,1
0,447	15,1
0,444	15,1
0,441	15,1
0,438	15,1
0,436	15,1
0,433	15,1
0,430	15,1
0,428	15,1
0,425	15,2
0,422	15,1
0,420	15,1
0,417	15,1
0,414	15,2
0,412	15,1
0,409	15,2
0,406	15,2
0,404	15,2
0,401	15,2
0,398	15,2
0,396	15,2
0,393	15,2
0,390	15,2
0,388	15,2
0,385	15,2
0,382	15,2
0,380	15,2
0,377	15,2
0,374	15,2
0,372	15,2
0,369	15,2
0,366	15,2
0,364	15,2
0,361	15,2
0,358	15,2
0,356	15,2
0,353	15,2
0,350	15,2
0,348	15,2
0,345	15,2
0,342	15,2
0,340	15,2
0,337	15,2
0,334	15,2
0,332	15,2
0,329	15,3
0,326	15,2
0,324	15,2
0,321	15,2
0,318	15,2
0,316	15,2
0,313	15,2
0,310	15,3
0,307	15,3
0,305	15,2
0,302	15,2
0,299	15,3
0,297	15,2
0,294	15,3
0,291	15,3
0,289	15,3
0,286	15,3
0,283	15,3
0,281	15,3
0,278	15,3
0,275	15,3
0,273	15,3
0,270	15,3
0,267	15,3
0,265	15,3
0,262	15,3
0,259	15,3
0,257	15,3
0,254	15,3
0,251	15,3
0,249	15,3
0,246	15,3
0,243	15,3
0,241	15,3
0,238	15,3
0,235	15,3
0,233	15,3
0,230	15,3
0,227	15,3
0,225	15,3
0,222	15,3
0,219	15,3
0,217	15,3
0,214	15,3
0,211	15,3
0,209	15,3
0,206	15,3
0,203	15,3
0,201	15,3
0,198	15,3
0,195	15,3
0,193	15,3
0,190	15,3
0,187	15,3
0,184	15,4
0,182	15,3
0,179	15,3
0,176	15,3
0,174	15,3
0,171	15,3
0,168	15,3
0,166	15,3
0,163	15,3
0,160	15,3
0,158	15,3
0,155	15,3
0,152	15,3
0,150	15,3
0,147	15,3
0,144	15,3
0,142	15,3
0,139	15,3
0,136	15,3
0,134	15,3
0,131	15,3
0,128	15,3
0,126	15,3
0,123	15,3
0,120	15,3
0,118	15,3
0,115	15,3
0,112	15,3
0,110	15,3
0,107	15,3
0,104	15,3
0,102	15,4
0,099	15,3
0,096	15,3
0,094	15,4
0,091	15,4
0,088	15,4
0,086	15,4
0,083	15,4
0,080	15,4
0,078	15,4
0,075	15,4
0,072	15,4
0,070	15,4
0,067	15,4
0,064	15,4
0,061	15,4
0,059	15,4
0,056	15,4
0,053	15,4
0,051	15,4
0,048	15,4
0,045	15,4
0,043	15,4
0,040	15,4
0,037	15,4
0,035	15,4
0,032	15,4
0,029	15,4
0,027	15,4
0,024	15,4
0,021	15,4
0,019	15,4
0,016	15,4
0,013	15,4
0,011	15,4
0,008	15,4
0,005	15,4
0,003	15,4
0,000	15,4
-0,003	15,3
-0,005	15,3
-0,008	15,3
-0,011	15,3
-0,013	15,3
-0,016	15,3
-0,019	15,3
-0,021	15,3
-0,024	15,3
-0,027	15,3
-0,029	15,3
-0,032	15,3
-0,035	15,3
-0,037	15,4
-0,040	15,4
-0,043	15,4
-0,045	15,4
-0,048	15,4
-0,051	15,4
-0,053	15,3
-0,056	15,4
-0,059	15,3
-0,061	15,3
-0,064	15,3
-0,067	15,3
-0,070	15,3
-0,072	15,3
-0,075	15,3
-0,078	15,3
-0,080	15,3
-0,083	15,3
-0,086	15,3
-0,088	15,3
-0,091	15,3
-0,094	15,3
-0,096	15,3
-0,099	15,3
-0,102	15,3
-0,104	15,3
-0,107	15,3
-0,110	15,3
-0,112	15,3
-0,115	15,3
-0,118	15,3
-0,120	15,3
-0,123	15,3
-0,126	15,3
-0,128	15,3
-0,131	15,3
-0,134	15,4
-0,136	15,4
-0,139	15,4
-0,142	15,4
-0,144	15,4
-0,147	15,4
-0,150	15,4
-0,152	15,4
-0,155	15,4
-0,158	15,4
-0,160	15,4
-0,163	15,4
-0,166	15,4
-0,168	15,4
-0,171	15,4
-0,174	15,4
-0,176	15,4
-0,179	15,4
-0,182	15,4
-0,184	15,4
-0,187	15,4
-0,190	15,4
-0,193	15,4
-0,195	15,4
-0,198	15,4
-0,201	15,4
-0,203	15,4
-0,206	15,4
-0,209	15,4
-0,211	15,4
-0,214	15,4
-0,217	15,4
-0,219	15,4
-0,222	15,4
-0,225	15,4
-0,227	15,4
-0,230	15,4
-0,233	15,4
-0,235	15,4
-0,238	15,4
-0,241	15,4
-0,243	15,4
-0,246	15,4
-0,249	15,4
-0,251	15,4
-0,254	15,4
-0,257	15,4
-0,259	15,4
-0,262	15,4
-0,265	15,4
-0,267	15,4
-0,270	15,4
-0,273	15,4
-0,275	15,4
-0,278	15,4
-0,281	15,4
-0,283	15,4
-0,286	15,4
-0,289	15,4
-0,291	15,4
-0,294	15,4
-0,297	15,4
-0,299	15,4
-0,302	15,4
-0,305	15,4
-0,307	15,4
-0,310	15,4
-0,313	15,4
-0,316	15,4
-0,318	15,4
-0,321	15,4
-0,324	15,4
-0,326	15,4
-0,329	15,4
-0,332	15,4
-0,334	15,4
-0,337	15,4
-0,340	15,4
-0,342	15,4
-0,345	15,4
-0,348	15,4
-0,350	15,4
-0,353	15,4
-0,356	15,4
-0,358	15,4
-0,361	15,4
-0,364	15,4
-0,366	15,4
-0,369	15,4
-0,372	15,4
-0,374	15,4
-0,377	15,4
-0,380	15,4
-0,382	15,4
-0,385	15,4
-0,388	15,4
-0,390	15,4
-0,393	15,4
-0,396	15,4
-0,398	15,4
-0,401	15,4
-0,404	15,4
-0,406	15,4
-0,409	15,4
-0,412	15,4
-0,414	15,4
-0,417	15,4
-0,420	15,4
-0,422	15,4
-0,425	15,4
-0,428	15,4
-0,430	15,4
-0,433	15,4
-0,436	15,4
-0,438	15,4
-0,441	15,4
-0,444	15,4
-0,447	15,4
-0,449	15,4
-0,452	15,4
-0,455	15,4
-0,457	15,4
-0,460	15,4
-0,463	15,4
-0,465	15,4
-0,468	15,4
-0,471	15,4
-0,473	15,4
-0,476	15,4
-0,479	15,4
-0,481	15,4
-0,484	15,4
-0,487	15,4
-0,489	15,4
-0,492	15,4
-0,495	15,4
-0,497	15,4
-0,500	15,4
-0,503	15,4
-0,505	15,4
-0,508	15,5
-0,511	15,5
-0,513	15,5
-0,516	15,5
-0,519	15,4
-0,521	15,4
-0,524	15,4
-0,527	15,4
-0,529	15,4
-0,532	15,5
-0,535	15,4
-0,537	15,4
-0,540	15,4
-0,543	15,5
-0,545	15,4
-0,548	15,4
-0,551	15,5
-0,553	15,5
-0,556	15,5
-0,559	15,5
-0,561	15,4
-0,564	15,4
-0,567	15,4
-0,570	15,4
-0,572	15,4
-0,575	15,4
-0,578	15,4
-0,580	15,5
-0,583	15,4
-0,586	15,4
-0,588	15,5
-0,591	15,5
-0,594	15,5
-0,596	15,5
-0,599	15,5
-0,602	15,5
-0,604	15,4
-0,607	15,4
-0,610	15,4
-0,612	15,5
-0,615	15,4
-0,618	15,5
-0,620	15,5
-0,623	15,5
-0,626	15,5
-0,628	15,5
-0,631	15,4
