&a / °	I1 / %
-0,206	17,6
-0,209	17,6
-0,211	17,5
-0,214	17,4
-0,217	17,3
-0,219	17,3
-0,222	17,3
-0,225	17,2
-0,227	17,1
-0,230	17,1
-0,233	17,0
-0,235	16,9
-0,238	16,9
-0,241	16,9
-0,243	16,9
-0,246	16,9
-0,249	16,8
-0,251	16,8
-0,254	16,8
-0,257	16,8
-0,259	16,8
-0,262	16,7
-0,265	16,7
-0,267	16,7
-0,270	16,7
-0,273	16,7
-0,275	16,7
-0,278	16,7
-0,281	16,6
-0,283	16,6
-0,286	16,6
-0,289	16,6
-0,291	16,6
-0,294	16,6
-0,297	16,6
-0,299	16,5
-0,302	16,5
-0,305	16,5
-0,307	16,5
-0,310	16,5
-0,313	16,5
-0,316	16,5
-0,318	16,5
-0,321	16,5
-0,324	16,5
-0,326	16,5
-0,329	16,5
-0,332	16,5
-0,334	16,5
-0,337	16,4
-0,340	16,5
-0,342	16,5
-0,345	16,5
-0,348	16,4
-0,350	16,4
-0,353	16,4
-0,356	16,4
-0,358	16,4
-0,361	16,4
-0,364	16,4
-0,366	16,4
-0,369	16,4
-0,372	16,4
-0,374	16,4
-0,377	16,4
-0,380	16,4
-0,382	16,4
-0,385	16,4
-0,388	16,4
-0,390	16,4
-0,393	16,4
-0,396	16,4
-0,398	16,4
-0,401	16,4
-0,404	16,4
-0,406	16,4
-0,409	16,4
-0,412	16,4
-0,414	16,4
-0,417	16,4
-0,420	16,4
-0,422	16,4
-0,425	16,4
-0,428	16,4
-0,430	16,4
-0,433	16,4
-0,436	16,4
-0,438	16,4
-0,441	16,4
-0,444	16,4
-0,447	16,4
-0,449	16,4
-0,452	16,4
-0,455	16,4
-0,457	16,4
-0,460	16,4
-0,463	16,4
-0,465	16,4
-0,468	16,4
-0,471	16,4
-0,473	16,4
-0,476	16,4
-0,479	16,4
-0,481	16,4
-0,484	16,4
-0,487	16,4
-0,489	16,4
-0,492	16,4
-0,495	16,4
-0,497	16,4
-0,500	16,4
-0,503	16,4
-0,505	16,4
-0,508	16,4
-0,511	16,4
-0,513	16,4
-0,516	16,4
-0,519	16,4
-0,521	16,4
-0,524	16,4
-0,527	16,4
-0,529	16,4
-0,532	16,4
-0,535	16,4
-0,537	16,4
-0,540	16,4
-0,543	16,4
-0,545	16,4
-0,548	16,4
-0,551	16,4
-0,553	16,4
-0,556	16,4
-0,559	16,4
-0,561	16,4
-0,564	16,4
-0,567	16,4
-0,570	16,4
-0,572	16,4
-0,575	16,4
-0,578	16,4
-0,580	16,4
-0,583	16,4
-0,586	16,4
-0,588	16,4
-0,591	16,4
-0,594	16,4
-0,596	16,4
-0,599	16,4
-0,602	16,4
-0,604	16,4
