&a / °	I1 / %
1,721	14,8
1,719	14,8
1,716	14,8
1,713	14,8
1,711	14,8
1,708	14,8
1,705	14,8
1,703	14,8
1,700	14,8
1,697	14,8
1,695	14,8
1,692	14,8
1,689	14,8
1,687	14,8
1,684	14,8
1,681	14,8
1,679	14,9
1,676	14,9
1,673	14,8
1,671	14,8
1,668	14,8
1,665	14,8
1,663	14,8
1,660	14,8
1,657	14,8
1,655	14,8
1,652	14,8
1,649	14,8
1,647	14,9
1,644	14,9
1,641	14,9
1,639	14,9
1,636	14,9
1,633	14,9
1,631	14,9
1,628	14,9
1,625	14,9
1,623	14,9
1,620	14,9
1,617	14,9
1,615	14,9
1,612	14,9
1,609	14,9
1,607	14,9
1,604	14,9
1,601	14,9
1,599	14,8
1,596	14,9
1,593	14,9
1,591	14,9
1,588	14,8
1,585	14,8
1,582	14,9
1,580	14,9
1,577	14,9
1,574	14,9
1,572	14,9
1,569	14,9
1,566	14,9
1,564	14,9
1,561	14,9
1,558	14,9
1,556	14,9
1,553	14,9
1,550	14,9
1,548	14,9
1,545	14,9
1,542	14,9
1,540	14,9
1,537	14,9
1,534	14,9
1,532	14,9
1,529	14,9
1,526	14,9
1,524	15,0
1,521	14,9
1,518	15,0
1,516	15,0
1,513	15,0
1,510	14,9
1,508	15,0
1,505	15,0
1,502	14,9
1,500	14,9
1,497	14,9
1,494	14,9
1,492	14,9
1,489	14,9
1,486	14,9
1,484	14,9
1,481	15,0
1,478	15,0
1,476	15,0
1,473	15,0
1,470	15,0
1,468	15,0
1,465	15,0
1,462	15,0
1,460	15,0
1,457	15,0
1,454	15,0
1,452	15,0
1,449	15,0
1,446	15,0
1,444	15,0
1,441	15,0
1,438	15,0
1,436	15,0
1,433	15,0
1,430	15,0
1,428	15,0
1,425	15,0
1,422	15,0
1,419	15,0
1,417	15,0
1,414	15,0
1,411	15,0
1,409	15,0
1,406	15,0
1,403	15,0
1,401	15,0
1,398	15,0
1,395	15,0
1,393	15,0
1,390	15,0
1,387	15,0
1,385	15,0
1,382	15,0
1,379	15,0
1,377	15,0
1,374	15,0
1,371	15,0
1,369	15,1
1,366	15,1
1,363	15,1
1,361	15,1
1,358	15,1
1,355	15,1
1,353	15,1
1,350	15,1
1,347	15,1
1,345	15,1
1,342	15,1
1,339	15,1
1,337	15,1
1,334	15,1
1,331	15,0
1,329	15,0
1,326	15,0
1,323	15,0
1,321	15,0
1,318	15,0
1,315	15,0
1,313	15,0
1,310	15,0
1,307	15,0
1,305	15,0
1,302	15,0
1,299	15,0
1,297	15,1
1,294	15,1
1,291	15,1
1,289	15,1
1,286	15,1
1,283	15,1
1,281	15,1
1,278	15,1
1,275	15,1
1,273	15,1
1,270	15,1
1,267	15,1
1,265	15,1
1,262	15,1
1,259	15,1
1,256	15,1
1,254	15,1
1,251	15,1
1,248	15,1
1,246	15,1
1,243	15,1
1,240	15,1
1,238	15,1
1,235	15,1
1,232	15,1
1,230	15,1
1,227	15,1
1,224	15,1
1,222	15,1
1,219	15,1
1,216	15,1
1,214	15,1
1,211	15,1
1,208	15,1
1,206	15,1
1,203	15,1
1,200	15,1
1,198	15,1
1,195	15,1
1,192	15,1
1,190	15,1
1,187	15,1
1,184	15,1
1,182	15,1
1,179	15,1
1,176	15,1
1,174	15,1
1,171	15,1
1,168	15,1
1,166	15,1
1,163	15,1
1,160	15,1
1,158	15,1
1,155	15,1
1,152	15,1
1,150	15,1
1,147	15,1
1,144	15,1
1,142	15,1
1,139	15,1
1,136	15,1
1,134	15,1
1,131	15,1
1,128	15,1
1,126	15,1
1,123	15,1
1,120	15,1
1,118	15,1
1,115	15,1
1,112	15,1
1,109	15,1
1,107	15,1
1,104	15,1
1,101	15,1
1,099	15,2
1,096	15,2
1,093	15,2
1,091	15,2
1,088	15,2
1,085	15,2
1,083	15,2
1,080	15,2
1,077	15,2
1,075	15,2
1,072	15,2
1,069	15,2
1,067	15,2
1,064	15,2
1,061	15,2
1,059	15,2
1,056	15,2
1,053	15,2
1,051	15,2
1,048	15,2
1,045	15,2
1,043	15,2
1,040	15,2
1,037	15,2
1,035	15,2
1,032	15,2
1,029	15,2
1,027	15,2
1,024	15,2
1,021	15,2
1,019	15,2
1,016	15,2
1,013	15,2
1,011	15,2
1,008	15,2
1,005	15,2
1,003	15,2
1,000	15,2
0,997	15,2
0,995	15,2
0,992	15,2
0,989	15,2
0,987	15,2
0,984	15,2
0,981	15,2
0,979	15,2
0,976	15,2
0,973	15,2
0,970	15,2
0,968	15,2
0,965	15,2
0,962	15,2
0,960	15,2
0,957	15,2
0,954	15,2
0,952	15,2
0,949	15,2
0,946	15,2
0,944	15,2
0,941	15,2
0,938	15,2
0,936	15,2
0,933	15,2
0,930	15,2
0,928	15,2
0,925	15,2
0,922	15,2
0,920	15,2
0,917	15,2
0,914	15,2
0,912	15,2
0,909	15,2
0,906	15,2
0,904	15,2
0,901	15,2
0,898	15,2
0,896	15,2
0,893	15,2
0,890	15,2
0,888	15,2
0,885	15,2
0,882	15,2
0,880	15,2
0,877	15,2
0,874	15,2
0,872	15,3
0,869	15,3
0,866	15,3
0,864	15,3
0,861	15,3
0,858	15,3
0,856	15,3
0,853	15,3
0,850	15,3
0,848	15,3
0,845	15,3
0,842	15,3
0,840	15,3
0,837	15,3
0,834	15,3
0,831	15,3
0,829	15,3
0,826	15,3
0,823	15,3
0,821	15,3
0,818	15,3
0,815	15,3
0,813	15,3
0,810	15,3
0,807	15,4
0,805	15,4
0,802	15,4
0,799	15,4
0,797	15,4
0,794	15,4
0,791	15,4
0,789	15,4
0,786	15,4
0,783	15,4
0,781	15,4
0,778	15,4
0,775	15,4
0,773	15,4
0,770	15,4
0,767	15,4
0,765	15,4
0,762	15,4
0,759	15,4
0,757	15,4
0,754	15,4
0,751	15,4
0,749	15,4
0,746	15,4
0,743	15,4
0,741	15,4
0,738	15,4
0,735	15,4
0,733	15,4
0,730	15,4
0,727	15,4
0,725	15,4
0,722	15,5
0,719	15,5
0,717	15,5
0,714	15,5
0,711	15,5
0,709	15,5
0,706	15,5
0,703	15,5
0,701	15,5
0,698	15,5
0,695	15,5
0,692	15,5
0,690	15,5
0,687	15,5
0,684	15,5
0,682	15,5
0,679	15,5
0,676	15,5
0,674	15,5
0,671	15,5
0,668	15,5
0,666	15,5
0,663	15,5
0,660	15,5
0,658	15,5
0,655	15,5
0,652	15,5
0,650	15,5
0,647	15,5
0,644	15,5
0,642	15,5
0,639	15,5
0,636	15,5
0,634	15,5
0,631	15,5
0,628	15,5
0,626	15,5
0,623	15,5
0,620	15,5
0,618	15,5
0,615	15,5
0,612	15,5
0,610	15,5
0,607	15,5
0,604	15,5
0,602	15,5
0,599	15,5
0,596	15,5
0,594	15,5
0,591	15,5
0,588	15,5
0,586	15,5
0,583	15,5
0,580	15,5
0,578	15,5
0,575	15,5
0,572	15,5
0,570	15,5
0,567	15,5
0,564	15,5
0,561	15,5
0,559	15,5
0,556	15,5
0,553	15,6
0,551	15,5
0,548	15,5
0,545	15,5
0,543	15,5
0,540	15,6
0,537	15,6
0,535	15,6
0,532	15,5
0,529	15,6
0,527	15,6
0,524	15,6
0,521	15,6
0,519	15,6
0,516	15,6
0,513	15,6
0,511	15,6
0,508	15,6
0,505	15,6
0,503	15,6
0,500	15,6
0,497	15,6
0,495	15,6
0,492	15,6
0,489	15,6
0,487	15,6
0,484	15,6
0,481	15,6
0,479	15,6
0,476	15,6
0,473	15,6
0,471	15,6
0,468	15,6
0,465	15,6
0,463	15,6
0,460	15,6
0,457	15,6
0,455	15,6
0,452	15,6
0,449	15,6
0,447	15,6
0,444	15,6
0,441	15,6
0,438	15,6
0,436	15,6
0,433	15,6
0,430	15,6
0,428	15,6
0,425	15,6
0,422	15,6
0,420	15,6
0,417	15,6
0,414	15,6
0,412	15,6
0,409	15,6
0,406	15,6
0,404	15,6
0,401	15,6
0,398	15,6
0,396	15,6
0,393	15,6
0,390	15,6
0,388	15,6
0,385	15,6
0,382	15,6
0,380	15,6
0,377	15,6
0,374	15,6
0,372	15,6
0,369	15,6
0,366	15,6
0,364	15,6
0,361	15,6
0,358	15,6
0,356	15,6
0,353	15,6
0,350	15,6
0,348	15,6
0,345	15,6
0,342	15,6
0,340	15,7
0,337	15,6
0,334	15,7
0,332	15,7
0,329	15,7
0,326	15,6
0,324	15,7
0,321	15,7
0,318	15,7
0,316	15,7
0,313	15,7
0,310	15,7
0,307	15,7
0,305	15,7
0,302	15,7
0,299	15,7
0,297	15,7
0,294	15,7
0,291	15,7
0,289	15,7
0,286	15,7
0,283	15,7
0,281	15,7
0,278	15,7
0,275	15,7
0,273	15,7
0,270	15,7
0,267	15,7
0,265	15,7
0,262	15,7
0,259	15,7
0,257	15,7
0,254	15,7
0,251	15,7
0,249	15,7
0,246	15,8
0,243	15,7
0,241	15,7
0,238	15,8
0,235	15,8
0,233	15,8
0,230	15,7
0,227	15,7
0,225	15,8
0,222	15,7
0,219	15,7
0,217	15,7
0,214	15,7
0,211	15,7
0,209	15,7
0,206	15,7
0,203	15,7
0,201	15,7
0,198	15,7
0,195	15,7
0,193	15,7
0,190	15,7
0,187	15,7
0,184	15,7
0,182	15,7
0,179	15,7
0,176	15,7
0,174	15,7
0,171	15,7
0,168	15,7
0,166	15,7
0,163	15,7
0,160	15,7
0,158	15,7
0,155	15,7
0,152	15,7
0,150	15,7
0,147	15,7
0,144	15,7
0,142	15,7
0,139	15,7
0,136	15,7
0,134	15,7
0,131	15,7
0,128	15,7
0,126	15,7
0,123	15,7
0,120	15,7
0,118	15,7
0,115	15,7
0,112	15,7
0,110	15,7
0,107	15,7
0,104	15,7
0,102	15,7
0,099	15,7
0,096	15,7
0,094	15,7
0,091	15,8
0,088	15,8
0,086	15,8
0,083	15,8
0,080	15,8
0,078	15,8
0,075	15,8
0,072	15,8
0,070	15,8
0,067	15,8
0,064	15,8
0,061	15,8
0,059	15,8
0,056	15,8
0,053	15,8
0,051	15,8
0,048	15,8
0,045	15,8
0,043	15,8
0,040	15,8
0,037	15,8
0,035	15,7
0,032	15,7
0,029	15,7
0,027	15,7
0,024	15,7
0,021	15,7
0,019	15,7
0,016	15,7
0,013	15,7
0,011	15,7
0,008	15,7
0,005	15,7
0,003	15,7
0,000	15,8
-0,003	15,8
-0,005	15,7
-0,008	15,7
-0,011	15,7
-0,013	15,7
-0,016	15,7
-0,019	15,7
-0,021	15,7
-0,024	15,7
-0,027	15,7
-0,029	15,7
-0,032	15,7
-0,035	15,7
-0,037	15,8
-0,040	15,8
-0,043	15,7
-0,045	15,7
-0,048	15,7
-0,051	15,8
-0,053	15,8
-0,056	15,8
-0,059	15,8
-0,061	15,7
-0,064	15,7
-0,067	15,7
-0,070	15,7
-0,072	15,7
-0,075	15,7
-0,078	15,7
-0,080	15,7
-0,083	15,7
-0,086	15,7
-0,088	15,7
-0,091	15,7
-0,094	15,7
-0,096	15,7
-0,099	15,7
-0,102	15,7
-0,104	15,7
-0,107	15,7
-0,110	15,7
-0,112	15,7
-0,115	15,7
-0,118	15,7
-0,120	15,7
-0,123	15,7
-0,126	15,7
-0,128	15,7
-0,131	15,7
-0,134	15,8
-0,136	15,7
-0,139	15,7
-0,142	15,7
-0,144	15,7
-0,147	15,8
-0,150	15,8
-0,152	15,8
-0,155	15,7
-0,158	15,7
-0,160	15,8
-0,163	15,8
-0,166	15,8
-0,168	15,8
-0,171	15,8
-0,174	15,8
-0,176	15,8
-0,179	15,8
-0,182	15,8
-0,184	15,8
-0,187	15,8
-0,190	15,8
-0,193	15,8
-0,195	15,8
-0,198	15,8
-0,201	15,8
-0,203	15,8
-0,206	15,8
-0,209	15,8
-0,211	15,8
-0,214	15,8
-0,217	15,8
-0,219	15,8
-0,222	15,8
-0,225	15,8
-0,227	15,8
-0,230	15,8
-0,233	15,8
-0,235	15,8
-0,238	15,8
-0,241	15,8
-0,243	15,8
-0,246	15,8
-0,249	15,8
-0,251	15,8
-0,254	15,8
-0,257	15,8
-0,259	15,8
-0,262	15,8
-0,265	15,8
-0,267	15,8
-0,270	15,8
-0,273	15,8
-0,275	15,8
-0,278	15,8
-0,281	15,8
-0,283	15,8
-0,286	15,8
-0,289	15,8
-0,291	15,8
-0,294	15,8
-0,297	15,8
-0,299	15,8
-0,302	15,8
-0,305	15,8
-0,307	15,8
-0,310	15,8
-0,313	15,8
-0,316	15,8
-0,318	15,8
-0,321	15,8
-0,324	15,8
-0,326	15,8
-0,329	15,8
-0,332	15,8
-0,334	15,8
-0,337	15,8
-0,340	15,8
-0,342	15,9
-0,345	15,9
-0,348	16,0
-0,350	16,1
-0,353	16,1
-0,356	16,2
-0,358	16,3
-0,361	16,5
-0,364	16,6
-0,366	16,7
-0,369	16,7
-0,372	16,8
-0,374	16,8
-0,377	16,9
-0,380	17,2
-0,382	17,4
-0,385	17,6
-0,388	17,6
-0,390	17,7
-0,393	17,7
-0,396	17,7
-0,398	17,8
-0,401	17,8
-0,404	17,8
-0,406	17,7
-0,409	17,8
-0,412	17,8
-0,414	17,8
-0,417	17,8
-0,420	17,8
-0,422	17,8
-0,425	17,8
-0,428	17,8
-0,430	17,8
-0,433	17,8
-0,436	17,8
-0,438	17,8
-0,441	17,8
-0,444	17,8
-0,447	17,8
-0,449	17,8
-0,452	17,7
-0,455	17,7
-0,457	17,7
-0,460	17,6
-0,463	17,5
-0,465	17,4
-0,468	17,2
-0,471	17,0
-0,473	16,9
-0,476	16,9
-0,479	16,8
-0,481	16,8
-0,484	16,8
-0,487	16,7
-0,489	16,5
-0,492	16,3
-0,495	16,2
-0,497	16,1
-0,500	16,1
-0,503	16,0
-0,505	16,0
-0,508	16,0
-0,511	16,0
-0,513	16,0
-0,516	16,0
-0,519	16,0
-0,521	15,9
-0,524	16,0
-0,527	15,9
-0,529	15,9
-0,532	15,9
-0,535	15,9
-0,537	15,9
-0,540	15,9
-0,543	15,9
-0,545	15,9
-0,548	15,9
-0,551	15,9
-0,553	15,9
-0,556	15,9
-0,559	15,9
-0,561	15,9
-0,564	15,9
-0,567	15,9
-0,570	15,9
-0,572	15,9
-0,575	15,9
-0,578	15,9
-0,580	15,9
-0,583	15,9
-0,586	15,9
-0,588	15,9
-0,591	15,9
-0,594	15,9
-0,596	15,9
-0,599	15,9
-0,602	15,9
-0,604	15,9
-0,607	15,9
-0,610	15,9
-0,612	15,9
-0,615	15,9
-0,618	15,9
-0,620	15,9
-0,623	15,9
-0,626	15,9
-0,628	15,9
-0,631	15,9
-0,634	15,9
-0,636	15,9
-0,639	15,9
-0,642	15,9
-0,644	15,9
-0,647	15,9
-0,650	15,9
-0,652	15,9
-0,655	15,9
-0,658	15,9
-0,660	15,9
-0,663	15,9
-0,666	15,9
-0,668	15,9
-0,671	15,9
-0,674	15,9
-0,676	15,9
-0,679	15,9
-0,682	15,9
-0,684	15,9
-0,687	15,9
-0,690	15,9
-0,692	15,9
-0,695	15,9
-0,698	15,9
-0,701	15,9
-0,703	15,9
-0,706	15,9
-0,709	15,9
-0,711	15,9
-0,714	15,9
-0,717	15,9
-0,719	15,8
-0,722	15,9
-0,725	15,9
-0,727	15,9
-0,730	15,9
-0,733	15,9
-0,735	15,9
-0,738	15,9
-0,741	15,9
-0,743	15,9
-0,746	15,9
-0,749	15,9
-0,751	15,9
-0,754	15,9
-0,757	15,9
-0,759	15,9
-0,762	15,9
-0,765	15,9
-0,767	15,9
-0,770	15,9
-0,773	15,9
-0,775	15,9
-0,778	15,9
-0,781	15,9
-0,783	15,9
-0,786	15,9
-0,789	15,9
-0,791	15,9
-0,794	15,9
-0,797	15,9
-0,799	15,9
-0,802	15,9
-0,805	15,9
-0,807	15,9
-0,810	15,9
-0,813	15,9
-0,815	15,9
-0,818	15,9
-0,821	15,9
-0,823	15,9
-0,826	15,9
-0,829	15,9
-0,831	15,9
-0,834	15,9
-0,837	15,9
-0,840	15,9
-0,842	15,9
-0,845	15,9
-0,848	15,9
-0,850	15,9
-0,853	15,9
-0,856	15,9
-0,858	15,9
-0,861	15,9
-0,864	15,9
-0,866	15,9
-0,869	15,9
-0,872	15,9
-0,874	15,9
-0,877	15,9
-0,880	15,9
-0,882	15,9
-0,885	15,9
-0,888	15,9
-0,890	15,9
-0,893	15,9
-0,896	15,9
-0,898	15,9
-0,901	15,9
-0,904	15,9
-0,906	15,9
-0,909	15,9
-0,912	15,9
-0,914	15,9
-0,917	15,9
-0,920	15,9
-0,922	15,9
-0,925	15,9
-0,928	15,9
-0,930	15,9
-0,933	15,9
-0,936	15,9
-0,938	15,9
-0,941	15,9
-0,944	15,9
-0,946	15,9
-0,949	15,9
-0,952	15,9
-0,954	15,9
-0,957	15,9
-0,960	15,9
-0,962	15,9
-0,965	15,9
-0,968	15,9
-0,970	15,9
-0,973	15,9
-0,976	15,9
-0,979	15,9
-0,981	15,9
-0,984	15,9
-0,987	15,9
-0,989	15,9
-0,992	15,9
-0,995	15,9
-0,997	15,9
-1,000	15,9
-1,003	15,9
-1,005	15,9
-1,008	15,9
-1,011	15,9
-1,013	15,9
-1,016	15,9
-1,019	15,9
-1,021	15,9
-1,024	15,9
-1,027	15,9
-1,029	15,9
-1,032	15,9
-1,035	15,9
-1,037	15,9
-1,040	15,9
-1,043	15,9
-1,045	15,9
-1,048	15,9
-1,051	15,9
-1,053	15,9
-1,056	15,9
-1,059	15,9
-1,061	15,9
-1,064	15,9
-1,067	15,9
-1,069	15,9
-1,072	15,9
-1,075	15,9
-1,077	15,9
-1,080	15,9
-1,083	15,9
-1,085	15,9
-1,088	15,9
-1,091	15,9
-1,093	15,9
-1,096	15,9
-1,099	15,9
-1,101	15,9
-1,104	15,9
-1,107	15,9
-1,109	15,9
-1,112	15,9
-1,115	15,9
-1,118	15,9
-1,120	15,9
-1,123	15,9
-1,126	16,0
-1,128	15,9
-1,131	15,9
-1,134	15,9
-1,136	15,9
-1,139	15,9
-1,142	15,9
-1,144	15,9
-1,147	15,9
-1,150	15,9
-1,152	15,9
-1,155	15,9
-1,158	15,9
-1,160	15,9
-1,163	15,9
-1,166	15,9
-1,168	15,9
-1,171	15,9
-1,174	15,9
-1,176	15,9
-1,179	15,9
-1,182	15,9
-1,184	15,9
-1,187	15,9
-1,190	15,9
-1,192	15,9
-1,195	15,9
-1,198	15,9
-1,200	15,9
-1,203	15,9
-1,206	15,9
-1,208	15,9
-1,211	15,9
-1,214	15,9
-1,216	15,9
-1,219	15,9
-1,222	15,9
-1,224	15,9
-1,227	15,9
-1,230	15,9
-1,232	15,8
-1,235	15,8
-1,238	15,8
-1,240	15,8
-1,243	15,8
-1,246	15,8
-1,248	15,8
-1,251	15,8
-1,254	15,8
-1,256	15,8
-1,259	15,8
-1,262	15,8
-1,265	15,8
-1,267	15,8
-1,270	15,8
-1,273	15,8
-1,275	15,8
-1,278	15,8
-1,281	15,8
-1,283	15,8
-1,286	15,8
-1,289	15,8
-1,291	15,9
-1,294	15,9
-1,297	15,8
-1,299	15,8
-1,302	15,9
-1,305	15,8
-1,307	15,8
-1,310	15,8
-1,313	15,9
-1,315	15,8
-1,318	15,8
-1,321	15,8
-1,323	15,9
-1,326	15,8
-1,329	15,8
-1,331	15,8
-1,334	15,8
-1,337	15,8
-1,339	15,8
-1,342	15,8
-1,345	15,8
-1,347	15,8
-1,350	15,8
-1,353	15,8
-1,355	15,8
-1,358	15,8
-1,361	15,8
-1,363	15,8
-1,366	15,8
-1,369	16,0
-1,371	15,9
-1,374	15,9
-1,377	15,9
-1,379	15,9
-1,382	15,9
-1,385	15,8
-1,387	15,8
-1,390	15,8
-1,393	15,8
-1,395	15,8
-1,398	15,8
-1,401	15,8
-1,403	15,9
-1,406	15,9
-1,409	15,9
-1,411	15,9
-1,414	15,9
-1,417	15,9
-1,419	15,9
-1,422	15,9
-1,425	15,9
-1,428	15,8
-1,430	15,8
-1,433	15,9
-1,436	15,9
-1,438	15,8
-1,441	15,8
-1,444	15,8
-1,446	15,8
-1,449	15,9
-1,452	15,8
-1,454	15,8
-1,457	15,8
-1,460	15,8
-1,462	15,8
-1,465	15,8
-1,468	15,8
-1,470	15,8
-1,473	15,8
-1,476	15,8
-1,478	15,8
-1,481	15,8
-1,484	15,8
-1,486	15,8
-1,489	15,8
-1,492	15,8
-1,494	15,8
-1,497	15,8
-1,500	15,8
-1,502	15,8
-1,505	15,8
-1,508	15,8
-1,510	15,8
-1,513	15,8
-1,516	15,8
-1,518	15,8
-1,521	15,8
-1,524	15,8
-1,526	15,8
-1,529	15,8
-1,532	15,8
-1,534	15,8
-1,537	15,8
-1,540	15,8
-1,542	15,8
-1,545	15,8
-1,548	15,8
-1,550	15,8
-1,553	15,8
-1,556	15,8
-1,558	15,8
-1,561	15,8
-1,564	15,8
-1,566	15,8
-1,569	15,8
-1,572	15,8
-1,574	15,8
-1,577	15,8
-1,580	15,8
-1,582	15,8
-1,585	15,8
-1,588	15,8
-1,591	15,8
-1,593	15,8
-1,596	15,8
-1,599	15,8
-1,601	15,8
-1,604	15,8
-1,607	15,8
-1,609	15,8
-1,612	15,8
-1,615	15,8
-1,617	15,8
-1,620	15,8
-1,623	15,8
-1,625	15,8
-1,628	15,8
-1,631	15,8
-1,633	15,8
-1,636	15,8
-1,639	15,8
-1,641	15,8
-1,644	15,8
-1,647	15,8
-1,649	15,8
-1,652	15,8
-1,655	15,8
-1,657	15,8
-1,660	15,8
-1,663	15,8
-1,665	15,8
-1,668	15,8
-1,671	15,8
-1,673	15,8
-1,676	15,8
-1,679	15,8
-1,681	15,8
-1,684	15,8
-1,687	15,8
-1,689	15,8
-1,692	15,8
-1,695	15,8
-1,697	15,8
-1,700	15,8
-1,703	15,8
-1,705	15,8
-1,708	15,8
-1,711	15,8
-1,713	15,8
-1,716	15,8
